d_footforce_dt,Environment
940.095752535869,Corridor
-373.3095894531051,Corridor
3070.060318986625,Corridor
-2718.2974061434134,Corridor
876.3000594763337,Corridor
875.6393835022365,Corridor
-1471.1494319305343,Corridor
1232.4759736904857,Corridor
-2813.4027450891904,Corridor
-593.6123789343142,Corridor
3854.431787670204,Corridor
-2339.6052987906696,Corridor
-1357.9498890811524,Corridor
3530.9888858233285,Corridor
-1076.7293560191722,Corridor
-1565.8210770101891,Corridor
2166.694540708901,Corridor
-3558.4050663026146,Corridor
806.1985626013243,Corridor
2087.9228451122895,Corridor
-736.1986659175265,Corridor
2033.6844271141078,Corridor
-1869.6270293423117,Corridor
-2254.67335965853,Corridor
3171.980024385909,Corridor
-1211.0099002643437,Corridor
-223.2903664430538,Corridor
1640.5241375028925,Corridor
-563.1586247100691,Corridor
-108.78164788787565,Corridor
-1347.7735861168617,Corridor
1595.2256119881147,Corridor
-620.9490676591098,Corridor
515.5358943811133,Corridor
601.7390155448652,Corridor
-116.41474413241383,Corridor
-792.4129564821461,Corridor
781.7025074013943,Corridor
-692.9384091637429,Corridor
-3242.2499775184547,Corridor
3766.0386310730332,Corridor
-1391.7843317602396,Corridor
-66.04776354601698,Corridor
4080.1986712935623,Corridor
-3885.354073622483,Corridor
957.2914124784625,Corridor
425.9488574423048,Corridor
-1495.6243985723765,Corridor
2076.2302630839336,Corridor
-2270.206877893774,Corridor
272.6331523783282,Corridor
1299.7516938741767,Corridor
-1317.303415698923,Corridor
520.7930880858738,Corridor
2962.1373910872826,Corridor
-1733.2570120044818,Corridor
-1014.5376559515886,Corridor
-141.85493477080428,Corridor
-1867.6441095074897,Corridor
2257.3167494756135,Corridor
-526.3418516215311,Corridor
-264.2811477298707,Corridor
1214.9941935633929,Corridor
-1787.4931332088368,Corridor
1663.9998298884768,Corridor
354.7555850981653,Corridor
-4592.247551285048,Corridor
246.82773379262818,Corridor
1475.575713531181,Corridor
2149.9347500985787,Corridor
-198.4783106981412,Corridor
-1433.9705974312258,Corridor
1822.5637764393755,Corridor
1446.320037767669,Corridor
-2544.0846613827507,Corridor
1050.0472893795761,Corridor
-416.3929979242892,Corridor
-2037.472252614594,Corridor
3886.169685863828,Corridor
-1833.8333266915413,Corridor
-3537.5572018890466,Corridor
1133.4926019482793,Corridor
1409.7201834188493,Corridor
1962.2946113908367,Corridor
-382.24120741461456,Corridor
-3508.9788910589314,Corridor
1911.6222431512597,Corridor
3033.6304382998933,Corridor
-2693.5546557041,Corridor
-70.79993626258069,Corridor
410.2600208816377,Corridor
824.656957561499,Corridor
421.75369979450863,Corridor
-4596.850011203499,Corridor
3194.105230399147,Corridor
3139.5503543384457,Corridor
-2998.456752401315,Corridor
659.7033200924259,Corridor
816.8788922146467,Corridor
-599.0877304633685,Corridor
-1592.4240030449655,Corridor
-935.9417590064432,Corridor
2795.156819690747,Corridor
