time,total_torque,footforce,d_footforce_dt,environment
5680.86,0.040488222118337844,1146.6198149343138,-4728.524559249786,Corridor
5680.96,0.04767662095694831,757.9683370695639,574.3439519153454,Corridor
5681.07,0.04980242525573925,1204.848953188739,4194.245411307537,Corridor
5681.17,0.014720394733962224,1176.0603725999783,-4861.148086886621,Corridor
5681.27,0.03231613780085083,711.2235935344103,421.9287760555048,Corridor
5681.37,0.016648271007725854,1080.4540712126545,672.5625010381228,Corridor
5681.47,0.016896300742302636,818.9262473924111,0.3369244205363571,Corridor
5681.57,0.03171820443543791,1186.8131021614772,2196.4490363014797,Corridor
5681.67,0.021978148051714583,974.5409175606738,-3928.18280989553,Corridor
5681.77,0.062400686129349285,778.9756093742602,1342.4720947664819,Corridor
5681.87,0.05509644174890608,1099.913632973062,2311.281827367596,Corridor
5681.97,0.03590473365899455,1024.2356953065255,-3256.6828935619615,Corridor
5682.08,0.08885237964731707,786.6218913811133,1287.4612293295158,Corridor
5682.17,0.06178658313140728,1129.739350469833,1397.2637455471245,Corridor
5682.28,0.012241086865418969,1000.6136306390227,-649.2022687690641,Corridor
5682.38,0.06649072578148593,1134.3284356834224,1161.1577660827472,Corridor
5682.48,0.05751364223215782,1028.262126113765,-2883.291698984182,Corridor
5682.58,0.08058756368171414,843.6553626085042,1647.5749449345924,Corridor
5682.68,0.06000627367134691,1242.840295452316,2566.05298242305,Corridor
5682.78,0.017956296824691773,1076.9693588956002,-4836.230083390029,Corridor
5682.88,0.004296497038211939,727.5843593701009,1317.2092080372215,Corridor
5682.98,0.07441371510014329,1181.53036355398,2807.1607351498606,Corridor
5683.08,0.04733998436247046,955.0433398127333,-5589.046223144313,Corridor
5683.18,0.011227164671773026,687.4430415897464,4512.604333012045,Corridor
5683.28,0.038493231190356206,1418.1387610548263,1434.7613180596059,Corridor
5683.39,0.023539081580533836,841.7660007389227,-5628.248733512431,Corridor
5683.49,0.025496793240772586,852.8428929175643,4080.844960914961,Corridor
5683.59,0.05058078546264433,1179.3824655301605,-351.6765111373528,Corridor
5683.69,0.010742544409722835,858.3740443419757,-2622.3301708857275,Corridor
5683.79,0.05175450558201964,927.7753449760248,3207.093001189197,Corridor
5683.89,0.018357969258372808,1142.5931034274624,-1539.1286255112798,Corridor
5683.99,0.010854722852452096,800.3811591985409,-953.1993189726564,Corridor
5684.09,0.010138935267070829,1031.0231223804903,2053.1442516965085,Corridor
5684.19,0.05658837037661322,1000.5583441259186,-1186.0265443320213,Corridor
5684.29,0.06111205742282152,996.516230453014,1420.8168207525093,Corridor
5684.39,0.03284465705122966,1153.4314023816066,48.33051339832939,Corridor
5684.49,0.0581909152644107,948.8118886270345,-2884.5826705326785,Corridor
5684.6,0.029498506293457464,816.9400222782576,1507.4190442770714,Corridor
5684.7,0.01581509623667884,1094.7652716450225,1207.4302280973102,Corridor
5684.8,0.05010920561761252,1000.9125835955905,-1029.7541921121426,Corridor
5684.9,0.07531907340207553,947.5457772582811,-1430.2992634228624,Corridor
5685.0,0.0552208964357727,750.0246662610504,-444.27292351321694,Corridor
5685.1,0.06753362896645605,911.6677026197649,2134.5586973230625,Corridor
5685.2,0.038479063834146614,1098.3660591988446,2034.81201662924,Corridor
5685.3,0.04494604624163102,1214.2536802497243,-1387.459752262161,Corridor
5685.4,0.031730797170278595,965.5563163275356,-437.91939475379843,Corridor
5685.5,0.056485231614515845,1138.7699504289706,1014.0416671778731,Corridor
5685.6,0.02172444063821325,1037.3528811354408,-1435.5623617458555,Corridor
5685.7,0.10935415591987929,1023.2897927762203,1162.1308337540756,Corridor
5685.81,0.06384895188542442,1092.449998855783,-1448.7795803342676,Corridor
5685.91,0.026476919157643195,858.9022063075632,-290.9462597153896,Corridor
5686.01,0.06524069299391524,1031.6806676486674,817.9369556638499,Corridor
5686.11,0.07191344207936841,877.9806375997138,-2256.0420903037348,Corridor
5686.21,0.03473248313425559,815.2551747765849,1653.4086955472885,Corridor
5686.31,0.0461754595064219,1066.6981766179222,1215.9013416817133,Corridor
5686.41,0.009579533324506789,936.7982707071998,-2882.723163363029,Corridor
5686.51,0.03771181890853626,737.8685519792804,555.3214449113883,Corridor
5686.61,0.03911738692754679,941.3617795513052,970.0293226245287,Corridor
5686.71,0.029946056295304883,910.3290613838493,565.9712684848306,Corridor
5686.81,0.06313222706959566,1093.9721203028896,1125.1071744073072,Corridor
5686.92,0.03171358136245898,1027.433696157567,-1524.285222564385,Corridor
5687.02,0.03959786820423212,948.8398178828711,624.5509126909825,Corridor
5687.12,0.04136957915236388,1049.8411776765054,-207.43158326490598,Corridor
5687.22,0.04116425473243959,904.2068347452368,-1076.3859106910188,Corridor
5687.32,0.07458894953648137,956.0951835460735,1619.0836470967986,Corridor
5687.42,0.08904423063944655,1071.4410856412032,-357.8064604576741,Corridor
5687.52,0.012564207895868724,907.6243716428069,-1629.4555841859546,Corridor
5687.62,0.04390090859191834,945.9360443497225,3065.5687965034203,Corridor
5687.72,0.07811581321872745,1200.1158277433058,-1800.789524700552,Corridor
5687.82,0.03792646694092322,838.873649604039,721.3468541953273,Corridor
5687.92,0.03528522277051668,1266.324602935598,906.5087850981942,Corridor
5688.02,0.04907830711985211,845.001183431124,-3924.392345198464,Corridor
5688.13,0.029731456523232953,867.5534565662222,2804.329381624142,Corridor
5688.23,0.03927644039284813,1129.457834538324,1205.201575257672,Corridor
