index,time,trans_x,trans_y,trans_z,roll,pitch,yaw
2868,5936.34,-85.9089,14.6192,-0.0310645,0.0211978,0.0312739,-0.00310194
2869,5936.44,-85.8418,14.6146,-0.0308326,0.0313155,0.0181062,-0.0113881
2870,5936.54,-85.7632,14.6161,-0.0318393,0.0248732,0.00528361,-0.0141008
2871,5936.64,-85.6625,14.6182,-0.0355548,0.0288063,-0.00627433,-0.00611517
2872,5936.75,-85.5569,14.6224,-0.037337,0.0233795,-0.014026,-0.00969276
2873,5936.85,-85.438,14.6085,-0.040329,0.0369713,0.00408986,-0.0113489
2874,5936.95,-85.3181,14.6059,-0.0450067,0.0297787,0.0144925,-0.00243805
2875,5937.05,-85.2189,14.6054,-0.0409958,0.0478546,0.0393645,-0.00743623
2876,5937.15,-85.129,14.5939,-0.044728,0.0618004,0.0446689,-0.0133102
2877,5937.25,-85.044,14.5847,-0.0437427,0.0465365,0.0290777,-0.00137884
2878,5937.35,-84.9952,14.5867,-0.0389193,0.0491602,0.0372806,0.00196099
2879,5937.45,-84.9344,14.5847,-0.0362279,0.0562795,0.0454647,-0.00566108
2880,5937.55,-84.8938,14.5758,-0.034485,0.0481505,0.0289033,0.00204104
2881,5937.65,-84.8622,14.581,-0.0315806,0.0445159,0.0244463,0.00696434
2882,5937.75,-84.8361,14.5815,-0.0335885,0.0436428,0.0261897,0.00284297
2883,5937.85,-84.8092,14.5789,-0.0312558,0.0366305,0.00408567,0.00730192
2884,5937.96,-84.7703,14.5726,-0.031998,0.0468397,-0.0133892,0.0083512
2885,5938.06,-84.7035,14.5698,-0.0367409,0.0496095,-0.00120121,0.000851667
2886,5938.16,-84.6173,14.564,-0.0430168,0.058791,-0.0152295,0.00567988
2887,5938.26,-84.5074,14.5676,-0.0402443,0.0437829,-0.00587457,0.00532411
2888,5938.36,-84.3911,14.5634,-0.0471116,0.0490096,0.00488702,0.00348484
2889,5938.46,-84.2791,14.564,-0.0472453,0.0557153,-0.00313755,0.0140336
2890,5938.56,-84.1674,14.5784,-0.0466582,0.0446956,0.0236499,0.0181187
2891,5938.66,-84.0878,14.5775,-0.0460009,0.0484909,0.0501717,0.00942748
2892,5938.76,-84.0198,14.5635,-0.0412536,0.0315233,0.043839,0.0169993
2893,5938.86,-83.9574,14.5672,-0.0374408,0.0358096,0.0310058,0.0251142
2894,5938.96,-83.9066,14.5645,-0.0394489,0.0457745,0.0435545,0.0158305
2895,5939.07,-83.8694,14.5559,-0.0360543,0.0366103,0.0287464,0.017835
2896,5939.17,-83.83,14.5579,-0.0334688,0.0373991,0.0257569,0.0298801
2897,5939.27,-83.802,14.5579,-0.0366026,0.0368468,0.0276952,0.0202368
2898,5939.37,-83.7826,14.5542,-0.0359262,0.0322741,0.022969,0.0253421
2899,5939.47,-83.7618,14.5513,-0.0312182,0.0323276,0.019227,0.0264079
2900,5939.57,-83.744,14.5636,-0.0330608,0.0207948,0.00139876,0.0226732
2901,5939.67,-83.7163,14.5692,-0.0330197,0.00518009,-0.0151711,0.0210974
2902,5939.77,-83.6533,14.5787,-0.034029,-0.00666074,-0.00207488,0.0300746
2903,5939.87,-83.5763,14.5834,-0.0374195,-0.0116687,-0.0076357,0.0232814
2904,5939.97,-83.4808,14.5828,-0.0401445,0.00971443,-0.0240202,0.0279492
2905,5940.07,-83.3579,14.5857,-0.0417027,0.00556087,0.00532702,0.0382237
2906,5940.17,-83.2342,14.5837,-0.0451275,0.0167479,-0.000218235,0.0390439
2907,5940.28,-83.1264,14.5774,-0.0468534,0.0545625,0.0397169,0.034285
2908,5940.38,-83.018,14.5663,-0.0430065,0.0372736,0.0323581,0.0342472
2909,5940.48,-82.9375,14.5598,-0.0445499,0.0594206,0.0474421,0.00196606
2910,5940.58,-82.8807,14.5556,-0.0406692,0.0748133,0.0458474,-1.30056e-06
2911,5940.68,-82.8271,14.5447,-0.0373064,0.0612293,0.0174659,0.00986139
2912,5940.78,-82.7656,14.5459,-0.03704,0.0622066,0.0108523,0.0148681
2913,5940.88,-82.6847,14.5502,-0.0421557,0.0568478,-0.00466535,0.00935437
2914,5940.98,-82.59,14.5577,-0.0473918,0.0478444,-0.00528995,0.0177976
2915,5941.08,-82.4876,14.568,-0.051414,0.0352576,-0.00269807,0.0131672
2916,5941.18,-82.3708,14.5639,-0.0474591,0.052798,0.018337,0.0189823
2917,5941.28,-82.2727,14.5697,-0.0508863,0.021151,0.0291123,0.0227465
2918,5941.38,-82.1982,14.5777,-0.049751,0.0330549,0.0204809,0.0223295
2919,5941.49,-82.1369,14.57,-0.044768,0.0319107,0.0313481,0.0167481
2920,5941.59,-82.0903,14.5613,-0.0424069,0.0273349,0.0222545,0.0233484
2921,5941.69,-82.0471,14.5561,-0.0387344,0.0279761,0.0173802,0.0299565
2922,5941.79,-82.0137,14.5541,-0.0404688,0.0378894,0.0238294,0.0205388
2923,5941.89,-81.9851,14.5443,-0.0377622,0.0393021,0.0148944,0.0281172
2924,5941.99,-81.9569,14.5354,-0.0367549,0.0497665,0.00338336,0.0271067
2925,5942.09,-81.9101,14.5365,-0.0388477,0.0454241,-0.00447105,0.0204133
2926,5942.19,-81.8536,14.5427,-0.0406332,0.0418492,-0.020971,0.0231862
2927,5942.29,-81.7713,14.5474,-0.0408405,0.0272831,-0.0128903,0.0271236
2928,5942.39,-81.6718,14.5562,-0.0453966,0.0231241,-0.0128106,0.0178922
2929,5942.49,-81.5616,14.5549,-0.0465409,0.0298698,-0.0209104,0.0274861
2930,5942.7,-81.3482,14.5573,-0.049401,0.0335226,0.0271034,0.0183892
2931,5942.8,-81.2644,14.5578,-0.0435647,0.0351167,0.0352092,0.0166113
2932,5942.9,-81.1817,14.5528,-0.0423112,0.0194897,0.0285144,0.0271023
2933,5943,-81.1309,14.5581,-0.0436731,0.031221,0.0380633,0.0107162
2934,5943.1,-81.0921,14.5585,-0.0412107,0.0313124,0.0340926,0.013077
2935,5943.2,-81.0488,14.5639,-0.0375063,0.0234535,0.0219305,0.0171597
2936,5943.3,-81.0018,14.5651,-0.0409843,0.0200614,0.0036012,0.0144151
2937,5943.4,-80.9529,14.5757,-0.0436967,0.0147734,-0.0174544,0.0181559
2938,5943.5,-80.8698,14.5789,-0.0441788,0.00836012,-0.0031177,0.0280618
2939,5943.6,-80.7713,14.5791,-0.0464176,0.0144609,-0.00266025,0.023893
2940,5943.7,-80.6531,14.5736,-0.0484219,0.0382058,-0.0174175,0.0339894
2941,5943.81,-80.5296,14.5754,-0.0536194,0.0220579,0.000598141,0.0403715
2942,5943.91,-80.4225,14.5805,-0.060356,0.0330825,0.0144485,0.0329516
2943,5944.01,-80.3241,14.5687,-0.0560156,0.0463968,0.0299486,0.0508024
2944,5944.11,-80.246,14.5669,-0.0505286,0.0450656,0.0281291,0.0621924
2945,5944.21,-80.1774,14.5632,-0.0513193,0.0571076,0.0406111,0.046109
2946,5944.31,-80.1226,14.5635,-0.0473475,0.0611673,0.0350259,0.0465149
2947,5944.41,-80.0651,14.5603,-0.0466416,0.0511673,0.0104515,0.0535531
2948,5944.51,-80.0065,14.5603,-0.0455231,0.054639,0.00712693,0.0486999
2949,5944.61,-79.9351,14.5648,-0.0491866,0.0574923,-0.00419319,0.0482749
2950,5944.71,-79.8411,14.5705,-0.0524608,0.0557015,-0.00560428,0.0574796
2951,5944.81,-79.7394,14.5759,-0.0551763,0.0422459,-0.00148792,0.051158
2952,5944.92,-79.642,14.5726,-0.0549903,0.0587333,0.0210501,0.0580919
2953,5945.02,-79.5485,14.5781,-0.0523544,0.0371885,0.0297601,0.0662282
2954,5945.12,-79.4813,14.5839,-0.0503541,0.0502796,0.03935,0.0570924
2955,5945.22,-79.4265,14.5876,-0.04833,0.0517045,0.0365582,0.0506289
2956,5945.32,-79.3753,14.5845,-0.0464958,0.0378585,0.0290745,0.0578761
2957,5945.42,-79.3397,14.5837,-0.0445251,0.0470101,0.0265343,0.0545635
2958,5945.52,-79.309,14.5844,-0.0435799,0.0444571,0.0315351,0.0510307
2959,5945.62,-79.2698,14.5806,-0.0426044,0.0436522,0.0184564,0.0554636
2960,5945.72,-79.2449,14.5774,-0.0426737,0.0440559,0.00850129,0.0531207
2961,5945.83,-79.2186,14.5813,-0.0432419,0.031141,-0.00139734,0.0469605
2962,5945.92,-79.1619,14.5983,-0.0436557,0.0252024,-0.0115105,0.0525314
2963,5946.02,-79.0943,14.6064,-0.0470857,0.00899722,-0.0203693,0.0485836
2964,5946.13,-78.9995,14.6102,-0.050145,0.0100256,0.000956446,0.0421835
2965,5946.23,-78.8981,14.6147,-0.0546713,0.0230945,-0.0103539,0.0523975
2966,5946.33,-78.8024,14.6167,-0.0509118,0.0202228,0.00461963,0.0462398
2967,5946.43,-78.7108,14.6301,-0.0498861,0.0280583,0.0330369,0.0318192
2968,5946.53,-78.6449,14.6152,-0.0494215,0.0165598,0.0227377,-0.0229586
2969,5946.63,-78.5795,14.5997,-0.0469751,0.0212208,0.019415,-0.062753
2970,5946.73,-78.5336,14.6024,-0.0468762,0.0258568,0.0287799,-0.0837667
2971,5946.83,-78.5028,14.5943,-0.0434033,0.0256506,0.0110995,-0.0835728
2972,5946.93,-78.4685,14.5941,-0.0417067,0.0410549,-0.00628038,-0.0800751
2973,5947.03,-78.4114,14.5747,-0.0453797,0.045716,-0.00586203,-0.0904633
2974,5947.13,-78.3442,14.572,-0.0496457,0.0510113,-0.0198837,-0.0856747
2975,5947.23,-78.249,14.5685,-0.0484059,0.0319643,-0.0109497,-0.0802481
2976,5947.34,-78.1318,14.5563,-0.0520921,0.0366795,-0.000183144,-0.0926255
2977,5947.44,-77.9954,14.5436,-0.0550369,0.0323038,-0.021466,-0.0912228
2978,5947.54,-77.8895,14.5448,-0.057767,0.00551045,0.0175489,-0.0780746
2979,5947.64,-77.77,14.5336,-0.0640654,0.0382077,0.0300533,-0.0860294
2980,5947.74,-77.6652,14.5223,-0.0568401,0.0289695,0.0215298,-0.0776542
2981,5947.84,-77.5773,14.5162,-0.048647,0.0204701,0.0438524,-0.0725643
2982,5947.94,-77.5062,14.507,-0.0498289,0.0352866,0.0517255,-0.0836275
2983,5948.04,-77.4579,14.4933,-0.0473667,0.0246519,0.0365417,-0.0814556
2984,5948.14,-77.418,14.491,-0.045197,0.0288917,0.0333694,-0.0737578
2985,5948.24,-77.3786,14.4853,-0.0496623,0.0326879,0.0357321,-0.0783966
2986,5948.34,-77.3501,14.4812,-0.0483952,0.0283732,0.0286772,-0.0533693
2987,5948.45,-77.3213,14.4831,-0.0461098,0.0322714,0.0235966,-0.00859477
2988,5948.55,-77.3018,14.4903,-0.0476546,0.0313337,0.0184461,0.0391164
2989,5948.65,-77.2844,14.4953,-0.0470373,0.0327186,0.0167562,0.0770766
2990,5948.75,-77.2528,14.4926,-0.0450592,0.0326335,0.00183335,0.0872995
2991,5948.85,-77.2251,14.4922,-0.0426311,0.0322351,-0.011729,0.0861922
2992,5948.95,-77.1789,14.4929,-0.0475943,0.0300418,-0.018276,0.0855691
2993,5949.05,-77.0998,14.5045,-0.050865,0.0281249,-0.0123481,0.0927443
2994,5949.15,-77.0109,14.519,-0.0550805,0.0172872,-0.0172822,0.0843673
2995,5949.25,-76.8821,14.5233,-0.0547769,0.0363535,-0.0068141,0.0741606
2996,5949.35,-76.7543,14.5376,-0.0585332,0.0219215,-0.0176535,0.0793037
2997,5949.45,-76.6362,14.5388,-0.0595677,0.0264287,0.00359871,0.0721769
2998,5949.55,-76.5227,14.541,-0.06053,0.05147,0.025344,0.0419382
2999,5949.66,-76.4393,14.5524,-0.0631508,0.0316332,0.0309407,-0.0456732
3000,5949.76,-76.3714,14.5504,-0.0594152,0.0518926,0.0320349,-0.122644
3001,5949.86,-76.3214,14.5327,-0.0557979,0.0452772,0.0266471,-0.145998
3002,5949.96,-76.2779,14.5199,-0.0542886,0.0292469,0.0252284,-0.141469
3003,5950.06,-76.2412,14.5163,-0.0524156,0.0360177,0.0089422,-0.142273
3004,5950.16,-76.1916,14.5125,-0.0528562,0.0233527,-0.00361303,-0.145108
3005,5950.26,-76.1059,14.5014,-0.0553598,0.0228329,-0.00705083,-0.134728
3006,5950.36,-76.0212,14.5005,-0.0600588,0.0120767,-0.0112374,-0.136846
3007,5950.46,-75.9103,14.4763,-0.0597618,0.0375718,0.00713627,-0.133455
3008,5950.56,-75.8004,14.4547,-0.0632216,0.0260708,0.00783726,-0.123289
3009,5950.66,-75.7192,14.4552,-0.0594537,0.0367353,0.0217145,-0.118445
3010,5950.77,-75.6462,14.4225,-0.0585623,0.058942,0.0501891,-0.0768777
3011,5950.87,-75.5819,14.3989,-0.0574924,0.0416643,0.0268751,-0.0284965
3012,5950.97,-75.5454,14.4051,-0.0540309,0.0443649,0.0250958,-0.0144138
3013,5951.07,-75.5101,14.3982,-0.0558853,0.0564653,0.0379138,-0.0233037
3014,5951.17,-75.4844,14.3973,-0.0523952,0.0468301,0.0155325,-0.0167117
3015,5951.27,-75.4414,14.4015,-0.0515755,0.0366277,0.00759696,-0.0195691
3016,5951.37,-75.3903,14.4149,-0.0548829,0.0202647,0.00170933,-0.0252702
3017,5951.47,-75.32,14.4072,-0.0571297,0.0173031,-0.00938484,-0.018412
