T_FR_HIP,T_FR_THIGH,T_FR_CALF,T_FL_HIP,T_FL_THIGH,T_FL_CALF,T_RR_HIP,T_RR_THIGH,T_RR_CALF,T_RL_HIP,T_RL_THIGH,T_RL_CALF,Environment
2.2342234909454922e-05,0.0002357561457252477,5.789616414069073e-05,2.2342234909454922e-05,0.0002357561457252477,5.789616414069073e-05,2.2342234909454922e-05,0.0002357561457252477,5.789616414069073e-05,2.2342234909454922e-05,0.0002357561457252477,5.789616414069073e-05,Running
2.3385838134406422e-05,0.0002514017971006007,6.17372027897882e-05,2.3385838134406422e-05,0.0002514017971006007,6.17372027897882e-05,2.3385838134406422e-05,0.0002514017971006007,6.17372027897882e-05,2.3385838134406422e-05,0.0002514017971006007,6.17372027897882e-05,Running
5.169827932913803e-06,4.329079243775791e-05,1.0492141268487684e-05,5.169827932913803e-06,4.329079243775791e-05,1.0492141268487684e-05,5.169827932913803e-06,4.329079243775791e-05,1.0492141268487684e-05,5.169827932913803e-06,4.329079243775791e-05,1.0492141268487684e-05,Running
1.337829354141664e-05,9.723572484481889e-05,2.3850211041827274e-05,1.337829354141664e-05,9.723572484481889e-05,2.3850211041827274e-05,1.337829354141664e-05,9.723572484481889e-05,2.3850211041827274e-05,1.337829354141664e-05,9.723572484481889e-05,2.3850211041827274e-05,Running
2.4119108810143405e-05,0.00019075501797638327,4.680820136997865e-05,2.4119108810143405e-05,0.00019075501797638327,4.680820136997865e-05,2.4119108810143405e-05,0.00019075501797638327,4.680820136997865e-05,2.4119108810143405e-05,0.00019075501797638327,4.680820136997865e-05,Running
1.2265886495500724e-05,9.25538699266803e-05,2.2695739284374812e-05,1.2265886495500724e-05,9.25538699266803e-05,2.2695739284374812e-05,1.2265886495500724e-05,9.25538699266803e-05,2.2695739284374812e-05,1.2265886495500724e-05,9.25538699266803e-05,2.2695739284374812e-05,Running
1.8638149501937966e-05,0.0001600034386428119,3.92700995203124e-05,1.8638149501937966e-05,0.0001600034386428119,3.92700995203124e-05,1.8638149501937966e-05,0.0001600034386428119,3.92700995203124e-05,1.8638149501937966e-05,0.0001600034386428119,3.92700995203124e-05,Running
2.424707284603603e-05,0.00017983755423328488,4.408504234671772e-05,2.424707284603603e-05,0.00017983755423328488,4.408504234671772e-05,2.424707284603603e-05,0.00017983755423328488,4.408504234671772e-05,2.424707284603603e-05,0.00017983755423328488,4.408504234671772e-05,Running
1.564951622171068e-05,0.00020474030666465254,5.029450120720316e-05,1.564951622171068e-05,0.00020474030666465254,5.029450120720316e-05,1.564951622171068e-05,0.00020474030666465254,5.029450120720316e-05,1.564951622171068e-05,0.00020474030666465254,5.029450120720316e-05,Running
1.2375035261440182e-05,9.338449655574865e-05,2.289029048275519e-05,1.2375035261440182e-05,9.338449655574865e-05,2.289029048275519e-05,1.2375035261440182e-05,9.338449655574865e-05,2.289029048275519e-05,1.2375035261440182e-05,9.338449655574865e-05,2.289029048275519e-05,Running
9.596315437545216e-06,0.00012004895808186645,2.9480691232241e-05,9.596315437545216e-06,0.00012004895808186645,2.9480691232241e-05,9.596315437545216e-06,0.00012004895808186645,2.9480691232241e-05,9.596315437545216e-06,0.00012004895808186645,2.9480691232241e-05,Running
1.5537355911738944e-05,0.00013477920657577522,3.307993111600862e-05,1.5537355911738944e-05,0.00013477920657577522,3.307993111600862e-05,1.5537355911738944e-05,0.00013477920657577522,3.307993111600862e-05,1.5537355911738944e-05,0.00013477920657577522,3.307993111600862e-05,Running
1.0359619830056132e-05,7.131638305181174e-05,1.7398386267728376e-05,1.0359619830056132e-05,7.131638305181174e-05,1.7398386267728376e-05,1.0359619830056132e-05,7.131638305181174e-05,1.7398386267728376e-05,1.0359619830056132e-05,7.131638305181174e-05,1.7398386267728376e-05,Running
1.4384790325537619e-05,0.00011161997209547836,2.738929321671449e-05,1.4384790325537619e-05,0.00011161997209547836,2.738929321671449e-05,1.4384790325537619e-05,0.00011161997209547836,2.738929321671449e-05,1.4384790325537619e-05,0.00011161997209547836,2.738929321671449e-05,Running
