time,total_torque,footforce,d_footforce_dt,environment
5837.96,0.07123064343888069,1374.0281483905949,188.21116080781277,Running
5838.06,0.07167001124059602,1109.524673001912,-2193.1075249883265,Running
5838.16,0.09527976234287285,1110.3017607839772,765.1930641625797,Running
5838.26,0.041955686042764666,1129.3905436119076,-197.50989888304892,Running
5838.36,0.08292839413243933,1115.8655833029352,141.502730268836,Running
5838.47,0.07466676726794211,1089.1078918087042,-1459.7391044849564,Running
5838.57,0.02278038011282314,1022.0812100806863,2782.923499886338,Running
5838.67,0.03356716209149661,1449.5233699392363,1094.7507779100872,Running
5838.77,0.05149080652017772,1183.1103076213985,-2381.3848420624636,Running
5838.87,0.023398719258033884,1281.4050542903376,3226.4198653160965,Running
5838.97,0.07787340443636918,1471.5427278879808,-1654.1294014401803,Running
5839.07,0.11246520172840291,1129.4897077884332,-1225.441222547961,Running
5839.17,0.030984604069855266,1367.869876852327,3330.7941015468596,Running
5839.27,0.1267458134960423,1437.611213089269,-2711.5637601372878,Running
5839.37,0.150796596206098,1080.6766398881766,-1155.6029698052541,Running
5839.47,0.06397631246244359,1266.85200398468,2290.963343118219,Running
5839.58,0.10765008534960274,1313.1424142110407,-982.2813805832698,Running
5839.68,0.15987502380962657,1221.3946005261585,118.13292861764005,Running
5839.78,0.13578918926344616,1304.8536316384302,362.2456290084296,Running
5839.88,0.03785685575125195,1286.8916038268335,356.649305934784,Running
5839.98,0.14121942004327773,1417.3648083679798,1447.0727319823084,Running
5840.08,0.12063127641169927,1383.435939969755,-3138.3604720105914,Running
5840.18,0.07917983983931424,1102.0889256316843,1550.2500102608597,Running
5840.28,0.28759646839736597,1453.3660929029547,-835.9492303226035,Running
5840.38,0.9125823699082511,940.9798084975043,-2934.5070734359806,Running
5840.48,1.1490185820055299,1083.3148203546373,1512.7673055954149,Running
5840.58,1.1412363361783142,1072.5233816464354,894.4694068152829,Running
5840.68,0.9185342067262127,1258.5384380304004,-9.083890310946536,Running
5840.79,0.29020371231546604,1094.9219150240806,-243.48976822560041,Running
5840.89,0.04790896823394358,1227.2909190570913,141.91943538451414,Running
5840.99,0.11168042381211067,1112.0481104700461,196.90316132206337,Running
5841.09,0.15677787985905367,1297.0084810825256,1060.9283846209976,Running
5841.19,0.06596867365017792,1221.8060379449998,-1128.9276148362303,Running
5841.29,0.11669435090069397,1172.079348849727,-260.22005479073385,Running
5841.39,0.17184333936103546,1179.6529150559497,916.8650858499287,Running
5841.49,0.08417458959895521,1286.7563872000014,-2.122397975418744,Running
5841.59,0.04656643631616409,1164.681501527349,-1387.8556504150863,Running
5841.69,0.12738656502509563,1110.3341839284244,338.3521636186219,Running
5841.79,0.10981756754081942,1135.5173216554804,-703.9939784811783,Running
5841.89,0.06869471610417714,1097.856548006159,1959.4466077205454,Running
5842.0,0.08492935432620273,1360.8078483018828,-462.9922667796242,Running
5842.1,0.09200434666195056,1051.4375873060656,-1513.7643472222715,Running
5842.2,0.1808336887165935,1108.7041986030358,-838.1338901037087,Running
5842.3,0.06743079791454915,909.9796701025798,696.0365090137942,Running
5842.4,0.13570052297767296,1264.8027514201572,2572.5978357568138,Running
5842.5,0.17020067029710564,1176.461644083648,-2944.2135108022544,Running
5842.6,0.0956651809088927,1025.8284456964527,1901.1692948612322,Running
5842.7,0.04267618499356591,1378.831389256859,1400.6066706124896,Running
5842.8,0.15079678372931224,1171.7132755072805,-3079.212872029585,Running
5842.91,0.1307819358500618,991.60526420547,-628.6072583405834,Running
5843.0,0.007388297821496914,1069.7294050366195,2621.9243812698637,Running
5843.11,0.11236682821208653,1304.886968284993,-594.5654333738665,Running
5843.21,0.1500621208438656,1037.2897377300135,-1374.9708276114063,Running
5843.31,0.11725526554311255,1031.5939123511732,-1821.504017733246,Running
5843.41,0.06616131867339567,755.5170415020432,357.03531132652193,Running
5843.51,0.10884295897656962,1126.8771006635993,3115.4970893339555,Running
5843.61,0.16030502820824527,1098.8038951514507,-2517.1887504118267,Running
5843.71,0.09578902957018175,957.1279956202305,1703.9801991734441,Running
5843.81,0.07752290846338697,1296.127308561933,1674.512354572078,Running
5843.91,0.1724720013728271,1190.465988193273,-1430.8238832940904,Running
5844.01,0.12210078838480755,1201.6929724351392,1073.6801197716952,Running
5844.11,0.010599329426369073,1271.2049402043715,-394.8357361521547,Running
5844.21,0.11479563018064683,1134.3288764727802,-1448.5132586249065,Running
5844.32,0.14615726973113596,1005.7842711038983,-1598.2859863859194,Running
5844.42,0.08032122974762179,972.9964028710486,2972.9435021733966,Running
5844.52,0.08584524762742606,1352.6363147572226,78.59340355197277,Running
5844.62,0.1194562891875525,1045.9775332195238,-1203.07213974635,Running
5844.72,0.1261488128972127,1285.142793622561,2661.421466473183,Running
5844.82,0.07902256091775799,1335.0674140282206,-755.0347305973602,Running
5844.92,0.08626299074531235,1288.419574517556,273.6227870758961,Running
5845.02,0.1897820055659338,1248.9815851324631,-2707.726038956733,Running
5845.12,0.1250358029878728,952.4688971299797,608.7056840513325,Running
5845.22,0.05504846441176998,1299.6195597173812,1760.8081887173055,Running
5845.32,0.16435797993888468,1203.663574259851,-229.6830548896259,Running
5845.42,0.1556561910132208,1295.0864835986822,-1022.831904970359,Running
5845.53,0.028053796241105086,1093.0462021342007,1015.9891425578102,Running
5845.63,0.1137835046853671,1397.1785855788085,107.80413332471423,Running
5845.73,0.1433613176271617,1089.8348498740531,-1555.588728164565,Running
5845.83,0.0942159952449721,1299.648413995108,3035.2951210056553,Running
5845.93,0.04634146920346923,1345.3616614130194,-2828.654278728385,Running
5846.03,0.10649234381622777,1001.842302959902,-699.9691829263168,Running
5846.13,0.1764556973452979,1129.0854706354164,-605.4764995091368,Running
5846.23,0.11963320209204771,919.0756225686763,684.2638861016301,Running
5846.33,0.15995732990731634,1270.9642009120478,1951.0614026426995,Running
