jmag,angular_v_mag,Environment
13.15961458,0.14633363,Parking Lot
12.8029959,0.41708815,Parking Lot
19.98930964,0.21195746,Parking Lot
19.64124255,0.08284158,Parking Lot
24.58140891,0.45483864,Parking Lot
38.92019753,0.29711852,Parking Lot
66.58170176,0.13453849,Parking Lot
96.96352577,0.56841408,Parking Lot
106.3527907,0.87674108,Parking Lot
20.99458428,0.18924793,Parking Lot
24.63833617,0.093631,Parking Lot
10.17705282,0.15913897,Parking Lot
33.77363611,0.08953295,Parking Lot
24.10132961,0.16497759,Parking Lot
19.10419315,0.35493583,Parking Lot
5.633728428,0.0278475,Parking Lot
38.49068256,0.27958597,Parking Lot
50.10913689,0.27268719,Parking Lot
34.68660896,0.08787443,Parking Lot
11.10720289,0.28754056,Parking Lot
34.37725773,0.41447501,Parking Lot
48.48127016,0.37997298,Parking Lot
24.25497401,0.14187143,Parking Lot
28.58935718,0.11086004,Parking Lot
33.84364218,0.2701329,Parking Lot
34.31541638,0.24577373,Parking Lot
72.5980083,0.8926797,Parking Lot
85.49676055,1.32908552,Parking Lot
27.17337346,0.23320822,Parking Lot
34.75514237,0.1530196,Parking Lot
12.22134301,0.1215776,Parking Lot
26.68597311,0.21344377,Parking Lot
18.50579933,0.11551306,Parking Lot
18.84890405,0.09961897,Parking Lot
28.62149717,0.1507152,Parking Lot
58.30788496,0.21268894,Parking Lot
58.64687872,0.09883469,Parking Lot
18.84921102,0.14501346,Parking Lot
26.8934596,0.27314646,Parking Lot
46.80008787,0.35981238,Parking Lot
9.905453498,0.25485131,Parking Lot
78.05011211,0.86652117,Parking Lot
100.5872607,1.14788453,Parking Lot
29.83612389,0.52169807,Parking Lot
17.02904064,0.30897196,Parking Lot
22.18348259,0.11971989,Parking Lot
9.186088613,0.28389375,Parking Lot
11.3754861,0.10175957,Parking Lot
27.85074678,0.24149703,Parking Lot
35.1046912,0.32056188,Parking Lot
21.47814741,0.04873749,Parking Lot
47.30330056,0.39702264,Parking Lot
34.27037298,0.36939788,Parking Lot
27.40898546,0.08960618,Parking Lot
44.60801314,0.49289265,Parking Lot
50.24380145,0.35373352,Parking Lot
49.67568042,0.24224403,Parking Lot
40.22595213,0.19681078,Parking Lot
4.342306415,0.23568734,Parking Lot
34.70861889,0.15319977,Parking Lot
29.33097886,0.21678911,Parking Lot
37.44910167,0.35812179,Parking Lot
60.37896074,0.03988166,Parking Lot
58.11454981,0.12689739,Parking Lot
22.18994367,0.20562862,Parking Lot
17.0382382,0.22150744,Parking Lot
6.128373683,0.32170805,Parking Lot
11.79288875,0.13566296,Parking Lot
25.31555303,0.20337823,Parking Lot
26.86624023,0.28250321,Parking Lot
26.69151363,0.33946631,Parking Lot
25.02855108,0.10158641,Parking Lot
50.67874489,0.76279301,Parking Lot
101.3603746,0.73405329,Parking Lot
71.29756588,0.23166965,Parking Lot
28.14174579,0.23621789,Parking Lot
15.51821926,0.20032706,Parking Lot
25.18622838,0.09171338,Parking Lot
24.16310543,0.1482798,Parking Lot
12.33468771,0.26020332,Parking Lot
8.964545499,0.08011219,Parking Lot
21.52009294,0.37441979,Parking Lot
44.64761271,0.34368031,Parking Lot
37.1014885,0.125116,Parking Lot
15.56271985,0.56052828,Parking Lot
37.97353248,0.36427714,Parking Lot
27.40939417,0.11833702,Parking Lot
31.80424349,0.15539334,Parking Lot
20.30804973,0.20684256,Parking Lot
14.216917,0.14802208,Parking Lot
11.40565759,0.24310223,Parking Lot
51.09927984,0.06547124,Parking Lot
65.80670198,0.16338049,Parking Lot
41.04084507,0.17679287,Parking Lot
36.15634213,0.20415573,Parking Lot
20.74275353,0.39403827,Parking Lot
27.14905052,0.40546651,Parking Lot
10.84647523,0.04487854,Parking Lot
22.31297165,0.17417048,Parking Lot
16.61890156,0.34912265,Parking Lot
9.956871045,0.1427289,Parking Lot
8.651562633,0.13742292,Parking Lot
14.40625451,0.11691303,Parking Lot
14.99542494,0.10080409,Parking Lot
16.42171882,0.34551489,Parking Lot
19.22428051,0.45737377,Parking Lot
9.895001566,0.17459813,Parking Lot
18.11238041,0.11008018,Parking Lot
14.77997415,0.08664688,Parking Lot
15.01434944,0.14855709,Parking Lot
9.375633312,0.25640793,Parking Lot
33.50337082,0.21152465,Parking Lot
10.25332263,0.11663435,Parking Lot
7.501567903,0.22222947,Parking Lot
10.23495115,0.15802404,Parking Lot
13.1922417,0.17695034,Parking Lot
13.05485446,0.09182119,Parking Lot
11.4402364,0.25311447,Parking Lot
9.023747836,0.30265568,Parking Lot
34.44945168,0.20170706,Parking Lot
35.95236238,0.15312376,Parking Lot
29.51367575,0.33421698,Parking Lot
14.25446207,0.33392197,Parking Lot
11.30993263,0.04081784,Parking Lot
8.00557462,0.26736611,Parking Lot
22.20298649,0.30192541,Parking Lot
21.80941897,0.12698438,Parking Lot
11.67582734,0.23062889,Parking Lot
20.97485373,0.44087364,Parking Lot
43.14216888,0.3771484,Parking Lot
36.19697558,0.23581885,Parking Lot
41.56422192,0.36112796,Parking Lot
48.41402276,0.35264886,Parking Lot
36.36839068,0.19929078,Parking Lot
42.50874415,0.03676111,Parking Lot
6.186903587,0.13434354,Parking Lot
21.8282071,0.14513787,Parking Lot
24.92630998,0.18318903,Parking Lot
10.64024511,0.13792217,Parking Lot
16.78621113,0.17175183,Parking Lot
16.09898829,0.13787149,Parking Lot
10.62516805,0.14939394,Parking Lot
16.74344723,0.19579206,Parking Lot
17.87988482,0.22303108,Parking Lot
39.90022006,0.20773162,Parking Lot
8.718200789,0.19969281,Parking Lot
28.33341667,0.27554428,Parking Lot
23.9283046,0.1348378,Parking Lot
28.06701238,0.13189539,Parking Lot
20.74879681,0.09365996,Parking Lot
43.41019476,0.15653457,Parking Lot
3.527481963,0.08233221,Parking Lot
19.46334917,0.10067732,Parking Lot
33.42232284,0.12050747,Parking Lot
18.46113756,0.171321,Parking Lot
15.7455462,0.06961497,Parking Lot
15.6749793,0.23349079,Parking Lot
39.30036687,0.12129418,Parking Lot
13.82643443,0.1824673,Parking Lot
20.08953382,0.26809295,Parking Lot
27.35902573,0.30302477,Parking Lot
19.08860823,0.06209551,Parking Lot
23.22838858,0.11254289,Parking Lot
13.2933433,0.24552255,Parking Lot
11.29441849,0.15155204,Parking Lot
23.33296389,0.1638795,Parking Lot
19.02712193,0.22864427,Parking Lot
5.497979265,0.12338797,Parking Lot
17.58378824,0.199541,Parking Lot
46.3897062,0.19261305,Parking Lot
21.4310084,0.16027712,Parking Lot
44.42020965,0.47142674,Parking Lot
60.13456324,0.34644761,Parking Lot
32.42340465,0.04260965,Parking Lot
33.49454285,0.38290849,Parking Lot
7.183515087,0.34412238,Parking Lot
46.08778824,0.14078414,Parking Lot
42.34695976,0.1915262,Parking Lot
23.01040773,0.37241137,Parking Lot
17.01866928,0.11744726,Parking Lot
30.32610948,0.12848338,Parking Lot
13.3396687,0.05551409,Parking Lot
42.96551217,0.17627714,Parking Lot
32.10881849,0.3349652,Parking Lot
12.03142922,0.33180768,Parking Lot
35.56274288,0.04608453,Parking Lot
34.05346692,0.0772,Parking Lot
8.421800342,0.23530482,Parking Lot
7.204588815,0.25654283,Parking Lot
19.669932,0.27992174,Parking Lot
26.1009931,0.29865164,Parking Lot
21.29061991,0.06971463,Parking Lot
25.46536646,0.22314462,Parking Lot
29.25681603,0.23288005,Parking Lot
27.56486621,0.13181986,Parking Lot
21.43711968,0.29312893,Parking Lot
21.0456195,0.34975571,Parking Lot
29.07758477,0.24285495,Parking Lot
4.673730951,0.28837884,Parking Lot
19.2659339,0.07205727,Parking Lot
35.14121933,0.13382508,Parking Lot
46.04928508,0.22281372,Parking Lot
11.16729515,0.22575192,Parking Lot
26.52695778,0.05761351,Parking Lot
15.45779315,0.23187993,Parking Lot
14.40472436,0.09795146,Parking Lot
41.37037104,0.16692964,Parking Lot
23.39777981,0.14969758,Parking Lot
20.70862777,0.15412976,Parking Lot
10.52174301,0.3486589,Parking Lot
25.18667205,0.46674441,Parking Lot
25.07864917,0.24774212,Parking Lot
4.10612031,0.20175897,Parking Lot
16.16319288,0.2784952,Parking Lot
25.56509732,0.11310763,Parking Lot
19.39648857,0.08875384,Parking Lot
60.7929516,0.17587411,Parking Lot
68.97004222,0.03960495,Parking Lot
25.30728593,0.10667836,Parking Lot
4.639346506,0.11322826,Parking Lot
10.05157823,0.24247416,Parking Lot
21.26029729,0.19165119,Parking Lot
20.90754718,0.16284152,Parking Lot
20.22326195,0.65706425,Parking Lot
36.6710132,0.40785169,Parking Lot
16.50454483,0.14954137,Parking Lot
19.69623121,0.28411258,Parking Lot
25.16079085,0.38186814,Parking Lot
32.06835456,0.03679988,Parking Lot
18.37673053,0.0597306,Parking Lot
15.79425731,0.24839502,Parking Lot
11.28971284,0.23302236,Parking Lot
18.16495111,0.12157855,Parking Lot
17.29263705,0.10800772,Parking Lot
19.11113605,0.1622147,Parking Lot
17.00822813,0.30574058,Parking Lot
10.42668135,0.15170447,Parking Lot
32.23742981,0.11954653,Parking Lot
28.78883271,0.31032119,Parking Lot
31.99369838,0.36753746,Parking Lot
48.94706402,0.16672997,Parking Lot
22.96788192,0.13508722,Parking Lot
6.830894597,0.21373119,Parking Lot
19.59498916,0.11598078,Parking Lot
15.02976943,0.07665029,Parking Lot
16.90124519,0.2196463,Parking Lot
11.4641916,0.05581902,Parking Lot
20.27199457,0.5281367,Parking Lot
68.09169726,0.50131857,Parking Lot
107.233155,0.17068599,Parking Lot
55.95854194,0.35102114,Parking Lot
54.03572522,0.59806655,Parking Lot
79.62860055,0.24136143,Parking Lot
33.57630331,0.13873576,Parking Lot
28.36586935,0.15842081,Parking Lot
8.527516872,0.22507106,Parking Lot
11.25163459,0.24404819,Parking Lot
9.305568709,0.06931855,Parking Lot
21.82175942,0.48588172,Parking Lot
46.61009144,0.15774738,Parking Lot
15.72072975,0.06199641,Parking Lot
13.5760734,0.27710604,Parking Lot
34.05335819,0.36278666,Parking Lot
28.73153475,0.20292192,Parking Lot
12.9635489,0.14282459,Parking Lot
14.62952959,0.34295588,Parking Lot
8.37592765,0.17144067,Parking Lot
35.35451111,0.22247979,Parking Lot
39.02692774,0.19315391,Parking Lot
34.90720522,0.19082007,Parking Lot
23.79147379,0.36519082,Parking Lot
48.04815552,0.43584964,Parking Lot
37.06420593,0.29290785,Parking Lot
17.38545441,0.06367007,Parking Lot
20.31433149,0.1396679,Parking Lot
22.11663901,0.09351336,Parking Lot
26.31129978,0.1984776,Parking Lot
24.18726516,0.21830764,Parking Lot
18.83007406,0.08345986,Parking Lot
26.12510096,0.15730385,Parking Lot
8.947642371,0.08595064,Parking Lot
7.326042588,0.12493125,Parking Lot
23.54345856,0.15925221,Parking Lot
39.74134674,0.30895918,Parking Lot
52.14737332,0.2275709,Parking Lot
25.3230014,0.20518816,Parking Lot
25.69638202,0.38803535,Parking Lot
42.56637964,0.2996536,Parking Lot
31.57954099,0.23314903,Parking Lot
34.89576616,0.1596581,Parking Lot
34.16874689,0.16273032,Parking Lot
20.55547054,0.2662009,Parking Lot
12.81281737,0.11445333,Parking Lot
13.59599974,0.39485826,Parking Lot
50.23399487,0.2012602,Parking Lot
29.62782491,0.13458939,Parking Lot
17.45651767,0.2270294,Parking Lot
12.02924607,0.34741073,Parking Lot
32.31303578,0.16614084,Parking Lot
26.03129839,0.17351794,Parking Lot
26.94415439,0.21672243,Parking Lot
14.45388861,0.27362073,Parking Lot
26.42323237,0.21254317,Parking Lot
60.46992516,0.19672707,Parking Lot
45.51376763,0.19942188,Parking Lot
28.22437998,0.18438422,Parking Lot
16.31863257,0.21873449,Parking Lot
14.83283237,0.17017721,Parking Lot
9.072940042,0.33100089,Parking Lot
26.08514834,0.24151479,Parking Lot
15.62805967,0.0866075,Parking Lot
15.01641782,0.3096482,Parking Lot
18.54536926,0.37070675,Parking Lot
30.68741959,0.21836356,Parking Lot
15.99792487,0.36955455,Parking Lot
8.831886831,0.5311776,Parking Lot
30.20805007,0.15686663,Parking Lot
37.15831914,0.09530898,Parking Lot
31.49614835,0.08563829,Parking Lot
25.49906861,0.13991205,Parking Lot
7.585897706,0.24626715,Parking Lot
29.89089366,0.20744175,Parking Lot
14.68701198,0.12242862,Parking Lot
18.34206316,0.23702188,Parking Lot
28.74167017,0.17386282,Parking Lot
18.51806955,0.28887709,Parking Lot
17.77288148,0.08913431,Parking Lot
14.37902253,0.09450487,Parking Lot
22.99788862,0.44045917,Parking Lot
12.93361651,0.34826648,Parking Lot
21.18219462,0.08683241,Parking Lot
17.22484763,0.17032181,Parking Lot
12.66153707,0.33293693,Parking Lot
14.85451073,0.15809918,Parking Lot
32.36921531,0.37802712,Parking Lot
26.98514732,0.18246667,Parking Lot
9.067856196,0.16448576,Parking Lot
27.43931989,0.1048064,Parking Lot
12.49596111,0.29601954,Parking Lot
29.33263168,0.13977006,Parking Lot
41.41179078,0.27376042,Parking Lot
72.44122667,0.2526879,Parking Lot
23.39452722,0.09977441,Parking Lot
14.19420783,0.17743436,Parking Lot
18.41692656,0.19796851,Parking Lot
17.22789833,0.08547108,Parking Lot
15.96064961,0.12421474,Parking Lot
14.72799633,0.22702928,Parking Lot
15.38534225,0.40600198,Parking Lot
10.50303808,0.38218372,Parking Lot
27.14767071,0.19717767,Parking Lot
23.12924921,0.30193601,Parking Lot
16.55743002,0.37511491,Parking Lot
37.60237227,0.17475927,Parking Lot
36.42297661,0.31973913,Parking Lot
14.17023504,0.26699669,Parking Lot
35.8383234,0.17978778,Parking Lot
25.79615506,0.25447965,Parking Lot
21.11226146,0.37230678,Parking Lot
10.83062787,0.3630269,Parking Lot
43.36350909,0.80731657,Parking Lot
48.03157466,1.37587967,Parking Lot
17.2522009,0.49700039,Parking Lot
28.1082955,0.09586962,Parking Lot
35.19305399,0.09055046,Parking Lot
22.1229548,0.13624972,Parking Lot
25.36366921,0.2961367,Parking Lot
24.50322273,0.36848114,Parking Lot
23.51048583,0.18009023,Parking Lot
24.17447466,0.17903168,Parking Lot
19.07978417,0.25782922,Parking Lot
15.5634085,0.20397004,Parking Lot
33.24438605,0.42981707,Parking Lot
32.99884678,0.43347783,Parking Lot
45.87806675,0.25773943,Parking Lot
15.49407141,0.20829177,Parking Lot
38.42387801,0.34713101,Parking Lot
30.22301482,0.12022958,Parking Lot
41.15720598,0.20273217,Parking Lot
24.69308893,0.11628792,Parking Lot
31.47224531,0.07470325,Parking Lot
20.52819222,0.09416665,Parking Lot
16.0344931,0.272228,Parking Lot
51.53984203,0.24900069,Parking Lot
38.35539331,0.11200045,Parking Lot
60.06790587,0.61414733,Parking Lot
45.9366721,1.55968928,Parking Lot
31.24394399,0.40869168,Parking Lot
26.03944164,0.13089845,Parking Lot
33.32135051,0.10213424,Parking Lot
29.46822187,0.1791117,Parking Lot
50.19364527,0.1151443,Parking Lot
62.60050352,0.17066265,Parking Lot
33.34990855,0.39456102,Parking Lot
74.50183579,1.29037226,Parking Lot
62.2912837,1.13585551,Parking Lot
19.38391212,0.36511862,Parking Lot
31.04748138,0.35618336,Parking Lot
25.86649423,0.47565308,Parking Lot
13.96811115,0.10895404,Parking Lot
19.27859147,0.0518461,Parking Lot
15.63207373,0.11304583,Parking Lot
26.02970833,0.15941873,Parking Lot
24.38170626,0.2457303,Parking Lot
27.34884321,1.10651517,Parking Lot
42.2291866,1.6165216,Parking Lot
26.83830101,1.08738997,Parking Lot
20.2904893,0.21936321,Parking Lot
9.160596542,0.35555695,Parking Lot
27.86080401,0.10421616,Parking Lot
27.37282769,0.3312883,Parking Lot
17.5164421,0.59351207,Parking Lot
47.35015355,1.26182427,Parking Lot
53.03412566,0.79311464,Parking Lot
44.78879146,0.42477595,Parking Lot
37.64996946,0.24740009,Parking Lot
40.86298801,0.48842606,Parking Lot
41.60627683,0.23944356,Parking Lot
8.990738217,0.16045592,Parking Lot
40.4478845,0.27009333,Parking Lot
57.94525486,0.54231822,Parking Lot
49.19466959,1.1233453,Parking Lot
57.54457653,0.75071246,Parking Lot
62.55981822,0.09583422,Parking Lot
25.32407476,0.22116656,Parking Lot
25.15325652,0.28758526,Parking Lot
32.31810621,0.23346294,Parking Lot
26.83389223,0.21593836,Parking Lot
14.23656563,0.24726103,Parking Lot
19.66189462,0.36846774,Parking Lot
28.5158937,0.33720249,Parking Lot
31.50681483,0.271943,Parking Lot
31.65379522,0.20197375,Parking Lot
25.98358157,0.16688045,Parking Lot
23.11710553,0.26633131,Parking Lot
26.22906603,0.19827537,Parking Lot
15.29451468,0.15159278,Parking Lot
25.24217163,0.11245682,Parking Lot
22.72581011,0.05288476,Parking Lot
21.91144725,0.16924619,Parking Lot
8.565646363,0.23744278,Parking Lot
32.45582071,0.15358037,Parking Lot
34.90578939,0.3002355,Parking Lot
37.57337537,1.11915398,Parking Lot
79.85741798,1.02653596,Parking Lot
52.15172724,0.27898064,Parking Lot
26.38680258,0.17558178,Parking Lot
18.20915959,0.2660459,Parking Lot
17.30816432,0.25174263,Parking Lot
7.88182785,0.14716161,Parking Lot
10.0869839,0.09142789,Parking Lot
21.65554915,0.12270756,Parking Lot
26.64146241,0.18947049,Parking Lot
6.006662135,0.10178961,Parking Lot
11.41122535,0.15143232,Parking Lot
23.84528595,0.15583398,Parking Lot
33.66583173,0.25252201,Parking Lot
63.73187274,0.50128759,Parking Lot
31.0036607,0.76876829,Parking Lot
23.24117386,0.28667744,Parking Lot
29.55345154,0.06510503,Parking Lot
26.09840524,0.39344585,Parking Lot
16.44151686,0.07157253,Parking Lot
12.46600293,0.20769833,Parking Lot
21.26793603,0.27052824,Parking Lot
20.9608457,0.13641036,Parking Lot
13.77730853,0.07302142,Parking Lot
31.61801197,0.200018,Parking Lot
43.06833375,0.22911575,Parking Lot
25.50720613,0.23819581,Parking Lot
28.94861862,0.26682014,Parking Lot
31.07149829,0.21503255,Parking Lot
14.23007518,0.23090381,Parking Lot
39.32438661,0.11759043,Parking Lot
11.64662699,0.07092389,Parking Lot
17.94489039,0.16970307,Parking Lot
14.22243476,0.32201716,Parking Lot
20.55821004,0.29328366,Parking Lot
40.43573419,0.22216281,Parking Lot
29.33050651,0.41516009,Parking Lot
19.19513087,0.30971569,Parking Lot
30.79927351,0.2822866,Parking Lot
50.33217595,0.17298688,Parking Lot
29.648333,0.18170583,Parking Lot
36.06808324,0.12646345,Parking Lot
22.30997236,0.06395636,Parking Lot
21.72995797,0.16456636,Parking Lot
15.67040077,0.24968524,Parking Lot
17.34273457,0.14913321,Parking Lot
22.29055123,0.16392185,Parking Lot
42.11896403,0.18236474,Parking Lot
32.03951914,0.48856796,Parking Lot
22.55304931,0.29223907,Parking Lot
7.483449072,0.15241233,Parking Lot
32.25030835,0.25446154,Parking Lot
20.43072738,0.21572588,Parking Lot
2.329961794,0.10129399,Parking Lot
24.96659884,0.12074954,Parking Lot
16.37480572,0.22426483,Parking Lot
32.11709023,0.16041881,Parking Lot
16.9630299,0.09844608,Parking Lot
22.41041203,0.23487304,Parking Lot
41.2152712,0.14333031,Parking Lot
42.01788972,0.37339408,Parking Lot
47.4236236,0.14593876,Parking Lot
21.63122231,0.10759392,Parking Lot
26.1190552,0.36457312,Parking Lot
26.01525021,0.24524096,Parking Lot
29.91958926,0.13637923,Parking Lot
32.11455122,0.15978005,Parking Lot
15.54642153,0.17465845,Parking Lot
33.86446255,0.1059609,Parking Lot
45.98028378,0.24467036,Parking Lot
13.3970269,0.08618226,Parking Lot
10.74310002,0.09304474,Parking Lot
31.294954,0.12495139,Parking Lot
26.16510253,0.40018297,Parking Lot
27.37694995,0.10761605,Parking Lot
34.4761616,0.58769382,Parking Lot
29.1816793,0.36731234,Parking Lot
33.13109923,0.08301435,Parking Lot
25.00732474,0.32051179,Parking Lot
15.96484756,0.42704528,Parking Lot
39.3180023,0.21640902,Parking Lot
34.55146371,0.08121369,Parking Lot
24.04179697,0.33665281,Parking Lot
41.79449676,0.38462302,Parking Lot
44.53534883,0.961111,Parking Lot
115.6894676,0.65211204,Parking Lot
70.95565345,0.11874721,Parking Lot
27.02241336,0.14251997,Parking Lot
15.55068392,0.1563266,Parking Lot
15.10111655,0.20067911,Parking Lot
11.16308151,0.12245705,Parking Lot
21.14050333,0.18955674,Parking Lot
37.24923487,0.14193811,Parking Lot
17.41700985,0.1849454,Parking Lot
10.69937396,0.21439876,Parking Lot
10.82829376,0.12498342,Parking Lot
15.6221835,0.42373516,Parking Lot
10.54344613,0.41625645,Parking Lot
7.236238681,0.49600462,Parking Lot
21.10518332,0.43283375,Parking Lot
33.36394283,0.2021147,Parking Lot
28.99466863,0.03620827,Parking Lot
33.20041219,0.14235076,Parking Lot
17.02604135,0.20934813,Parking Lot
11.00344606,0.09555124,Parking Lot
27.89674367,0.19841376,Parking Lot
31.68410984,0.09236812,Parking Lot
12.47955899,0.13882387,Parking Lot
16.62823921,0.17637006,Parking Lot
18.74174218,0.21655417,Parking Lot
22.97328863,0.13104666,Parking Lot
17.59659314,0.17191902,Parking Lot
15.2738551,0.11444053,Parking Lot
14.25754446,0.17463418,Parking Lot
12.26310769,0.37046973,Parking Lot
8.700909162,0.07718394,Parking Lot
31.30619094,0.22527829,Parking Lot
39.39010092,0.17800944,Parking Lot
5.181771204,0.25161945,Parking Lot
30.6267288,0.33263828,Parking Lot
48.74491078,0.33863654,Parking Lot
36.1225157,0.18729157,Parking Lot
8.589973877,0.08951118,Parking Lot
8.773488613,0.25735081,Parking Lot
20.94649373,0.10329056,Parking Lot
35.93425025,0.08565951,Parking Lot
55.80819868,0.30107643,Parking Lot
14.48813294,0.09976265,Parking Lot
25.80237199,0.15101106,Parking Lot
37.82613012,0.16640252,Parking Lot
34.57612953,0.21166612,Parking Lot
47.78047824,0.2445262,Parking Lot
12.39939101,0.26735128,Parking Lot
54.38000695,0.21529891,Parking Lot
69.35279244,0.36037083,Parking Lot
33.05680639,0.1716637,Parking Lot
61.530084,0.10480923,Parking Lot
71.10229894,0.21896089,Parking Lot
25.71314611,0.10608683,Parking Lot
14.00319372,0.22603149,Parking Lot
29.50333283,0.24763777,Parking Lot
33.99596659,0.19747963,Parking Lot
37.97940157,0.24692072,Parking Lot
17.32239531,0.27955119,Parking Lot
18.59495717,0.24089892,Parking Lot
15.7071257,0.28099218,Parking Lot
13.10971792,0.40165329,Parking Lot
10.52199415,0.32512823,Parking Lot
10.80092348,0.11959724,Parking Lot
14.53778091,0.15170026,Parking Lot
9.002050933,0.13725089,Parking Lot
9.47978572,0.02690182,Parking Lot
14.02945462,0.14454394,Parking Lot
10.85356616,0.15403108,Parking Lot
17.08982043,0.19361969,Parking Lot
22.46596563,0.13975983,Parking Lot
12.72632611,0.05202635,Parking Lot
22.37235206,0.18456227,Parking Lot
14.68055756,0.05149651,Parking Lot
19.90984884,0.06643716,Parking Lot
10.79739407,0.42212175,Parking Lot
17.36707932,0.28577234,Parking Lot
34.81623262,0.07353676,Parking Lot
37.40883973,0.17362656,Parking Lot
14.62411529,0.09646609,Parking Lot
30.06713937,0.19285591,Parking Lot
34.28593233,0.2057057,Parking Lot
28.93267056,0.11981172,Parking Lot
13.56089797,0.09413331,Parking Lot
14.39431568,0.15620336,Parking Lot
16.82922732,0.24314607,Parking Lot
6.837497204,0.25560681,Parking Lot
37.62999529,0.41258919,Parking Lot
79.51989984,0.43878509,Parking Lot
72.20302322,0.26232973,Parking Lot
19.57911057,0.31592615,Parking Lot
29.1156515,0.13671751,Parking Lot
15.44961569,0.18045981,Parking Lot
15.90058315,0.39662577,Parking Lot
44.82791978,0.13867523,Parking Lot
77.72268231,0.37182343,Parking Lot
60.89139527,0.22591141,Parking Lot
45.16917358,0.10873398,Parking Lot
39.82117542,0.0068546,Parking Lot
46.53774963,0.23092888,Parking Lot
27.27795312,0.14782667,Parking Lot
14.18158527,0.3301324,Parking Lot
23.93505979,0.23909643,Parking Lot
24.49810446,0.10322948,Parking Lot
15.54041639,0.15409071,Parking Lot
52.52909326,0.38724093,Parking Lot
62.75762289,0.09039057,Parking Lot
30.95026236,0.19806636,Parking Lot
12.25220414,0.22428103,Parking Lot
17.47656023,0.2833908,Parking Lot
44.52792631,0.14857173,Parking Lot
66.50577982,0.25969557,Parking Lot
23.9341162,0.24080303,Parking Lot
19.3277628,0.28083918,Parking Lot
14.30567524,0.18119339,Parking Lot
18.95889866,0.06114412,Parking Lot
33.15148489,0.11828768,Parking Lot
27.57505714,0.16459397,Parking Lot
26.77062499,0.29206122,Parking Lot
16.30744592,0.3087734,Parking Lot
16.56021995,0.05828417,Parking Lot
20.88918665,0.25796328,Parking Lot
15.36731636,0.19636484,Parking Lot
36.28026575,0.20479184,Parking Lot
34.52658252,0.34507458,Parking Lot
13.82611326,0.30339891,Parking Lot
48.69300138,0.17888621,Parking Lot
34.57903413,0.09427284,Parking Lot
22.65374232,0.26066514,Parking Lot
32.05847971,0.04810319,Parking Lot
20.83757849,0.18960991,Parking Lot
13.38236147,0.22464446,Parking Lot
8.74095098,0.12685874,Parking Lot
38.62861541,0.27420447,Parking Lot
61.86150934,0.20897096,Parking Lot
15.42436417,0.24750171,Parking Lot
9.455677199,0.43382619,Parking Lot
30.87388971,0.30933287,Parking Lot
66.55677345,0.10760183,Parking Lot
45.48155182,0.16558737,Parking Lot
38.35804318,0.26721553,Parking Lot
8.430124095,0.15195567,Parking Lot
19.8423289,0.24964032,Parking Lot
57.47577684,0.16052879,Parking Lot
48.24028906,0.44461777,Parking Lot
20.20741866,1.53240733,Parking Lot
57.88136985,1.87894892,Parking Lot
44.60402906,0.65331823,Parking Lot
21.85363366,0.20318108,Parking Lot
32.0269474,0.3306013,Parking Lot
46.55162739,0.22847178,Parking Lot
18.89913761,0.08035869,Parking Lot
23.23281266,0.25786978,Parking Lot
24.40596034,0.40744214,Parking Lot
30.30922252,0.12468156,Parking Lot
38.0136163,0.07466645,Parking Lot
43.19934294,0.25028484,Parking Lot
52.19351008,0.32091611,Parking Lot
75.77487014,0.32989544,Parking Lot
66.23094927,0.21068626,Parking Lot
13.30369407,0.09581708,Parking Lot
17.82255899,0.29069307,Parking Lot
43.17752476,0.08035912,Parking Lot
22.27295436,0.11583279,Parking Lot
23.63875143,0.36367983,Parking Lot
15.34923894,0.29456131,Parking Lot
34.98706289,0.2525907,Parking Lot
54.20371502,0.19579533,Parking Lot
9.290786008,0.34638139,Parking Lot
24.53042826,0.33177846,Parking Lot
53.02668424,0.29530433,Parking Lot
50.76278464,0.10918818,Parking Lot
7.524140416,0.11724301,Parking Lot
29.9659396,0.12963402,Parking Lot
42.61072546,0.06837029,Parking Lot
31.64920403,0.23579248,Parking Lot
55.34529762,0.89666672,Parking Lot
5.772539216,1.62452202,Parking Lot
36.23785115,1.09224001,Parking Lot
33.88073134,0.14615169,Parking Lot
61.19611655,0.34731063,Parking Lot
64.33505735,0.27958409,Parking Lot
26.23704951,0.11696552,Parking Lot
12.20364482,0.34380786,Parking Lot
23.00963181,0.25986356,Parking Lot
29.91570133,0.18311275,Parking Lot
17.47255917,0.42916615,Parking Lot
52.60372188,1.06621958,Parking Lot
34.76515728,1.84068058,Parking Lot
18.19939145,1.29903029,Parking Lot
17.98863374,0.43778293,Parking Lot
50.75150206,0.17087755,Parking Lot
39.82896378,0.41769099,Parking Lot
56.92127266,0.17537577,Parking Lot
80.13829437,0.21560629,Parking Lot
28.76421125,0.30052224,Parking Lot
48.89939206,0.58593135,Parking Lot
40.99489004,1.31796302,Parking Lot
14.64115897,1.03876446,Parking Lot
41.43352382,0.43530819,Parking Lot
53.73681354,0.35969807,Parking Lot
9.338134503,0.33012419,Parking Lot
27.83617855,0.20301625,Parking Lot
9.045522428,0.40839174,Parking Lot
51.28961298,0.33267602,Parking Lot
36.74695156,0.14889515,Parking Lot
26.74791177,0.42860559,Parking Lot
53.73087776,0.746705,Parking Lot
