elapsed time,receive time,header.stamp,topic,value
5.754418638,1694525091.631106505,,/high_state.footForce[:],843
5.754418638,1694525091.631106505,,/high_state.footForce[:],212
5.754418638,1694525091.631106505,,/high_state.footForce[:],161
5.754418638,1694525091.631106505,,/high_state.footForce[:],887
5.754481706,1694525091.631106505,,/high_state.footForce[:],843
5.754481706,1694525091.631106505,,/high_state.footForce[:],212
5.754481706,1694525091.631106505,,/high_state.footForce[:],161
5.754481706,1694525091.631106505,,/high_state.footForce[:],887
5.754505759,1694525091.631106505,,/high_state.footForce[:],843
5.754505759,1694525091.631106505,,/high_state.footForce[:],212
5.754505759,1694525091.631106505,,/high_state.footForce[:],161
5.754505759,1694525091.631106505,,/high_state.footForce[:],887
5.754523888,1694525091.631106505,,/high_state.footForce[:],843
5.754523888,1694525091.631106505,,/high_state.footForce[:],212
5.754523888,1694525091.631106505,,/high_state.footForce[:],161
5.754523888,1694525091.631106505,,/high_state.footForce[:],887
5.754574768,1694525091.631106505,,/high_state.footForce[:],843
5.754574768,1694525091.631106505,,/high_state.footForce[:],212
5.754574768,1694525091.631106505,,/high_state.footForce[:],161
5.754574768,1694525091.631106505,,/high_state.footForce[:],887
5.754599518,1694525091.631106505,,/high_state.footForce[:],843
5.754599518,1694525091.631106505,,/high_state.footForce[:],212
5.754599518,1694525091.631106505,,/high_state.footForce[:],161
5.754599518,1694525091.631106505,,/high_state.footForce[:],887
5.7546256410000005,1694525091.631106505,,/high_state.footForce[:],720
5.7546256410000005,1694525091.631106505,,/high_state.footForce[:],211
5.7546256410000005,1694525091.631106505,,/high_state.footForce[:],162
5.7546256410000005,1694525091.631106505,,/high_state.footForce[:],864
5.754672438,1694525091.631106505,,/high_state.footForce[:],720
5.754672438,1694525091.631106505,,/high_state.footForce[:],211
5.754672438,1694525091.631106505,,/high_state.footForce[:],162
5.754672438,1694525091.631106505,,/high_state.footForce[:],864
5.754695353,1694525091.631106505,,/high_state.footForce[:],720
5.754695353,1694525091.631106505,,/high_state.footForce[:],211
5.754695353,1694525091.631106505,,/high_state.footForce[:],162
5.754695353,1694525091.631106505,,/high_state.footForce[:],864
5.793394737,1694525091.631106505,,/high_state.footForce[:],720
5.793394737,1694525091.631106505,,/high_state.footForce[:],211
5.793394737,1694525091.631106505,,/high_state.footForce[:],162
5.793394737,1694525091.631106505,,/high_state.footForce[:],864
5.793445163,1694525091.631106505,,/high_state.footForce[:],720
5.793445163,1694525091.631106505,,/high_state.footForce[:],211
5.793445163,1694525091.631106505,,/high_state.footForce[:],162
5.793445163,1694525091.631106505,,/high_state.footForce[:],864
