jmag,angular_vel_mag,Environment
33.43732319,0.351809569,Parking Lot
61.91723069,0.205082293,Parking Lot
14.55293848,0.194507166,Parking Lot
77.62138221,0.164470599,Parking Lot
47.50189143,0.832660809,Parking Lot
36.66558391,1.370615245,Parking Lot
25.97011456,0.495379934,Parking Lot
9.798530785,0.190852614,Parking Lot
18.0783084,0.186401289,Parking Lot
12.60820064,0.113275575,Parking Lot
18.43754127,0.107555957,Parking Lot
18.01966431,0.257937414,Parking Lot
16.35337388,0.088668506,Parking Lot
24.70003196,0.142988984,Parking Lot
13.74891774,0.082812578,Parking Lot
24.75517226,0.054154899,Parking Lot
7.489114878,0.030214732,Parking Lot
10.55476452,0.034524289,Parking Lot
6.097991397,0.021677151,Parking Lot
5.195992757,0.02579283,Parking Lot
1.97717151,0.013885157,Parking Lot
5.028699914,0.017416604,Parking Lot
2.885399176,0.012111378,Parking Lot
3.420655484,0.012717181,Parking Lot
3.751448503,0.007226309,Parking Lot
1.795772272,0.010656199,Parking Lot
2.912502305,0.005950339,Parking Lot
0.560567845,0.011715388,Parking Lot
2.057562244,0.004310293,Parking Lot
1.683334594,0.009661466,Parking Lot
1.245365824,0.003029259,Parking Lot
2.140656698,0.007483257,Parking Lot
1.186509783,0.001100617,Parking Lot
1.455771823,0.004474884,Parking Lot
1.391303654,0.001294458,Parking Lot
0.894232233,0.002114902,Parking Lot
1.369980482,0.001685296,Parking Lot
1.306528661,0.002198391,Parking Lot
1.727398446,0.002675076,Parking Lot
1.105902861,0.000518494,Parking Lot
2.045155227,0.002598181,Parking Lot
1.194950321,0.002041948,Parking Lot
1.109579871,0.002923764,Parking Lot
1.110750361,0.000849308,Parking Lot
0.883877995,0.002921238,Parking Lot
0.499540802,0.002514495,Parking Lot
2.153173982,0.001328338,Parking Lot
1.260554693,0.001786418,Parking Lot
1.871661526,0.001035264,Parking Lot
2.53190733,0.002708738,Parking Lot
0.690682169,0.002529568,Parking Lot
1.110099912,0.001193398,Parking Lot
0.972944089,0.001165482,Parking Lot
0.269689584,0.001533396,Parking Lot
0.848883409,0.001850629,Parking Lot
0.869397424,0.003639927,Parking Lot
0.784599154,0.001324917,Parking Lot
1.442748953,0.001885786,Parking Lot
0.564831813,0.001162489,Parking Lot
1.104088154,0.002760874,Parking Lot
0.903271404,0.001054067,Parking Lot
0.741365615,0.002271295,Parking Lot
0.82575778,0.002779009,Parking Lot
0.452657858,0.001100763,Parking Lot
0.248528146,0.001716084,Parking Lot
0.746270879,0.000774886,Parking Lot
0.471123797,0.001484008,Parking Lot
1.132324904,0.003780171,Parking Lot
1.41806051,0.002553527,Parking Lot
0.131442601,0.002640393,Parking Lot
1.881456229,0.004873441,Parking Lot
1.231865761,0.011945045,Parking Lot
1.150801541,0.00246327,Parking Lot
1.157733551,0.001956968,Parking Lot
1.354125688,0.001962647,Parking Lot
0.752216969,0.001475967,Parking Lot
1.111895859,0.008393566,Parking Lot
0.646143573,0.001777692,Parking Lot
1.67171994,0.002482257,Parking Lot
1.107546916,0.008327371,Parking Lot
2.676746584,0.00755604,Parking Lot
1.195782246,0.001583686,Parking Lot
2.397414565,0.001579156,Parking Lot
2.483757994,0.001842668,Parking Lot
0.99832312,0.001807759,Parking Lot
0.921958478,0.002347856,Parking Lot
1.203887394,0.002115147,Parking Lot
2.790574396,0.001535463,Parking Lot
2.469764121,0.004099058,Parking Lot
8.590627336,0.023996051,Parking Lot
14.59316142,0.069121374,Parking Lot
14.54832162,0.57273754,Parking Lot
17.01840931,0.760711019,Parking Lot
8.124544335,0.104480254,Parking Lot
12.08307832,0.244833833,Parking Lot
22.26244832,0.658579042,Parking Lot
12.48585841,0.348299237,Parking Lot
11.66778639,0.152344002,Parking Lot
1.98056172,0.192664111,Parking Lot
22.54575474,0.116783009,Parking Lot
11.07901573,0.08853366,Parking Lot
7.933328521,0.130166977,Parking Lot
11.3422385,0.100363036,Parking Lot
16.49627716,0.114848726,Parking Lot
10.11448082,0.117776916,Parking Lot
10.1233379,0.09016985,Parking Lot
10.46550943,0.101843108,Parking Lot
25.88314032,0.162757766,Parking Lot
14.0891692,0.067981632,Parking Lot
10.75261534,0.269363911,Parking Lot
20.16975547,0.108253565,Parking Lot
17.8094081,0.246868334,Parking Lot
10.25051581,0.254640505,Parking Lot
5.191165091,0.029101232,Parking Lot
16.25730239,0.254713254,Parking Lot
16.30743515,0.072765849,Parking Lot
9.481644716,0.098617836,Parking Lot
21.16897916,0.117243429,Parking Lot
19.72882461,0.028928674,Parking Lot
8.734104228,0.181492295,Parking Lot
21.48251049,0.072643234,Parking Lot
11.77466223,0.07864688,Parking Lot
17.50015774,0.092206527,Parking Lot
6.859739238,0.091356654,Parking Lot
16.59103525,0.100238379,Parking Lot
16.3725992,0.308746455,Parking Lot
43.18346636,1.265005353,Parking Lot
40.24121988,2.456627746,Parking Lot
65.29137007,2.911356371,Parking Lot
40.86304146,1.724734213,Parking Lot
25.48888753,0.366584176,Parking Lot
15.48510646,0.270661681,Parking Lot
29.60257857,0.311731035,Parking Lot
11.61179314,0.107985032,Parking Lot
15.364387,0.238948766,Parking Lot
15.91878077,0.091438907,Parking Lot
11.86667302,0.17900607,Parking Lot
18.49341709,0.050523589,Parking Lot
25.1565237,0.208131695,Parking Lot
20.74155542,0.186343343,Parking Lot
8.871703962,0.097703902,Parking Lot
21.08225967,0.108632576,Parking Lot
44.75364134,0.111230807,Parking Lot
29.91593283,0.664779016,Parking Lot
25.8100892,0.837677091,Parking Lot
40.80523439,0.158010507,Parking Lot
23.94965169,0.110409008,Parking Lot
23.25892555,0.151902914,Parking Lot
17.14473773,0.221066698,Parking Lot
20.36294932,0.052033496,Parking Lot
33.03063843,0.174536264,Parking Lot
23.56919473,0.868741372,Parking Lot
32.03544936,1.056703156,Parking Lot
35.70660814,0.4288625,Parking Lot
18.42662438,0.166601882,Parking Lot
26.41442835,0.130636376,Parking Lot
11.61264003,0.066416814,Parking Lot
28.35672866,0.297245099,Parking Lot
16.0511143,0.147736999,Parking Lot
15.88290299,0.06753644,Parking Lot
16.25521705,0.183480863,Parking Lot
18.78234446,0.220874216,Parking Lot
32.57130034,0.040917247,Parking Lot
11.97866365,0.286889086,Parking Lot
19.68311928,0.194746429,Parking Lot
7.218291727,0.108528825,Parking Lot
28.46484274,0.216905794,Parking Lot
9.102262323,0.16749809,Parking Lot
6.378349817,0.157370473,Parking Lot
23.44124828,0.1292725,Parking Lot
28.30955148,0.124655088,Parking Lot
5.527749372,0.126899292,Parking Lot
15.3326375,0.107648042,Parking Lot
26.43972776,0.186889734,Parking Lot
19.54388776,0.17272682,Parking Lot
22.41616405,0.225814004,Parking Lot
36.51345043,0.134441817,Parking Lot
12.52386496,0.073215222,Parking Lot
18.35722844,0.147015551,Parking Lot
20.57638945,0.189099359,Parking Lot
40.06037877,0.211316243,Parking Lot
26.62012307,0.126500206,Parking Lot
13.50591276,0.367151081,Parking Lot
62.13568382,0.218932923,Parking Lot
24.82152249,0.216925334,Parking Lot
52.6181331,0.150939452,Parking Lot
45.3052489,0.566934252,Parking Lot
17.54720724,0.777838261,Parking Lot
33.76460187,0.147947376,Parking Lot
5.057018158,0.081017704,Parking Lot
22.30939797,0.242398419,Parking Lot
12.1457452,0.156579534,Parking Lot
11.51578274,0.053735147,Parking Lot
9.997850923,0.132481778,Parking Lot
24.13463283,0.161863085,Parking Lot
5.792810064,0.076252182,Parking Lot
9.051099957,0.296380245,Parking Lot
9.208510842,0.076557981,Parking Lot
22.24941486,0.321879236,Parking Lot
15.42834006,0.265265988,Parking Lot
14.69499307,0.15177865,Parking Lot
18.47018499,0.2969754,Parking Lot
16.65183096,0.144176614,Parking Lot
17.28490061,0.052999289,Parking Lot
12.75501306,0.184557837,Parking Lot
13.97928685,0.343852038,Parking Lot
21.26176448,0.167020424,Parking Lot
16.58892148,0.17778488,Parking Lot
8.436833916,0.206399295,Parking Lot
6.239383783,0.148572243,Parking Lot
26.18068939,0.287192969,Parking Lot
8.024140767,0.059560387,Parking Lot
13.32823098,0.10518031,Parking Lot
16.63461458,0.185829023,Parking Lot
18.09334885,0.24765442,Parking Lot
35.24778608,0.280639277,Parking Lot
3.288712601,0.378824397,Parking Lot
24.59991932,0.906534084,Parking Lot
21.08759064,0.753513843,Parking Lot
33.18295141,0.518585286,Parking Lot
21.80120289,0.179765377,Parking Lot
15.60891032,0.061929368,Parking Lot
29.38035228,0.232780584,Parking Lot
9.080912133,0.133934833,Parking Lot
31.31430834,0.135965939,Parking Lot
13.56610318,0.518736198,Parking Lot
30.66317441,0.53959325,Parking Lot
9.403669699,0.279710916,Parking Lot
30.56128574,0.090923556,Parking Lot
36.1770474,0.222746992,Parking Lot
24.11460364,0.336889979,Parking Lot
26.11713899,0.235781503,Parking Lot
22.72982446,0.072933513,Parking Lot
11.50838965,0.327431388,Parking Lot
17.7467628,0.20054526,Parking Lot
10.63720951,0.10321793,Parking Lot
19.50383556,0.228643784,Parking Lot
30.99221212,0.998238738,Parking Lot
21.24359213,1.26528389,Parking Lot
33.80863213,0.333528708,Parking Lot
13.65229526,0.494186891,Parking Lot
3.430440708,0.135387672,Parking Lot
37.24341051,0.275756003,Parking Lot
22.06677952,0.972435256,Parking Lot
44.97384625,2.365166869,Parking Lot
25.91167417,2.121972873,Parking Lot
43.88445194,0.554660331,Parking Lot
13.08809435,0.082760934,Parking Lot
20.78795013,0.189076389,Parking Lot
23.59840513,0.268187072,Parking Lot
14.99423365,0.228855153,Parking Lot
16.33294553,0.27235954,Parking Lot
8.856678954,0.171330759,Parking Lot
22.58584496,0.197841302,Parking Lot
9.268596689,0.12799234,Parking Lot
16.53253474,0.200566426,Parking Lot
12.48381365,0.217869321,Parking Lot
36.9866202,0.143469108,Parking Lot
16.61039946,0.135200688,Parking Lot
42.77046374,0.227192871,Parking Lot
25.16571158,0.691926092,Parking Lot
22.40657306,1.482198467,Parking Lot
27.03571068,1.030626677,Parking Lot
6.786054135,0.294863748,Parking Lot
26.12573065,0.326949609,Parking Lot
6.285565866,0.130679572,Parking Lot
22.44122604,0.133613285,Parking Lot
11.97748836,0.382879949,Parking Lot
22.72433334,0.420268221,Parking Lot
29.53649089,0.245980867,Parking Lot
7.357002975,0.290557496,Parking Lot
30.61521991,0.357022077,Parking Lot
21.63320643,0.176823859,Parking Lot
3.490032838,0.334177109,Parking Lot
13.72951969,0.129649539,Parking Lot
26.06416541,0.12490872,Parking Lot
11.0077768,0.270360101,Parking Lot
9.74897182,0.220169314,Parking Lot
36.41322154,0.171945826,Parking Lot
15.67491283,0.22151736,Parking Lot
27.18978897,0.383584823,Parking Lot
32.7692364,0.107493889,Parking Lot
5.794331269,0.205404409,Parking Lot
44.08084076,0.124571542,Parking Lot
9.889308203,0.118866082,Parking Lot
12.57719161,0.234672973,Parking Lot
10.83457207,0.092557126,Parking Lot
32.98998712,0.074010871,Parking Lot
13.87251248,0.140577357,Parking Lot
18.11777549,0.437542504,Parking Lot
26.33220471,0.069434022,Parking Lot
8.591729583,0.2993466,Parking Lot
22.17635544,0.186538264,Parking Lot
15.97429389,0.171305575,Parking Lot
18.94031351,0.244925518,Parking Lot
7.990505865,0.134276018,Parking Lot
15.81098422,0.094070377,Parking Lot
28.13884514,0.247102577,Parking Lot
11.79777587,0.26762848,Parking Lot
29.26308811,0.144987052,Parking Lot
29.83156675,0.182690309,Parking Lot
15.39327589,0.361487895,Parking Lot
25.2614191,0.056284656,Parking Lot
15.30149255,0.276166377,Parking Lot
20.77794463,0.184861806,Parking Lot
15.65670624,0.03306014,Parking Lot
18.07659141,0.248840725,Parking Lot
9.92332933,0.114275167,Parking Lot
18.79153089,0.10731753,Parking Lot
12.59544025,0.091739455,Parking Lot
17.6897705,0.152899025,Parking Lot
11.67771141,0.11613473,Parking Lot
14.72301219,0.135447348,Parking Lot
24.73330201,0.323462045,Parking Lot
10.56292472,0.306750599,Parking Lot
12.69420604,0.2381005,Parking Lot
8.487019417,0.191997966,Parking Lot
29.46662408,0.144249783,Parking Lot
29.49178284,0.1910454,Parking Lot
29.01315967,0.688364899,Parking Lot
10.32161763,0.70330916,Parking Lot
8.589333292,0.300886529,Parking Lot
31.64061304,0.195698683,Parking Lot
10.55355442,0.167169023,Parking Lot
5.685608293,0.201722322,Parking Lot
16.09124146,0.134197937,Parking Lot
5.029296694,0.136258529,Parking Lot
9.505385213,0.131707038,Parking Lot
27.80850121,0.260588087,Parking Lot
4.219404178,0.196960422,Parking Lot
18.84794579,0.195076587,Parking Lot
13.36800985,0.073948502,Parking Lot
3.388030893,0.111090413,Parking Lot
17.86356604,0.261248424,Parking Lot
14.4000231,0.058553502,Parking Lot
27.62358882,0.167258526,Parking Lot
26.30318151,0.07209471,Parking Lot
11.23645495,0.289705917,Parking Lot
40.45127282,0.100032094,Parking Lot
34.1356838,0.186416532,Parking Lot
21.07731716,0.123649335,Parking Lot
16.0676443,0.107815641,Parking Lot
45.96428974,0.252467275,Parking Lot
19.52110818,0.11588734,Parking Lot
25.5911029,0.036520662,Parking Lot
24.62413042,0.095508929,Parking Lot
25.92169139,0.307555762,Parking Lot
16.337268,0.044934734,Parking Lot
28.99685179,0.218331045,Parking Lot
19.47339461,0.116060524,Parking Lot
16.19086446,0.09565679,Parking Lot
34.33244111,0.300472384,Parking Lot
24.95758609,0.211403395,Parking Lot
17.81747524,0.122304607,Parking Lot
18.36788035,0.077457175,Parking Lot
36.39715251,0.222104296,Parking Lot
19.20315408,0.148213933,Parking Lot
19.53954221,0.168153642,Parking Lot
5.695040856,0.055319795,Parking Lot
24.78055968,0.107474004,Parking Lot
22.43775913,0.233485026,Parking Lot
21.74036219,0.083513879,Parking Lot
35.69821926,0.224126148,Parking Lot
38.07880134,0.176239847,Parking Lot
15.80803709,0.164027687,Parking Lot
57.88497638,0.154328669,Parking Lot
62.37186308,1.246918271,Parking Lot
17.4660411,1.526204621,Parking Lot
56.21409722,0.297403052,Parking Lot
25.63361041,0.158142611,Parking Lot
26.38157485,0.22810606,Parking Lot
14.66224788,0.151934721,Parking Lot
54.98621901,0.208616575,Parking Lot
36.60221055,0.151714924,Parking Lot
11.49529813,0.388691974,Parking Lot
56.49661603,0.147047542,Parking Lot
32.30899375,0.378825199,Parking Lot
14.09595131,0.343411486,Parking Lot
12.24262379,0.119172861,Parking Lot
25.5918539,0.318579126,Parking Lot
17.13749873,0.108042331,Parking Lot
7.651733888,0.167014139,Parking Lot
20.61141036,0.165733941,Parking Lot
36.50152069,0.133813223,Parking Lot
29.85380939,0.18642187,Parking Lot
29.25577184,0.076291615,Parking Lot
32.67037572,0.483729262,Parking Lot
21.94850438,0.10142709,Parking Lot
44.1146865,0.514486465,Parking Lot
6.908717957,0.214611121,Parking Lot
17.11445908,0.109092955,Parking Lot
19.36157608,0.231912475,Parking Lot
20.37472358,0.281847845,Parking Lot
21.65309434,0.192086165,Parking Lot
16.1455213,0.213603836,Parking Lot
6.678726825,0.216848474,Parking Lot
16.04102609,0.061765638,Parking Lot
16.05017544,0.292727717,Parking Lot
12.98964119,0.086206546,Parking Lot
15.36048503,0.098398913,Parking Lot
13.92815497,0.158530214,Parking Lot
26.04198888,0.165553215,Parking Lot
6.236078159,0.091322593,Parking Lot
16.50530936,0.06162827,Parking Lot
26.24936323,0.425231119,Parking Lot
18.72022452,0.063978608,Parking Lot
33.39279393,0.381756349,Parking Lot
16.63425071,0.236613579,Parking Lot
17.78071023,0.130882911,Parking Lot
23.06051447,0.27462913,Parking Lot
53.14469139,0.259864012,Parking Lot
30.18097498,0.159261082,Parking Lot
46.84364793,0.176123479,Parking Lot
27.32602554,0.122242435,Parking Lot
6.396785619,0.163790362,Parking Lot
16.88189896,0.244075352,Parking Lot
20.87685593,0.113073674,Parking Lot
7.311436909,0.146249677,Parking Lot
19.56097662,0.149852599,Parking Lot
12.10404446,0.103697535,Parking Lot
26.02053475,0.153802756,Parking Lot
10.66393614,0.080783733,Parking Lot
33.1989777,0.131891982,Parking Lot
25.45622824,0.208552724,Parking Lot
34.64847975,0.457435391,Parking Lot
25.89308034,1.640584022,Parking Lot
30.97700922,1.387576422,Parking Lot
20.23575841,0.245787315,Parking Lot
10.28099984,0.106217325,Parking Lot
22.26540578,0.286097651,Parking Lot
14.95570763,0.178997802,Parking Lot
7.102760754,0.057600073,Parking Lot
6.613307819,0.216547215,Parking Lot
40.24680324,0.167325519,Parking Lot
18.55947275,0.187621616,Parking Lot
29.70061991,0.329595371,Parking Lot
22.31731467,0.261929864,Parking Lot
12.60566003,0.239309769,Parking Lot
7.272738228,0.328633977,Parking Lot
13.97745279,0.064230197,Parking Lot
14.83673785,0.224431087,Parking Lot
11.74519165,0.239288873,Parking Lot
6.717290792,0.10990541,Parking Lot
4.355343898,0.234852778,Parking Lot
10.11754747,0.058654746,Parking Lot
24.34434294,0.194171313,Parking Lot
12.66643211,0.13741922,Parking Lot
20.76915939,0.101308345,Parking Lot
25.5468662,0.219378543,Parking Lot
46.36672862,0.804823199,Parking Lot
8.85856491,1.269821086,Parking Lot
31.7487199,0.496782029,Parking Lot
13.65060083,0.30715946,Parking Lot
16.42577864,0.242891588,Parking Lot
7.823997091,0.242582707,Parking Lot
11.82299232,0.130496327,Parking Lot
43.49358937,0.300819364,Parking Lot
25.09847112,0.392841421,Parking Lot
41.77779953,1.066406888,Parking Lot
24.21739384,1.339285711,Parking Lot
30.9960468,0.434510303,Parking Lot
18.86751451,0.305261277,Parking Lot
11.87814385,0.048344497,Parking Lot
24.33649128,0.182717225,Parking Lot
22.89806167,0.167047349,Parking Lot
41.05889446,0.268992696,Parking Lot
30.23788378,0.146410961,Parking Lot
20.45424937,0.175255369,Parking Lot
13.93766496,0.057088135,Parking Lot
25.00718363,0.164583731,Parking Lot
24.40151,0.246213629,Parking Lot
18.51036488,0.144829428,Parking Lot
23.88023243,0.159118844,Parking Lot
26.31405911,0.160870175,Parking Lot
22.22495777,0.250253433,Parking Lot
22.87014288,0.264701767,Parking Lot
16.8942393,0.13482876,Parking Lot
14.91644471,0.192201471,Parking Lot
13.89697006,0.273584146,Parking Lot
6.609811036,0.131916736,Parking Lot
11.76016206,0.208971774,Parking Lot
21.56355348,0.23092273,Parking Lot
6.212386417,0.168767305,Parking Lot
11.63855527,0.099558457,Parking Lot
4.636249022,0.106734611,Parking Lot
34.83581029,0.197849471,Parking Lot
15.61962962,0.155069725,Parking Lot
8.966224485,0.40152737,Parking Lot
30.26356862,0.113588205,Parking Lot
5.262576427,0.146330962,Parking Lot
13.42620694,0.369514632,Parking Lot
15.94990997,0.103340476,Parking Lot
8.958752501,0.771961593,Parking Lot
21.77512168,0.918850426,Parking Lot
27.34987106,0.223286038,Parking Lot
30.96443434,0.25466642,Parking Lot
43.51271182,0.155890458,Parking Lot
14.73229918,0.089941541,Parking Lot
39.62445897,0.194395687,Parking Lot
40.71238642,0.26070567,Parking Lot
21.95816441,0.184803047,Parking Lot
18.05229043,0.112671952,Parking Lot
7.623817144,0.277775904,Parking Lot
17.21295312,0.094104107,Parking Lot
15.98040123,0.525805233,Parking Lot
12.33490711,0.65233228,Parking Lot
14.35074026,0.339731937,Parking Lot
14.53094181,0.104692928,Parking Lot
51.17085844,0.309655986,Parking Lot
22.80587735,0.257373251,Parking Lot
31.3810234,0.208494841,Parking Lot
31.00422487,0.29513666,Parking Lot
17.80944092,0.084426989,Parking Lot
16.12092559,0.209876144,Parking Lot
39.41452697,0.131601844,Parking Lot
7.744418473,0.201684435,Parking Lot
26.21500655,0.173372308,Parking Lot
27.87539297,0.267715046,Parking Lot
22.3744624,0.176227381,Parking Lot
31.09142973,0.146418749,Parking Lot
53.03279889,0.38690433,Parking Lot
20.63609281,0.636476319,Parking Lot
17.89822997,1.533388053,Parking Lot
35.91692563,0.748726226,Parking Lot
33.42224927,0.129407022,Parking Lot
20.45721111,0.309015355,Parking Lot
16.27546096,0.07663444,Parking Lot
16.18750858,0.072068103,Parking Lot
17.31717043,0.145463937,Parking Lot
29.86300613,0.230172157,Parking Lot
20.49081214,0.133839585,Parking Lot
17.61714556,0.24564462,Parking Lot
23.29665462,0.378503728,Parking Lot
7.776128202,0.729451359,Parking Lot
20.81497158,0.464036097,Parking Lot
15.71459741,0.144610523,Parking Lot
12.86348936,0.141601372,Parking Lot
23.68474313,0.252510743,Parking Lot
3.74809537,0.130733583,Parking Lot
8.348936737,0.121881166,Parking Lot
10.93037477,0.110694663,Parking Lot
21.93745389,0.146905768,Parking Lot
18.44819577,0.219109437,Parking Lot
6.947102846,0.269274046,Parking Lot
8.766312248,0.178575477,Parking Lot
15.72974242,0.333264193,Parking Lot
10.86732199,0.195122535,Parking Lot
9.240522205,0.286717586,Parking Lot
14.29348324,0.188281859,Parking Lot
17.53194214,0.082141613,Parking Lot
32.69588399,0.15518599,Parking Lot
20.44054436,0.17514259,Parking Lot
19.2407149,0.062134617,Parking Lot
25.24348403,0.272625308,Parking Lot
9.835089662,0.262469948,Parking Lot
12.63314032,0.229627161,Parking Lot
23.15566766,0.475622816,Parking Lot
21.82700958,0.493010973,Parking Lot
7.7678924,0.087035313,Parking Lot
22.35526811,0.280632568,Parking Lot
13.13015301,0.096434336,Parking Lot
9.706420028,0.04232598,Parking Lot
16.22570908,0.199048331,Parking Lot
30.71857393,0.210714409,Parking Lot
5.511967486,0.162218823,Parking Lot
30.80774821,0.176643564,Parking Lot
36.89015794,0.530668367,Parking Lot
5.593207215,0.132568405,Parking Lot
26.72070197,0.300343864,Parking Lot
20.51206912,0.219700019,Parking Lot
20.92510292,0.220616873,Parking Lot
22.3803169,0.247790444,Parking Lot
21.72021526,0.275551005,Parking Lot
4.127399781,0.23560433,Parking Lot
16.38164577,0.134756248,Parking Lot
18.46648295,0.267991027,Parking Lot
11.69454006,0.189132496,Parking Lot
22.85949208,0.226857354,Parking Lot
25.96638077,0.123278778,Parking Lot
29.68437201,0.202277895,Parking Lot
7.51429565,0.225546194,Parking Lot
14.32005514,0.246285891,Parking Lot
35.15519882,0.244522991,Parking Lot
19.38836918,0.296328568,Parking Lot
40.1804627,0.386071163,Parking Lot
15.94227069,0.110881602,Parking Lot
26.9991185,0.301360821,Parking Lot
33.9016612,0.167688786,Parking Lot
22.60530872,0.087554291,Parking Lot
15.07462447,0.16864834,Parking Lot
8.124323101,0.211426365,Parking Lot
27.38299474,0.04774016,Parking Lot
30.63895993,0.319889396,Parking Lot
10.82810946,0.197375805,Parking Lot
16.310789,0.136048434,Parking Lot
19.4462277,0.207625136,Parking Lot
30.21356954,0.192986856,Parking Lot
12.78553894,0.062361494,Parking Lot
10.59732184,0.240851051,Parking Lot
8.628847746,0.327995892,Parking Lot
23.86233375,0.157061989,Parking Lot
7.489317378,0.163138276,Parking Lot
28.89232498,0.208350432,Parking Lot
11.14250635,0.099186766,Parking Lot
19.0443567,0.312507425,Parking Lot
4.228988333,0.133414243,Parking Lot
40.11398729,0.12804237,Parking Lot
19.30999327,0.167007328,Parking Lot
30.41204618,0.237303772,Parking Lot
31.55600236,0.1355835,Parking Lot
36.0540343,0.25670692,Parking Lot
23.41872301,0.098216919,Parking Lot
9.5966118,0.124220877,Parking Lot
30.39201659,0.268862009,Parking Lot
34.95954192,0.19644327,Parking Lot
20.18360013,0.073290869,Parking Lot
25.69538346,0.109546997,Parking Lot
69.44342493,0.285655366,Parking Lot
23.23104456,0.079208609,Parking Lot
28.39302671,0.178764751,Parking Lot
42.28712491,0.35195313,Parking Lot
33.2044209,0.080782668,Parking Lot
27.63160071,0.359029751,Parking Lot
14.04746161,0.183825899,Parking Lot
34.43005287,0.087568735,Parking Lot
26.30713721,0.137912664,Parking Lot
36.03854249,0.390178743,Parking Lot
38.53908598,1.384585715,Parking Lot
22.55250562,1.279645124,Parking Lot
25.42340497,0.276080742,Parking Lot
31.09241075,0.126771101,Parking Lot
13.27671922,0.143195517,Parking Lot
7.625977304,0.22995664,Parking Lot
16.99122739,0.201918647,Parking Lot
28.57566632,0.128518868,Parking Lot
17.13498865,0.186018155,Parking Lot
35.93066606,0.352683949,Parking Lot
26.05712572,0.135870111,Parking Lot
14.20010167,0.161176592,Parking Lot
48.00246777,0.274082952,Parking Lot
50.27911122,0.194865451,Parking Lot
8.267234475,0.765813338,Parking Lot
68.34908832,1.194879433,Parking Lot
39.50612677,0.357154407,Parking Lot
10.56990959,0.192893575,Parking Lot
25.14511133,0.127023449,Parking Lot
25.98897512,0.137279982,Parking Lot
26.99014258,0.167718737,Parking Lot
20.2764426,0.40969458,Parking Lot
41.63568052,0.22852348,Parking Lot
23.55818434,0.269614809,Parking Lot
15.2282336,0.304678154,Parking Lot
13.948236,0.233603893,Parking Lot
23.83529518,0.273870369,Parking Lot
16.54702575,0.087469065,Parking Lot
20.63886911,0.137474641,Parking Lot
19.49756909,0.134804535,Parking Lot
69.43074493,0.257708026,Parking Lot
26.77623284,0.191694699,Parking Lot
35.65437732,0.215715505,Parking Lot
55.7240685,0.496836742,Parking Lot
27.68588642,0.146233311,Parking Lot
17.12561005,0.226786843,Parking Lot
19.9720159,0.258971308,Parking Lot
32.15054494,0.140395015,Parking Lot
20.212381,0.347848748,Parking Lot
21.93554164,0.13999947,Parking Lot
10.26666811,0.11167767,Parking Lot
10.93128134,0.190643205,Parking Lot
17.27423722,0.359720632,Parking Lot
9.583107936,0.051095457,Parking Lot
22.44004865,0.307636773,Parking Lot
11.22321997,0.121999918,Parking Lot
10.61069366,0.133472135,Parking Lot
13.352324,0.172462897,Parking Lot
22.0194904,0.221999161,Parking Lot
11.29795595,0.202094256,Parking Lot
5.742138572,0.174637058,Parking Lot
14.18489451,0.193533849,Parking Lot
7.88801767,0.106136267,Parking Lot
26.04239924,0.217904732,Parking Lot
28.5232453,0.1683135,Parking Lot
34.18039643,0.385037705,Parking Lot
62.80239917,1.372674173,Parking Lot
14.82122165,1.530374121,Parking Lot
40.85914484,0.441378234,Parking Lot
13.59658205,0.245579483,Parking Lot
12.47488142,0.158516275,Parking Lot
29.46406431,0.167526966,Parking Lot
48.15267125,0.211713669,Parking Lot
50.34717005,1.456085988,Parking Lot
41.57336292,1.734646604,Parking Lot
13.61909091,0.810501315,Parking Lot
6.773379423,0.356835825,Parking Lot
22.69952344,0.271677038,Parking Lot
6.992290733,0.176192326,Parking Lot
19.19584565,0.345894953,Parking Lot
18.16594018,0.259768547,Parking Lot
27.23913064,0.176745239,Parking Lot
17.92838324,0.109547763,Parking Lot
10.2535308,0.271156536,Parking Lot
9.899041674,0.111374419,Parking Lot
21.13940146,0.366025904,Parking Lot
9.857539743,0.243579985,Parking Lot
20.74621802,0.085644608,Parking Lot
20.87644697,0.170885379,Parking Lot
15.99428105,0.305044998,Parking Lot
36.29691983,0.112235404,Parking Lot
22.1089495,0.23875131,Parking Lot
16.13744643,0.318784603,Parking Lot
34.72910254,0.128203288,Parking Lot
20.43156136,0.189805158,Parking Lot
41.01570853,0.105073463,Parking Lot
23.35692924,0.204374687,Parking Lot
13.90240869,0.169972652,Parking Lot
15.7155035,0.140652458,Parking Lot
40.52802404,0.050397421,Parking Lot
28.58478084,0.127367996,Parking Lot
32.28451864,0.222127111,Parking Lot
34.46467687,0.161564368,Parking Lot
25.24949986,0.254779458,Parking Lot
30.36008507,0.242656835,Parking Lot
53.59357194,0.152178858,Parking Lot
38.7706855,0.104932665,Parking Lot
51.88526507,0.257809338,Parking Lot
40.44109109,0.176335432,Parking Lot
15.33327257,0.207767625,Parking Lot
57.27558271,0.326296859,Parking Lot
47.60386036,0.043314727,Parking Lot
8.262961107,0.245962778,Parking Lot
53.7863807,0.156036546,Parking Lot
35.41818333,0.066636484,Parking Lot
26.4694955,0.202841586,Parking Lot
24.28509402,0.325274818,Parking Lot
48.21207122,0.149676194,Parking Lot
11.05754813,0.379695576,Parking Lot
