T_HIP,T_THIGH,T_CALF,Environment,time,footforce,d_footforce_dt,environment
0.0033847195385075077,0.024355064374172793,0.00597164376053557,Parking,5470.16,931.3025269700495,-2453.4405267124725,Parking
0.0014527582814135424,0.009739691900804929,0.0023516887989716104,Parking,5470.26,1017.3254149975808,-1853.9534500294146,Parking
0.003839384839862943,0.028280397640086195,0.006936786376257945,Parking,5470.37,1360.8629615064112,-1213.5484818440111,Parking
0.0025906746459490658,0.019549983209445367,0.004767325807522982,Parking,5470.47,938.1678954217097,-575.6361174861429,Parking
0.0007520485704803491,0.009175037746849022,0.0022504621860077174,Parking,5470.57,742.198086766599,22.79433402655559,Parking
0.003762250703361919,0.029537567686090862,0.007244345853233717,Parking,5470.67,1229.9439011597237,556.5412437665183,Parking
0.001732162486977099,0.014241574798021532,0.003493921396682133,Parking,5470.77,916.6667878787798,993.7861408519954,Parking
0.0013755596854777737,0.00932766018977916,0.0022742224645297994,Parking,5470.87,1261.6318797493982,1314.6202214520943,Parking
0.0018870116956037515,0.01300963265248061,0.003175873983204247,Parking,5470.97,1296.379188355012,1517.0049391329073,Parking
0.0014550452129646067,0.01044922522015114,0.00255786213937955,Parking,5471.07,1349.8648080456057,1594.5114306514486,Parking
0.0013291590026368503,0.011074664767188571,0.0027176348095444597,Parking,5471.17,1036.9021168847135,1545.0454341176212,Parking
0.0018278276464945766,0.01243100043794646,0.0030347622884751477,Parking,5471.27,1144.343352691389,1380.5104181950899,Parking
0.0015151430217980866,0.01042972510310885,0.002543481034840828,Parking,5471.37,1009.2071145210977,1124.0070458100765,Parking
0.0006625015595181853,0.005551370397931626,0.00135856524953799,Parking,5471.47,1023.4280629335899,798.2429481425978,Parking
0.003123677325518047,0.02366564764023425,0.005796150048662126,Parking,5471.58,1272.1018041021716,444.0308044116401,Parking
0.0010887296253434924,0.008782333641648918,0.0021531233484182477,Parking,5471.68,1725.884700668037,81.6487339666952,Parking
0.0011741629312528544,0.007936496834271034,0.001931766287817004,Parking,5471.78,1007.0208538059179,-266.7541843662979,Parking
0.0023969205251210108,0.01728659272980599,0.004232234505873598,Parking,5471.88,1312.4919047369397,-570.6402996669058,Parking
0.0012002154514702745,0.00918820482733571,0.002253557600170897,Parking,5471.98,910.2889651094316,-824.2759762226074,Parking
0.0014907763181295432,0.010554414839301076,0.0025816744180769302,Parking,5472.08,1024.3002489504725,-1015.0249016225164,Parking
0.00200124599630465,0.014048091841104622,0.00343738244379483,Parking,5472.18,1274.4928403094307,-1129.0145031027314,Parking
0.0011841107561184222,0.010116557357425828,0.00248301141364001,Parking,5472.28,1150.9628081080032,-1162.9292034819496,Parking
0.001453788392940454,0.011096936529689561,0.0027208157327940465,Parking,5472.38,991.1806813526492,-1125.186366796491,Parking
0.0030113451912805204,0.02191889892815407,0.005376275888287928,Parking,5472.48,1371.1327433913902,-1008.666816201782,Parking
0.0016008164379126494,0.01160410451251528,0.0028467217920453564,Parking,5472.58,1027.2691954886996,-834.6075968762804,Parking
0.00251936561695585,0.01832841185497499,0.004496213365761293,Parking,5472.68,827.2182299732036,-613.8253230810755,Parking
0.004223849713278529,0.03317732946492265,0.008141407441284245,Parking,5472.79,1392.8984169708858,-346.9504641387462,Parking
0.0018335034689577771,0.0217878764781602,0.00535194494261277,Parking,5472.89,997.8421718889215,-75.44435832706854,Parking
0.001665807355220388,0.012278276583017174,0.0030121543172927367,Parking,5472.99,1100.2240680879509,187.09049152506824,Parking
0.0026464072724427493,0.03219599790122168,0.0079088840277074,Parking,5473.09,1262.026148698988,443.5920457637246,Parking
0.0021508492044540147,0.02589803544717382,0.006361505446199958,Parking,5473.19,765.6493975704545,678.9966438611546,Parking
0.002010963220951004,0.015276516761187955,0.0037477121041029427,Parking,5473.29,1197.5199372035524,878.2284772192683,Parking
0.002217739969400604,0.025198269972255657,0.006189302229453634,Parking,5473.39,1148.4498247637987,1054.8713339225362,Parking
0.0026624198633193557,0.024981745410538287,0.006133012495107981,Parking,5473.49,1325.058489275096,1205.3553061047337,Parking
0.003563913226425167,0.025600724798676207,0.00627634206131442,Parking,5473.59,1022.5262832807771,1333.6535323268688,Parking
0.0018612455979149457,0.016147791087737735,0.0039624447879895415,Parking,5473.69,1230.5762877611448,1448.2558126383576,Parking
0.0018072908512401773,0.015634656133254363,0.003833374888117197,Parking,5473.79,1291.9903250411746,1534.724979344429,Parking
0.003653395402938536,0.026718550916032244,0.006547980755995818,Parking,5473.9,1253.3574909019374,1598.749645955497,Parking
0.0015608802041210477,0.011052284244614212,0.0027069954252673537,Parking,5474.0,922.9414932702939,1647.5094202256453,Parking
0.0007858309716769301,0.0052646450673408405,0.0012704965872147387,Parking,5474.1,973.3872588479186,1689.6830093556837,Parking
0.0021439040329249938,0.016248221983975884,0.003979978514657946,Parking,5474.2,1432.6224205979745,1709.3289383925637,Parking
0.0013235617185401514,0.010667328390415303,0.002604183396061485,Parking,5474.3,1000.09090326065,1714.835772385469,Parking
0.00237360245502547,0.005986343927943052,0.0010350003281914169,Parking,5474.4,1100.6381238556867,1707.8803372662853,Parking
0.004371038077027012,0.013583609017491654,0.002780201205590761,Parking,5474.5,1015.3900728291567,1681.210967649173,Parking
0.0014653516212814741,0.009893230912626476,0.002364333079953935,Parking,5474.6,1547.3991081812087,1626.574163607618,Parking
0.0037051212300579827,0.011067080465338712,0.002202776532665392,Parking,5474.7,982.8901261076948,1545.1056650840414,Parking
0.0011177791078572721,0.004507196843402612,0.001018030521292867,Parking,5474.8,1292.4712762765755,1430.5382504557313,Parking
0.0014806139125508918,0.010765262884297628,0.0026407678627930536,Parking,5474.9,1206.6693830540328,1282.9781609584597,Parking
0.0004950422461408336,0.0037563172224907744,0.0009214505288722818,Parking,5475.0,1029.2905323571183,1097.931422529492,Parking
0.0023886635157703605,0.01733240548617417,0.004249121140623178,Parking,5475.11,1343.9051305802802,864.3941112636955,Parking
0.00257970733848337,0.018439488769753907,0.0045193419610321155,Parking,5475.21,1280.3476090499798,605.0937288810012,Parking
0.0018025490750729946,0.013112624661852692,0.0032168083767232106,Parking,5475.31,968.2690741730834,317.6737199582657,Parking
0.003322521197723101,0.023950015414242114,0.005861918701563436,Parking,5475.41,1339.261196266996,10.579157637247398,Parking
0.0019555806828182153,0.009867914409705969,0.0023310213600268143,Parking,5475.51,1170.6049717987703,-295.9871793412679,Parking
0.0015136830338446019,0.010854546158184479,0.0026572990529562237,Parking,5475.61,1254.9127459708104,-613.6801258626255,Parking
0.003529091905299291,0.023154233761131977,0.005635451625713422,Parking,5475.71,1386.1222889774192,-931.6156370901048,Parking
0.0009476152911319231,0.00609723317687619,0.0014602621867051335,Parking,5475.81,1111.9918145927816,-1230.4189828613705,Parking
0.00041362482579244454,0.002627914163969838,0.0006373835628773265,Parking,5475.91,931.4456505883744,-1499.0386909633594,Parking
0.0010549482911211428,0.008668255464189128,0.0021269278547496255,Parking,5476.01,1290.8280288249089,-1729.77692642539,Parking
0.0015088941064365215,0.011040430927333266,0.002708530290208012,Parking,5476.11,1389.5636005595425,-1897.73183203495,Parking
0.0008207894897504524,0.010114792772793082,0.0024811970832531536,Parking,5476.22,1098.8603186938728,-1996.8113688037843,Parking
0.0021828334044100128,0.015720968230829982,0.0038535986282221732,Parking,5476.32,1124.4932191880928,-2021.5922075586227,Parking
0.0029771850258491937,0.0219491322470184,0.005383995808729561,Parking,5476.42,1512.590162601886,-1968.7175642069506,Parking
0.0009610180797322943,0.010467726424693626,0.0025708316308090877,Parking,5476.52,964.857502432354,-1850.2657485290204,Parking
0.0041959831391797965,0.032234666851822184,0.007908714898833585,Parking,5476.62,1289.4541480797213,-1673.14301162223,Parking
0.0034059096346731664,0.02510894749177119,0.006160091394565377,Parking,5476.72,1067.1743062874032,-1432.8515913249032,Parking
0.0014439968413978805,0.01168776403324374,0.002868411418583756,Parking,5476.82,739.4734613223114,-1159.984817389761,Parking
0.0032294869173233173,0.029793379044483138,0.00731395899775092,Parking,5476.92,1260.9948453502893,-870.3867153172592,Parking
0.0020757794264154284,0.022787812152880522,0.005594792176167305,Parking,5477.02,866.9988465966953,-563.5172114600776,Parking
0.0006728743139419174,0.005405373404471269,0.0013264780938243874,Parking,5477.12,871.2181127593709,-258.7504273374994,Parking
0.0020677638775771917,0.02084850518078015,0.005116336798653012,Parking,5477.22,1439.6968430888496,19.96027762826904,Parking
0.0013633057977871783,0.01246404117010914,0.0030408272731229794,Parking,5477.32,1429.7213015129907,283.482333101698,Parking
0.000273081562723158,0.0014234666961403602,0.0003326536725091596,Parking,5477.43,1063.088895624444,519.5535710980756,Parking
0.0012915411124207528,0.014125487966428672,0.0034683277307262076,Parking,5477.53,1139.78272269842,718.2882356548223,Parking
0.0009474486295056274,0.008507411801555526,0.0020850281575689683,Parking,5477.63,1455.666857491782,886.8421707561214,Parking
0.0014906873748266052,0.006479288641915514,0.0014845201100785704,Parking,5477.73,905.1751211782171,1042.3725766143157,Parking
0.0011969051455497492,0.011453637647676974,0.0028123015374506987,Parking,5477.83,1008.9697715987332,1184.3601723557476,Parking
0.0014807541806348965,0.01150361483697414,0.002775685745400454,Parking,5477.93,1446.0017289062969,1330.5910862409303,Parking
0.0007096219755624607,0.005068736605016767,0.0012418846179725333,Parking,5478.03,1025.5262063935763,1483.1842527081358,Parking
0.0008708260782406091,0.011420043783634847,0.0028050687436665936,Parking,5478.13,799.043177807057,1643.6286951961292,Parking
0.0007288800903142427,0.005592438295739013,0.0013525364438679982,Parking,5478.23,1449.925170482946,1803.6378600131643,Parking
0.0008008045528308399,0.010022122005960104,0.0024592909083265635,Parking,5478.33,1219.1263265141968,1953.7837504067618,Parking
0.0014786181802616432,0.012979765921208938,0.003183793249743022,Parking,5478.43,939.2172272696024,2083.1128895111437,Parking
0.001204454721130753,0.009731611073233908,0.0023867153010060193,Parking,5478.53,1372.5938947846155,2166.8757602033243,Parking
0.0009865721443113548,0.007404998983757635,0.001814277051560997,Parking,5478.64,1296.0621127091092,2180.6774344055502,Parking
0.0013856973765623104,0.017779571900509387,0.004367043778165632,Parking,5478.74,919.3204011659917,2106.4065749685515,Parking
0.0012362763548976192,0.014705826154276201,0.003611378498327474,Parking,5478.84,1017.6693962186345,1941.6812814244404,Parking
0.0009254602007234233,0.005751430933441238,0.0013910170090733886,Parking,5478.94,1102.8325906344107,1673.808231518947,Parking
0.0010339551484611499,0.010958366255567937,0.0026912959164099174,Parking,5479.04,1199.3519083238248,1303.8733581080219,Parking
0.0011729008922188183,0.011456663235635977,0.002793849558996565,Parking,5479.14,1381.1509693006046,846.6370091573486,Parking
0.001095966785039907,0.008393668877675078,0.002058466601789519,Parking,5479.24,1539.4339868925852,322.0244199580318,Parking
0.0009904151390051387,0.011130206406871344,0.0027316512057158153,Parking,5479.34,997.0727155027361,-266.23711658259043,Parking
0.001760534928510053,0.014453191028202991,0.003540896232802836,Parking,5479.44,1490.6099422719547,-879.5613776365707,Parking
0.0012229724506146486,0.007758411325679649,0.001871364218081831,Parking,5479.54,1549.8186990741854,-1490.4564860624437,Parking
0.0007506952644374784,0.009729678146177758,0.0023895917795049475,Parking,5479.64,970.7394089043671,-2072.8989143149074,Parking
0.0009599537879519562,0.004872694781273558,0.0011288411794053764,Parking,5479.75,1261.6239534821777,-2588.1193492878515,Parking
0.0011834250421207551,0.00785750470575993,0.0019096304461486337,Parking,5479.85,1138.8074205806415,-3019.7784523546748,Parking
0.0005435638058509164,0.0057695925390348155,0.001414631737666718,Parking,5479.95,1070.4872722269986,-3362.3809788935955,Parking
0.001190112625983723,0.012497304123995998,0.0030580979266304075,Parking,5480.05,1476.6797215374768,-3581.8714374885703,Parking
0.0007283938546335924,0.005100429828563966,0.0012371296425144394,Parking,5480.15,1009.0827518097809,-3675.4985723429163,Parking
0.0007766503406812002,0.010177863537175506,0.00249989231585895,Parking,5480.25,990.0797947640382,-3648.233665380665,Parking
0.0012967113043346654,0.011630966768663344,0.0028416759968587567,Parking,5480.35,1304.279494586954,-3504.5548920520387,Parking
0.000698542707377721,0.004708170639298934,0.0011431909287953333,Parking,5480.45,1094.1864557743347,-3262.9013676770346,Parking
0.0020801082630957923,0.01892231025993941,0.0046432657832226635,Parking,5480.55,952.2021844125333,-2930.3630397983684,Parking
0.0008535925384410501,0.004905861133325271,0.0011679003832580162,Parking,5480.66,1140.5463603028156,-2510.101223528057,Parking
0.0004254094144671592,0.004310508512925669,0.0010526194548538142,Parking,5480.76,974.6353164132726,-2027.8279674596722,Parking
0.0007446795421088902,0.00934951186854102,0.002294402249892522,Parking,5480.86,1067.868437589575,-1504.0935538820777,Parking
0.00098942301475328,0.005892104626114178,0.0014213339918639127,Parking,5480.96,1493.817927325817,-946.5100017879461,Parking
0.0009825567495053275,0.01153310897507451,0.0028282510052432108,Parking,5481.06,985.9944218909152,-382.8651510293819,Parking
0.0008267834963691038,0.009982014719176441,0.0024503319026637138,Parking,5481.16,889.2672640718623,170.34446623041745,Parking
0.0008093863131213791,0.009336374296222987,0.002290193860766673,Parking,5481.26,1245.9365954975397,702.2632804352651,Parking
0.0005909862671174484,0.005187863055736198,0.0012628172773128587,Parking,5481.36,956.350877032065,1183.4785512852682,Parking
0.0014664390877299487,0.018816322121052862,0.0046203975218758716,Parking,5481.46,963.2912332207742,1597.9431272513523,Parking
0.001880738316337528,0.018276515833145383,0.00448417683531064,Parking,5481.56,1075.3366914599353,1950.3830973068648,Parking
0.001512883199713976,0.010731994759495394,0.002606274194011061,Parking,5481.66,1190.7065129577481,2207.218069549029,Parking
0.0016049216347047719,0.013662459390488282,0.003353555913021759,Parking,5481.76,853.8137970307109,2375.366000948235,Parking
0.0016168634441284617,0.010541999588422148,0.0025653442868892313,Parking,5481.86,1516.5665168399307,2446.300247597736,Parking
0.0021970035634965132,0.01572463306885487,0.00385147782052541,Parking,5481.96,1171.66078708814,2416.889113666042,Parking
0.0005705741455891542,0.004088112015313097,0.0010006774427488917,Parking,5482.06,1029.1671390012411,2305.695956881094,Parking
0.0018000250630486514,0.013034783048976078,0.003197245438206795,Parking,5482.17,1039.0312796061532,2120.2110328789636,Parking
0.0022474426468485085,0.016488849138407737,0.004040688489568037,Parking,5482.27,1626.1866436544115,1872.8126326152585,Parking
0.002095349072353149,0.01620072375153842,0.003971090695664504,Parking,5482.37,1060.08018564635,1587.556253935773,Parking
0.0007929744541843122,0.005748033083036579,0.0014040524630181963,Parking,5482.47,1118.6018058272568,1305.1034715518674,Parking
0.0015273990937427733,0.014737556448280285,0.0036164694157939966,Parking,5482.57,1300.5410412593676,1023.0444588643626,Parking
0.0016871340149170815,0.015655172467917807,0.003837912279102854,Parking,5482.67,1343.0692461671513,764.2525746160983,Parking
0.0013317013490301926,0.009919589731885814,0.002430083277977616,Parking,5482.77,887.3373738435569,551.959961922888,Parking
0.0010772822417519398,0.012580277213863176,0.0030900345927783856,Parking,5482.88,1092.9652327498802,412.2043601295132,Parking
0.0010832067350359902,0.010672010762949824,0.002602663113127064,Parking,5482.97,1616.7393110826495,319.6901712649526,Parking
0.0009246392654034259,0.0069347811722957,0.0016934621607151206,Parking,5483.07,954.3381253221208,285.1240344156845,Parking
0.0004365583532235343,0.005449201729662018,0.0013370843153406736,Parking,5483.17,1136.432136117243,295.4747254344381,Parking
0.001097779092570349,0.012988746094139124,0.0031856164360545306,Parking,5483.28,1003.3718154303518,326.2728969952911,Parking
0.0011987133337536795,0.010988341827675517,0.0026907490467211596,Parking,5483.38,1269.5589785433365,360.25229919953154,Parking
0.001830961179085007,0.02208722745611069,0.005425645980149425,Parking,5483.48,923.1884964621255,385.6465075123083,Parking
0.0015006371694971227,0.016053036348893115,0.003941366895543686,Parking,5483.58,1257.6513825381023,392.47581269761207,Parking
0.0010621066608611225,0.008891369329524113,0.0021821511777163705,Parking,5483.68,1357.4391330737449,358.5326097132846,Parking
0.002236214587031903,0.027257392081805224,0.006690919312131881,Parking,5483.78,1004.4227197748963,278.0956428483254,Parking
0.001419430697083232,0.01769724215400499,0.004346215099341244,Parking,5483.88,968.4905781679035,159.9053385178198,Parking
0.0016093482555377913,0.010059796638483087,0.0024321193348378458,Parking,5483.98,1181.943315053645,13.778930557823541,Parking
0.0007447129354092337,0.007707380981273393,0.0018915044482164759,Parking,5484.08,1433.1552602561942,-144.16171755160318,Parking
0.0018313924718517086,0.005218391708538191,0.0010008766938598955,Parking,5484.18,1457.867963843091,-308.63132567545756,Parking
0.0018762228590737341,0.010935393011137206,0.002617479335796486,Parking,5484.28,1485.9374145636148,-455.2705041646684,Parking
0.0011959522107713905,0.003972087460247107,0.0008373056085423495,Parking,5484.38,1105.195005417596,-563.1690803487969,Parking
0.0010740259260969926,0.002178955725987341,0.00023590376084217432,Parking,5484.49,944.9386223453881,-626.8618073310025,Parking
0.0008077100812392763,0.005109095201201543,0.0012399209173456856,Parking,5484.59,1227.0819043568363,-638.527171683874,Parking
0.0004078326381510777,0.002940310830684748,0.0007054908491037494,Parking,5484.69,1021.4979197237751,-595.7233487062132,Parking
0.0011052988509118679,0.010231710142052267,0.0025085051550288433,Parking,5484.79,1220.220062119944,-507.70490161534383,Parking
0.0006323799546490952,0.006749516874314885,0.0016563871084268665,Parking,5484.89,1020.0950936064735,-373.95778565115467,Parking
0.001175449963746224,0.0132504842427414,0.0032544823901973978,Parking,5484.99,902.760170257649,-212.57014640776225,Parking
0.000573128596727357,0.004276301010447552,0.0010283081666584324,Parking,5485.09,1359.5125807633644,-47.394679962904256,Parking
0.0009767402462402515,0.008416949427401883,0.0020602215416667437,Parking,5485.19,1074.1149845337789,116.319986166635,Parking
0.0014312243677198624,0.011742034628136555,0.002880500035229452,Parking,5485.29,1284.4033634337775,255.5377522524959,Parking
0.0007308338502940434,0.006753163101479645,0.0016494417465851216,Parking,5485.39,1362.5079816279977,360.19880077478393,Parking
0.0017089569766183814,0.012296065154792866,0.003006637611668526,Parking,5485.49,1040.6190465295165,427.29887436561705,Parking
0.0011351356922137258,0.008892483759954257,0.0021811673981793614,Parking,5485.6,787.2064532255818,446.75082965939424,Parking
0.0014459252352204744,0.011824204246997781,0.0028756455623660426,Parking,5485.7,1424.6917078060312,418.73938654834035,Parking
0.0014235517008664971,0.012076887399412442,0.0029605788847359327,Parking,5485.8,1308.804798279713,367.00556295062466,Parking
0.0012987138777035597,0.01015271913519252,0.0024863908509480353,Parking,5485.9,1000.8030476397372,294.1629323256206,Parking
0.0012042955393976973,0.013582582636276014,0.0033314509137597976,Parking,5486.0,1407.9453114379123,215.0897754477074,Parking
0.0008787772890831383,0.008589555818566005,0.0021002164823881835,Parking,5486.1,1541.117451721315,135.26512929118647,Parking
0.0018553738590510356,0.014972504487228668,0.003674533557454462,Parking,5486.2,854.1826502569577,53.00486717819498,Parking
0.0007890971130668686,0.006561886881975744,0.001592530983875668,Parking,5486.3,1290.4587349930873,-11.139248755414243,Parking
0.0016453630861202218,0.012313352004757559,0.0030205123864630082,Parking,5486.4,1036.1877243048193,-71.94716593893273,Parking
0.0021070956371832144,0.017091235860766805,0.0041939034097714465,Parking,5486.5,951.3042089079014,-141.23583610980788,Parking
0.001488431255989455,0.014961207003377013,0.0036706422877369384,Parking,5486.6,1435.8572352431142,-213.745978013414,Parking
0.0032595879162316825,0.02409480379596135,0.0059093453177174885,Parking,5486.71,850.5915588577163,-286.39438064576336,Parking
0.0012133588542731447,0.008798377939773115,0.0021580464868292447,Parking,5486.81,1007.0721655238423,-370.39454466661243,Parking
0.0007251056596992256,0.0053242420079282135,0.0013034840471762368,Parking,5486.91,1431.9308642528802,-467.21318522297963,Parking
0.002761657124269845,0.01878473432679142,0.004552733494972975,Parking,5487.01,1496.4768625007205,-589.023466968177,Parking
0.0012161912746500318,0.010886184615981037,0.0026706231398007834,Parking,5487.11,1038.2335657940632,-723.3587229954585,Parking
0.0012833030523086225,0.0026899101197890123,0.00032490100822983646,Parking,5487.21,1056.6106189131358,-868.9210105623667,Parking
0.001334688527602007,0.00966164794162827,0.0023648368980543383,Parking,5487.31,1172.0149512070657,-1025.5764278847837,Parking
0.0007757050728565095,0.008756450648330439,0.002148194704908448,Parking,5487.41,1434.5180375303755,-1187.8006732421593,Parking
0.0009064161544358782,0.005896071967724931,0.0014297744179252833,Parking,5487.51,1039.5263344427597,-1326.852637020585,Parking
0.000629750359995645,0.0036046713703574754,0.0008494849330899486,Parking,5487.61,1270.9425636117471,-1431.5342863643987,Parking
0.0005996746000937483,0.007491499762512011,0.001839918771902011,Parking,5487.72,1062.5958780270137,-1492.8115568060673,Parking
0.0004651966303876352,0.004201307487509719,0.001020911598255405,Parking,5487.81,1118.714440775661,-1500.781906926607,Parking
0.001061706639567845,0.008533833496833865,0.0020855626725973745,Parking,5487.92,1183.6650708709792,-1451.1295428715418,Parking
0.0013352073705094026,0.010366437468641375,0.0025430684649538227,Parking,5488.02,1113.2861267437047,-1342.6155423222851,Parking
0.0015543675736329646,0.01126246544782308,0.002762917637168443,Parking,5488.12,1295.9143490215702,-1189.0761037406005,Parking
0.003436813953390611,0.02484462803960366,0.006093918556818223,Parking,5488.22,1118.8284050738075,-990.2113253317751,Parking
0.0018158228070649762,0.013281762644453595,0.003257115180566323,Parking,5488.32,786.6676553666103,-775.9336438662369,Parking
0.0025021837518013523,0.018552531066865233,0.004550529230130552,Parking,5488.42,1431.2794975126276,-554.760818231005,Parking
0.004128374167899242,0.0324922494950294,0.007973536367756143,Parking,5488.52,940.7847787884326,-344.45291834891145,Parking
0.002143032782160617,0.016651925255013612,0.004084878276879748,Parking,5488.62,1091.2566151002247,-158.59883607080477,Parking
0.0006195190620816714,0.006607169823141126,0.0016222154108321062,Parking,5488.72,954.123157668862,-1.31440293331858,Parking
0.0034351690065866597,0.02807436058110568,0.00689025126834599,Parking,5488.82,1059.3120409020187,106.82195035892444,Parking
0.001877337232457466,0.019450371163460125,0.004776368372843837,Parking,5488.92,1387.2988142429879,171.77392484320174,Parking
0.0005937229027075552,0.004450567483339174,0.001090682445133825,Parking,5489.02,1218.4161850533667,203.4661736503945,Parking
0.001019033572740447,0.013430357668286362,0.0032994443679613024,Parking,5489.13,1043.73272440793,193.09107052030035,Parking
0.0019171857399610153,0.016243453488906306,0.003984525301854392,Parking,5489.23,1426.820240955391,153.5519997913433,Parking
0.0015759140112977861,0.011481241985932707,0.0028090238106014817,Parking,5489.33,948.7128121829071,97.88128547680361,Parking
0.0002692582862772053,0.002036111697271465,0.0004993439566764748,Parking,5489.43,1147.2266558967326,39.8211503707974,Parking
0.0018438292555048486,0.013144486871333606,0.0032006636134678584,Parking,5489.53,1291.9543335582725,-3.6538955114662692,Parking
0.0027457346393371276,0.020271349032364293,0.004960471138867999,Parking,5489.63,976.4993599588277,-16.09620424302101,Parking
0.0004508077225559864,0.002835569068635459,0.0006729250250980458,Parking,5489.73,1163.7439580938756,-0.8163255635205127,Parking
0.0016353369607120607,0.008607072580067673,0.0020387866882492973,Parking,5489.83,1358.619151933315,42.09867382277639,Parking
0.0009982509915456152,0.006346481793193394,0.0015387175383370308,Parking,5489.93,1149.5342535131347,105.65270322502175,Parking
0.001243862102940523,0.00993276571825674,0.002432564056187974,Parking,5490.03,1030.9815711253038,183.06950451980856,Parking
0.0004643849271268785,0.0019171952076264558,0.0004318175874478305,Parking,5490.13,1081.3352856538067,257.58630877408393,Parking
0.0014043265349843374,0.01043633184273367,0.002554065425874716,Parking,5490.23,953.5517814990437,328.6684181950658,Parking
0.002605443554770664,0.019219465428772498,0.004714869564864077,Parking,5490.34,1064.9868543789637,381.78742137190244,Parking
0.0012735395456970086,0.011230498984409058,0.002752154519333709,Parking,5490.44,892.8409712821203,402.89306994091993,Parking
0.0036794343091856403,0.02665468828207511,0.006537029633805648,Parking,5490.54,1267.8840641004997,404.99296230357845,Parking
0.0017012412267293864,0.012757980069686814,0.003130035591867718,Parking,5490.64,1023.1690964840562,381.3901179196635,Parking
0.0011611075978032398,0.008872120769487575,0.002174488293695812,Parking,5490.74,1558.9682485541518,318.1111055295563,Parking
0.0034217444060846277,0.02604635095834601,0.0063906230645105954,Parking,5490.84,1617.53547101756,229.12834877888463,Parking
0.0016293459736204147,0.013031005662872996,0.00319686321033812,Parking,5490.94,978.5484147450243,130.7817335309053,Parking
0.0011533552729531666,0.008934676030308387,0.0021912125483908697,Parking,5491.04,956.571481908174,12.970430568121888,Parking
0.001335343930486139,0.01445024340233651,0.003548463800031795,Parking,5491.14,1508.858508939788,-115.22683358853602,Parking
0.0012837693973276134,0.014630202119519523,0.00359121260336121,Parking,5491.24,705.8689680103524,-246.41034141327134,Parking
0.0007792696789761379,0.00475389511286389,0.0011496313397642167,Parking,5491.34,944.0195972542095,-361.24392365931675,Parking
0.0010085429728379693,0.012852594760421606,0.0031560433373776287,Parking,5491.45,980.023979298466,-443.2723964357959,Parking
0.0012573917007899374,0.013030655871599477,0.003190758379654242,Parking,5491.55,1427.6004685329747,-497.2834439445093,Parking
0.0019521626055348513,0.013950445856949238,0.003415628329216621,Parking,5491.65,1224.895913945344,-531.0720741065802,Parking
0.001926057610392216,0.014004275990391949,0.003435563318333181,Parking,5491.75,1228.9108999435232,-537.0708356753534,Parking
0.0022083916488590725,0.016237811267317187,0.003982537517002836,Parking,5491.85,1398.0535971271984,-526.0982535658466,Parking
0.004271412429944355,0.033038946001500945,0.008105558787868632,Parking,5491.95,863.6318660169968,-481.34195344956504,Parking
0.0020481247615477226,0.019053180421765403,0.004675484738809235,Parking,5492.05,1079.578621500074,-424.9307066255025,Parking
0.0022201254441812286,0.015977186417086797,0.0039147852019295855,Parking,5492.15,1011.9688730390872,-357.60202321756896,Parking
0.003776699342356052,0.03211183108300343,0.007877122459028737,Parking,5492.25,1602.9260744026844,-275.07976589383935,Parking
0.004041503768688956,0.020416646843117024,0.004764917852594219,Parking,5492.35,817.7383444598889,-178.1663862557123,Parking
0.0008598090111408934,0.007300638568151442,0.0017724293573854696,Parking,5492.45,939.1991269161189,-55.00549871823225,Parking
0.004108506310722889,0.024640081086055893,0.005904723616923486,Parking,5492.55,1308.4181288869395,77.77191297365587,Parking
0.0013034330530111312,0.009382259518119215,0.0023004807942871622,Parking,5492.66,913.0065717178601,218.62916952305076,Parking
0.0003595472511068579,0.00396074911628416,0.0009690973888342434,Parking,5492.76,1285.2338308650299,359.72787277345157,Parking
0.0012149682370283762,0.010071415905847751,0.002465116186887523,Parking,5492.86,972.2802745693243,501.4175373392485,Parking
0.001451033246197733,0.010182986330277075,0.0024921009687412705,Parking,5492.96,1564.3388379759674,629.8934369082713,Parking
0.0008429034612051875,0.008462764816878882,0.0020737641733055106,Parking,5493.06,1125.0026666635063,734.8889810927847,Parking
0.0011197958703142892,0.011354461644789267,0.0027868627147299295,Parking,5493.16,914.3538702274957,818.7295043832983,Parking
0.0011536337072365571,0.011997452772691222,0.002942479836218546,Parking,5493.26,940.0308505575761,888.3927167584246,Parking
0.00024545979369848184,0.0023222018131857447,0.0005654114512181647,Parking,5493.36,904.9430921334225,941.1985568471719,Parking
0.0013614051867054046,0.01742764644580519,0.004280713038982199,Parking,5493.46,1535.1657890925005,970.5310824035653,Parking
0.00205103252479603,0.018342887210610496,0.004494441510541858,Parking,5493.56,1595.849303662473,998.629865163926,Parking
0.0017505772596721487,0.012012176568208762,0.0029317023427652524,Parking,5493.66,929.191584120304,1019.3179814079339,Parking
0.0011210554324534363,0.008968594584336853,0.0022005927130889723,Parking,5493.76,781.7486808431466,1036.277188122589,Parking
0.0017602034748459472,0.010897506085044315,0.0026378357672868875,Parking,5493.87,1359.8841862452846,1056.823917800709,Parking
0.004128945360453772,0.012725017348989094,0.0025665478164296628,Parking,5493.97,1126.3138994081535,1070.1358464642647,Parking
0.001742750594875696,0.011918347920135705,0.0028488098960754117,Parking,5494.07,1186.2015005891706,1088.884266694784,Parking
