jmag,Environment
36.371693059851516,Parking Lot
27.561856269127095,Parking Lot
42.733561744371876,Parking Lot
31.61710469034195,Parking Lot
40.30001008883318,Parking Lot
36.84122495588358,Parking Lot
18.837516229322844,Parking Lot
21.157892424341277,Parking Lot
19.112912255593034,Parking Lot
46.087104374325,Parking Lot
71.36109735703218,Parking Lot
15.021542764975399,Parking Lot
38.80938622601478,Parking Lot
26.577223985209944,Parking Lot
10.243828312207512,Parking Lot
6.793771747711352,Parking Lot
27.385282010781527,Parking Lot
13.24691295396815,Parking Lot
14.125548943669344,Parking Lot
13.909633806825914,Parking Lot
24.863918269049844,Parking Lot
18.867393498837842,Parking Lot
21.351507939487828,Parking Lot
30.13432210951503,Parking Lot
17.047946625914154,Parking Lot
7.898174394125186,Parking Lot
11.341351193309022,Parking Lot
14.713337699175812,Parking Lot
21.51964230395124,Parking Lot
13.667407801042309,Parking Lot
12.803600507669223,Parking Lot
20.642882337745956,Parking Lot
20.666919073727627,Parking Lot
31.47785212510563,Parking Lot
22.531925799851305,Parking Lot
31.816553101961713,Parking Lot
9.779277131261301,Parking Lot
7.04459226996086,Parking Lot
11.477336660133126,Parking Lot
16.425042135715692,Parking Lot
32.195328391710525,Parking Lot
35.57759665983587,Parking Lot
31.82610312055104,Parking Lot
20.02035939362777,Parking Lot
28.23553933626884,Parking Lot
24.048613400568534,Parking Lot
36.67220576417515,Parking Lot
19.398757189316072,Parking Lot
13.050968215423914,Parking Lot
22.310707859904408,Parking Lot
25.61678376689762,Parking Lot
24.378751818951535,Parking Lot
31.64965185037659,Parking Lot
40.99446306819966,Parking Lot
21.80828294112138,Parking Lot
32.00455980653583,Parking Lot
35.08458619336917,Parking Lot
24.150504929709737,Parking Lot
13.926502216995804,Parking Lot
9.771377239671413,Parking Lot
8.595320084792588,Parking Lot
5.04062060563933,Parking Lot
16.464611102602596,Parking Lot
53.939391061542,Parking Lot
30.288888933238702,Parking Lot
12.60665621804639,Parking Lot
13.859355055701638,Parking Lot
19.780032811145286,Parking Lot
24.98803911494698,Parking Lot
52.1851819436341,Parking Lot
48.96958074927775,Parking Lot
35.51527854895708,Parking Lot
33.92400878566651,Parking Lot
14.584719263667907,Parking Lot
13.888373563883958,Parking Lot
42.26865752540723,Parking Lot
22.09435886397535,Parking Lot
26.81547375695748,Parking Lot
16.01749873138808,Parking Lot
11.993777673861036,Parking Lot
21.729588364486858,Parking Lot
15.732571930869335,Parking Lot
19.54377537964356,Parking Lot
34.09214835354394,Parking Lot
32.8847161534049,Parking Lot
22.582364237607813,Parking Lot
26.723268896038608,Parking Lot
21.76033550315722,Parking Lot
26.553632074726725,Parking Lot
16.437686844870047,Parking Lot
35.915660776323826,Parking Lot
32.9855819345359,Parking Lot
11.319080390649802,Parking Lot
14.464658350960125,Parking Lot
39.971810845268806,Parking Lot
31.372039097897584,Parking Lot
35.38206000574317,Parking Lot
53.32384674646058,Parking Lot
24.594062919534608,Parking Lot
30.164989789489606,Parking Lot
15.508609328048545,Parking Lot
17.61257278224677,Parking Lot
22.612603285778068,Parking Lot
22.695065148397987,Parking Lot
17.228301799363113,Parking Lot
25.735302217962047,Parking Lot
14.544350851446447,Parking Lot
32.94853173071412,Parking Lot
34.29000524948651,Parking Lot
21.062299243911085,Parking Lot
20.630314642291708,Parking Lot
16.000250938343203,Parking Lot
24.049754369015428,Parking Lot
30.487724943819295,Parking Lot
22.52424815370972,Parking Lot
13.965414503336326,Parking Lot
24.824073880007344,Parking Lot
35.801761890861044,Parking Lot
16.087164884151875,Parking Lot
34.51832528396753,Parking Lot
13.064949537214575,Parking Lot
18.865342304076187,Parking Lot
15.147897015756916,Parking Lot
34.17352446690328,Parking Lot
49.66303483366933,Parking Lot
16.192007880742345,Parking Lot
22.982550730717964,Parking Lot
14.853466882852867,Parking Lot
24.511772456515313,Parking Lot
12.434148032334496,Parking Lot
8.188897400748791,Parking Lot
26.151615800176327,Parking Lot
5.491746082987358,Parking Lot
5.8044012688658295,Parking Lot
29.61096818789493,Parking Lot
33.57518377745103,Parking Lot
33.79681771824156,Parking Lot
22.531875215132622,Parking Lot
8.898312455973015,Parking Lot
26.82385416303787,Parking Lot
28.427255401646573,Parking Lot
14.757384857759085,Parking Lot
18.31138279895939,Parking Lot
33.58688107687505,Parking Lot
54.54661244697252,Parking Lot
35.53353465430981,Parking Lot
34.13025367861224,Parking Lot
48.28044411156565,Parking Lot
