T_HIP,T_THIGH,T_CALF,Environment
0.0007604760791396178,0.010032503019956182,0.002464687837330887,Parking
0.0015187610565627892,0.01404114586426709,0.0034257427382670246,Parking
0.001989783613623699,0.01565515569377345,0.0038373745015672037,Parking
0.0017688419749397695,0.012694454036935419,0.0031116626342336962,Parking
0.0027477113603623995,0.019922614137244467,0.0048821298427986735,Parking
0.0033556306347249485,0.024794466821558028,0.006079190477021647,Parking
0.0008282330933964894,0.006091550658838285,0.0014944337462097026,Parking
0.0016019878360164965,0.011010395560824577,0.002689133950105476,Parking
0.003833237150546638,0.02812009839546292,0.006894469105505015,Parking
0.001195517416380564,0.00864737399483554,0.0021211265505099303,Parking
0.0014366766899448422,0.012203362605444187,0.0029893226915345505,Parking
0.002382133871580712,0.017092663198068105,0.004186897558738796,Parking
0.0023367249768653175,0.01716782607786416,0.004211594796120036,Parking
0.0010848149119863175,0.01333540782777348,0.0032758461999927773,Parking
0.002121848449567088,0.01729966619354799,0.00424540670003236,Parking
0.0022494001824374978,0.017060831284080567,0.004186113158119819,Parking
0.0004835863926114124,0.0046160274850289024,0.0011282794800265004,Parking
0.0019690978673873173,0.023252220995284397,0.005711077453099944,Parking
0.001677260946522151,0.01845491364504549,0.004528171008231756,Parking
0.0011197925197846698,0.008212556899621542,0.0020064064236980862,Parking
0.001027976907480691,0.011624595470333208,0.002851825484822508,Parking
0.0009717380168744209,0.007874089981300765,0.0019157183152139134,Parking
0.001496864973309593,0.010926231935281293,0.002678735710713491,Parking
0.0003854987270441983,0.004800209705296989,0.0011781148782004874,Parking
0.0012624082977442251,0.009766588167856121,0.0023853841153031533,Parking
0.0005837259258644236,0.006028419650896184,0.0014769481331243202,Parking
0.0009614684305523775,0.012064938740836322,0.002962065218347792,Parking
0.00040947760668265284,0.0033080230915763617,0.0008008396720856276,Parking
0.0006523243271804022,0.006763034641150982,0.0016597280145624251,Parking
0.0017682645827063598,0.01830474322447888,0.0044950234598807,Parking
0.0013504805033425988,0.0172394421555198,0.004234309127837142,Parking
0.0017502241224724398,0.012515582177676383,0.0030667645639339794,Parking
0.002107328508315161,0.022433114641162558,0.005509456661851432,Parking
0.001423481957211978,0.01688970333940974,0.0041462607114198715,Parking
0.0029204199606359944,0.02093924758794941,0.005131703635436891,Parking
0.0007931088541124144,0.005840034354370771,0.0014280742706925184,Parking
0.0012308347468738623,0.008008067359825732,0.0019428338849914652,Parking
0.0024129670219411423,0.01878015821037355,0.004600425693983062,Parking
0.0018510378235317348,0.01342233608791138,0.003292597849933056,Parking
0.0022636953522213476,0.016231617726342417,0.0039773422215687824,Parking
0.002860329322468336,0.020588062792225494,0.005041469629476503,Parking
0.0010796314906733762,0.011262017644756097,0.0027654911154724585,Parking
0.0011068261945141266,0.007772842446568392,0.0019024401454334344,Parking
0.003541217911997339,0.026028134183555374,0.006382204755694174,Parking
0.0014273657991813041,0.010655221505739823,0.00260596972157968,Parking
0.0016076904577672793,0.011657744491726766,0.0028587824699047156,Parking
0.001958207479596398,0.014797305168204277,0.003624526819766091,Parking
0.0017815461192544856,0.012723687377989228,0.003115504938759625,Parking
0.0010626379724097644,0.009792065881154059,0.0024026765401026543,Parking
0.0026483373983747787,0.018865701362446082,0.004619615249491762,Parking
0.0006366245435939484,0.0013829306323658184,0.000187080660307223,Parking
0.0019501201361100525,0.014928296894380655,0.0036626693886744684,Parking
0.002323618972192593,0.017038768692527906,0.004176327029223875,Parking
0.0006964776875025962,0.0047535233047571,0.0011550546347389177,Parking
0.0025007093083308186,0.018741910381540595,0.004597078300914198,Parking
0.003055432837982827,0.022491978183781215,0.005517353796451828,Parking
0.0014181465182349384,0.010902941800394077,0.002669966132442232,Parking
0.0013651419814743955,0.010232869898598122,0.0025085503889614004,Parking
0.0033732580092876493,0.028734990783555483,0.007053173547969368,Parking
0.002774397991365622,0.026117662076066826,0.006412239271732925,Parking
0.0010530024504694512,0.0066835355179855225,0.0016216902202938776,Parking
0.0028119706632039757,0.03131424641500601,0.007691248929610388,Parking
0.0016840606774353355,0.020138554429705864,0.0049434124903262565,Parking
0.0007021800755162851,0.00621480319715703,0.0015256177655290503,Parking
0.0008648425140603826,0.011229441161220979,0.0027578650124983188,Parking
0.0007421298227636752,0.00820693362570409,0.00201505395605451,Parking
0.001024064121232607,0.006478483171909923,0.0015671126872951492,Parking
0.001802906638203678,0.014097876199292654,0.0034593355105880285,Parking
0.0010695092543868132,0.013182762487674266,0.0032339228335284925,Parking
0.0016816849005224462,0.012021834862409521,0.0029445235302588304,Parking
0.001520155153765669,0.01628510092595962,0.00399956685751122,Parking
0.002165205077034351,0.017004548489321987,0.004171227243923927,Parking
0.0018378313039620008,0.013209412144012589,0.0032380442305205534,Parking
0.0007468525802167141,0.005737690848697081,0.0014077557833943892,Parking
0.0014076061523698323,0.011435877683767196,0.002805354819797237,Parking
0.0037853180704127028,0.028050757604747855,0.006878608867201302,Parking
0.0009900671112587033,0.00706232526555042,0.001723762043158251,Parking
0.001415557122174154,0.010700253251607715,0.002615654531096869,Parking
0.0029946018333959976,0.023791110198478023,0.00583296162791743,Parking
0.0022601447261286424,0.01633377848409925,0.0040062904419113175,Parking
0.002122337184006367,0.017260807063335677,0.004236141464795383,Parking
0.0023851420216828866,0.017081111278294352,0.004182055509290915,Parking
0.001130609325003127,0.007038331937722452,0.0017052069662904204,Parking
0.0004254455490413485,0.002419434801721256,0.0005682723649473716,Parking
0.0029001034173739846,0.02170308780903946,0.005318670364831308,Parking
0.0016249707206485405,0.012717246957576218,0.0031193203678333897,Parking
0.0014027572723929432,0.012037836040269695,0.002953042790287427,Parking
0.0020756751715829288,0.01813885453419512,0.004448533195253457,Parking
0.001466526450002386,0.01110054845357399,0.0027200130450549093,Parking
0.0006061543512839602,0.006561311866395057,0.001611112504837941,Parking
0.0015950435163578657,0.01645826712550198,0.004040997378630587,Parking
0.0010774262667486295,0.010702832641669456,0.0026240122687603055,Parking
0.0008628670241377127,0.005912041221299313,0.0014408613888816178,Parking
0.0018056408047652439,0.01526563326816085,0.0037466847078637365,Parking
0.0013044650696627668,0.009898305824562874,0.0024186305103923696,Parking
0.004624271750447513,0.03332559919935706,0.008171348932319312,Parking
0.0014539604448094334,0.01131817821862197,0.0027770125922134685,Parking
0.002457130692805699,0.01799448985030974,0.004410037072301103,Parking
0.003557665037272069,0.028906243348127497,0.007092301773800958,Parking
0.002019447585593887,0.015226653549294115,0.0037354520359888107,Parking
0.0018562409518341958,0.0156887557679751,0.0038508984056368346,Parking
0.002397197190963108,0.021079559363019883,0.005172409628296977,Parking
0.0015294150781531147,0.014692275270258804,0.0035963890998949575,Parking
0.0004189689932432121,0.0022606763964199915,0.0005294812716448025,Parking
0.0022886394865595364,0.0218683907246531,0.005369003988799797,Parking
0.0010508108333791195,0.01016639448330077,0.002492289645621038,Parking
0.0023932125284038836,0.00518314481451372,0.000694152688109542,Parking
0.0023567576337391516,0.012582062977322655,0.0029962872187078732,Parking
0.0031010336271190936,0.006195511615114021,0.0006250264459872803,Parking
0.002695954552837692,0.013187448713025025,0.003096305317177351,Parking
0.000946181420905074,0.006985651447263539,0.0017137544213469812,Parking
0.0009375105422568878,0.007937091616002081,0.0019478799930790493,Parking
0.0010178173422655183,0.011305517511534595,0.0027751462519044583,Parking
0.002646064675880902,0.019476779265130334,0.00477282411900524,Parking
0.002119325112569483,0.01538141699358358,0.0037734084638802587,Parking
0.0007566399210921085,0.008102876411126985,0.0019876943200738038,Parking
0.0021749894751565283,0.021937714606836935,0.005387028813527623,Parking
0.002475895033388315,0.022286223287859817,0.005470605435688154,Parking
0.0006930715087312786,0.007275673329626899,0.0017805798847400167,Parking
0.002795874887148486,0.029994689788064504,0.007366653761976488,Parking
0.0019507563459502586,0.021922787327496786,0.005374070852444425,Parking
0.0009748863808244462,0.00861829257921029,0.00210559421183966,Parking
0.0021382412280033848,0.021724246523163293,0.005333956120675025,Parking
0.0016654163536530767,0.012948101641121033,0.003163221528438233,Parking
0.0004227135935604057,0.0036721180777549672,0.0008940774754190413,Parking
0.0009885744413747743,0.011119754574805444,0.0027242011923721684,Parking
0.0004252328288034416,0.003936761531760124,0.000964768704372408,Parking
0.0007870709990698627,0.005662603066571001,0.001388445244767048,Parking
0.0015438136247599263,0.013784931916346041,0.0033839486228035023,Parking
0.0016035606873462994,0.019522537610459693,0.0047943699579853175,Parking
0.0014539438696868092,0.011701368953142229,0.0028667998007018184,Parking
0.0029869162526212204,0.010625668880882237,0.002263330767069154,Parking
0.0035112983051008876,0.027635334722199263,0.006668748916807026,Parking
0.00441435048085061,0.02068004862233295,0.004756172867117802,Parking
0.0021930449109814516,0.014609666705948945,0.003503462592708424,Parking
0.001016843933162869,0.011181671351996516,0.0027366129027538546,Parking
0.0012837086879642955,0.01102748153622142,0.0026775949113259025,Parking
0.0009077754814243012,0.008564226292903298,0.0020843281194756766,Parking
0.0006338105400334613,0.004564915022202584,0.0011138452521233138,Parking
0.001781181568674254,0.014845656995064174,0.0036243000819402627,Parking
0.004635702709842143,0.03189655430559868,0.007630955735697261,Parking
0.001679032234481789,0.012992305900651504,0.0031870118280696263,Parking
0.003948467840550712,0.027356636315851217,0.006549496579873006,Parking
0.0009684051752713542,0.009363910002196182,0.0022892137699327677,Parking
0.0033597721866987216,0.024601353030951817,0.006033296986507279,Parking
0.0013613463165141745,0.009296456928540735,0.0022691720242062705,Parking
0.0014319946189513485,0.013202147556820134,0.003237132111438445,Parking
0.0012115960397296374,0.009573937613622574,0.00234918815530033,Parking
0.0014529519421378643,0.010840793341346529,0.0026565546585285457,Parking
0.002220360397140632,0.01468949632083015,0.0035767825437851204,Parking
0.0034729450902112506,0.007033335628339127,0.0007594249971689329,Parking
0.0036287310274227638,0.021351648535511157,0.00512615651098031,Parking
0.0029590771692930076,0.015283680388853457,0.00356880961218761,Parking
0.003621322612968533,0.016082981371247404,0.0036351314625296324,Parking
0.0018726429769786097,0.01970684563499514,0.004828070073194461,Parking
0.0016094275534707576,0.016632479685434732,0.004083282041087696,Parking
0.0010265743774630317,0.013614057359024621,0.0033446777142590073,Parking
0.0027679259141970792,0.017947271193248522,0.004354691721715866,Parking
0.004470530908975347,0.04068637028618612,0.009895866857186603,Parking
0.0021032887201664604,0.018765196782852857,0.004575973942861009,Parking
0.003572862500756941,0.02224775085430726,0.005334375058292542,Parking
0.0021836451062662767,0.020955709669693897,0.005144503061432681,Parking
0.0020357993929850915,0.020303627590918364,0.004974279575616409,Parking
0.0018232594240288696,0.0137596232949157,0.0033758788118371094,Parking
0.0021533982524243843,0.02535930344016661,0.006228061403144786,Parking
0.0011580602301999737,0.006481657107188104,0.0015271130914254127,Parking
0.0029083875255658015,0.02232867333376564,0.005434507559933138,Parking
0.004306344300681271,0.027004683474608118,0.006421014962784068,Parking
0.0014082336052939918,0.003915284948397128,0.0007428317001481145,Parking
0.0032129642903073667,0.014536743392423954,0.003305932918322384,Parking
0.0020068333788527395,0.014724834176185357,0.0036027456242497483,Parking
0.000747919120465746,0.008450169271830246,0.0020684781198938014,Parking
0.0022465107495790687,0.015236868256191576,0.0037195540412603544,Parking
0.0023652216599615874,0.01832755803289406,0.004488251527685274,Parking
0.0004364466931844794,0.003728168427887019,0.0009097210231454173,Parking
0.003977951502396331,0.028787862517239013,0.007061656936960434,Parking
0.0018489864512834491,0.015147654454771758,0.0037116512991114486,Parking
0.0024444606181036545,0.01944864686168698,0.004771180297589282,Parking
0.0023660415772793248,0.017157380249678802,0.004208973677721407,Parking
0.0013150721768007871,0.012378848033041564,0.0030356241654705025,Parking
0.0017821181644282372,0.014952467559572406,0.003667876389521112,Parking
0.0021549056320411615,0.01659087998134512,0.004069080778085289,Parking
0.0009662830115147368,0.01006279301666831,0.0024708999864983924,Parking
0.001405807597919257,0.009887231079411881,0.0024189818085621545,Parking
0.00044462426975692553,0.0013714498059048353,0.0002795724118396817,Parking
0.0009931471195060413,0.007216742451345969,0.001768689254538308,Parking
0.0005876312749329359,0.007518975733551966,0.001846014477819118,Parking
0.0007315134606803485,0.008917206755981358,0.002189823592257119,Parking
0.0015159137549452405,0.004398488816233171,0.0008629725703330763,Parking
0.0032792523956830357,0.007277665717748407,0.0010360679823327485,Parking
0.0012293418225374397,0.01076807991529336,0.0026392475055188737,Parking
0.0034738108606956137,0.013809568190275097,0.003042866767452299,Parking
0.0017643488558809514,0.009832544307271708,0.0023539121084946175,Parking
0.001927016719263358,0.015020292209199456,0.0036833190281351266,Parking
0.0007392814924457666,0.00904743408807596,0.002222065499912535,Parking
0.0014512493333498824,0.011474390799712431,0.0028154108845363872,Parking
0.0007017661171737449,0.004989011300221203,0.0012086806965053091,Parking
0.0004935878600028579,0.0037127727712103265,0.0009064655826864952,Parking
0.0012347122999393383,0.00889490830643013,0.002178371971740662,Parking
0.0005352923967026749,0.004042964492577756,0.0009742789524621378,Parking
0.001215153490149352,0.008838583276497704,0.0021682812253909656,Parking
0.0006870017003920287,0.00882109902986829,0.0021660620165200404,Parking
0.0009812904043765397,0.012304238142981596,0.0030226734656702355,Parking
0.0021397782521190307,0.007342466365418998,0.001551905839264747,Parking
0.0010515556682561722,0.010126096715197846,0.002466593771700721,Parking
0.0031496703600375976,0.019904651773353387,0.004733791104603261,Parking
0.001772137304123104,0.01380671938224925,0.0033850436010342284,Parking
0.0015573395979642188,0.014900746360473099,0.0036442950702138296,Parking
0.0014863832880455045,0.011424632345601033,0.002774057523412711,Parking
0.0003910294128111657,0.0009005322641728371,0.0001356029035170433,Parking
0.0013507824582803933,0.009642605919746767,0.0023487882689102353,Parking
0.001376687350411004,0.010744987035754298,0.0026165278661938025,Parking
9.532192647059416e-05,0.0005906514778193281,0.0001425040987052682,Parking
0.0013993195034071716,0.01088316795243079,0.002664108944664138,Parking
0.0011750126858456392,0.014619564625524844,0.003587818397941732,Parking
0.00047104208680708303,0.005421935637929995,0.0013278464143078549,Parking
0.0011513847822386808,0.014870387470291208,0.00365314506222947,Parking
0.0011893744491437651,0.012550478860247797,0.0030660645341013667,Parking
0.0016880657978204712,0.011851533538043064,0.0029009334961254173,Parking
0.0008517454419009614,0.009626744208479643,0.0023638952907483086,Parking
0.0010150867175795488,0.009417268518915441,0.0023097121665589513,Parking
0.0010906260210053055,0.008404475617613089,0.0020531718363070166,Parking
0.0019972289803254018,0.01442595029481458,0.003529494120174492,Parking
0.0017789925515273844,0.020545014791039515,0.005045898485448278,Parking
0.0014858663844033075,0.016379170944758242,0.004014855861335105,Parking
0.0026510931182984164,0.018149384779283944,0.004433566858043938,Parking
0.0018023826201024006,0.01893150979443056,0.004647545727293196,Parking
0.0016663137840422918,0.018489553536107182,0.004534320327434565,Parking
0.001013698781878049,0.010818218008789258,0.002646764497546456,Parking
0.000998483825108573,0.008238278171661909,0.002018245422607246,Parking
0.0012784053683049061,0.01578732626507792,0.003876392125956629,Parking
0.0007726606313634437,0.008295341819883822,0.002036289424374579,Parking
0.0011375629033472327,0.007144993981694243,0.0017326803567999367,Parking
0.0011717878849054682,0.011932826505804704,0.0029238499425233828,Parking
0.0013757429141722992,0.015696480032843532,0.0038554387405488107,Parking
0.0017269327142080178,0.012280720118039923,0.0030034155640886397,Parking
0.001844943099472392,0.01320547933753848,0.003232684224098851,Parking
0.001445485481391966,0.01589845072355017,0.0039047814899887687,Parking
0.003155711610919342,0.0256903446740198,0.006298134154768348,Parking
0.0017713547643797292,0.012462154433073915,0.003045563019305273,Parking
0.001020576332952674,0.008379931417516376,0.0020490180911286434,Parking
0.0028787231796222773,0.021348396086788134,0.005226813343539443,Parking
0.0007238538232649644,0.006040220419819924,0.0014808004147419285,Parking
0.0009195210887110084,0.006359960669387465,0.0015403220180866721,Parking
0.0016398663844733928,0.011320089203930881,0.002767385911233027,Parking
0.0006100502306642607,0.0048181715957740625,0.0011823265416721544,Parking
0.001513787990968253,0.011376636861356853,0.0027884478517645702,Parking
0.001697298297202219,0.011967300964318422,0.0029302110673519143,Parking
0.0009569807947904923,0.008476163343550938,0.0020789077331761353,Parking
0.00244585472605623,0.017866733851494575,0.004381878036847594,Parking
0.0026096318602842486,0.019235728716885586,0.0047177031337670575,Parking
0.0008988021484890563,0.008633467676238182,0.0021198689104668348,Parking
0.0015003223869425476,0.010945130788558275,0.002684888896933936,Parking
0.002642374824876011,0.02144966955905827,0.005263556003392173,Parking
0.001140944030914928,0.00860482893226804,0.002102611084822093,Parking
0.00029666733982109615,0.001571881658659867,0.00037313015830841396,Parking
0.001110744493231531,0.006702835835850784,0.0016106926404317124,Parking
0.0004038500379869036,0.002764345271474655,0.0006720900788075825,Parking
0.0009381465018734272,0.006845217637436024,0.0016761353084603899,Parking
0.0008673205360325986,0.005211501034747625,0.001257666694600362,Parking
0.000963241875104448,0.007224998857504327,0.001768371386104314,Parking
0.0008328737928014959,0.011002039680384506,0.002702820882004159,Parking
0.0021543133448852984,0.015794322413067326,0.0038699160462586637,Parking
0.002226391293314035,0.016018132128519772,0.003923525837873656,Parking
0.0024357414861077647,0.017637155062500576,0.004325438097658967,Parking
0.004754532427452541,0.03633676150625355,0.008913035650773114,Parking
0.0016194978039968182,0.013601271932273536,0.0033383353768553156,Parking
0.0022199186821053635,0.015994014672933352,0.003922140671699978,Parking
0.00301382110142512,0.02703672810302405,0.006636341719868619,Parking
0.002067555643650257,0.023923805608285345,0.00587591410372677,Parking
0.00015333770590118684,0.0015232684950504335,0.0003736934905292415,Parking
0.0016805534394593769,0.02074122970868856,0.005092339622307297,Parking
0.002266931505340809,0.01654726415052866,0.003978318098565359,Parking
0.0025653511309919738,0.008450176309288297,0.0017617545677255395,Parking
0.001591554607813911,0.009839262331762282,0.002335432406323917,Parking
0.0020954521354525453,0.004428839531973007,0.0005514612993321213,Parking
0.0003307446634045248,0.002313900320159869,0.0005648206743648653,Parking
0.0007563179267811455,0.0036736077985080502,0.0008537882643742261,Parking
0.00045207312466570305,0.0042653900855974015,0.0010394005000693971,Parking
0.0010924990664971145,0.00800371910865562,0.0019606508053496958,Parking
0.0008601426194167503,0.005781140347946618,0.0013974837018837468,Parking
0.0007294690377679323,0.004642939802736587,0.0011092325492617827,Parking
0.0009105931009980304,0.007929340555528944,0.0019447850887611444,Parking
0.001574820310761933,0.015346355443221688,0.003767672328549871,Parking
0.0015505837320266731,0.015046251358984037,0.003694465599986896,Parking
0.0012874803693809329,0.011121541163568827,0.00272915761188634,Parking
0.002443158495644293,0.02787011832010334,0.006844295531766307,Parking
0.0018283808962224128,0.017025232315480407,0.004143723507203475,Parking
0.0005274987886246908,0.0067847419538962115,0.001665886697948101,Parking
0.0020394633445620864,0.016717994467811838,0.004071018889623845,Parking
0.0008879217762578396,0.00663827853260108,0.0016097013371341865,Parking
0.0006411352898068737,0.00475416822794764,0.0011655159161624777,Parking
0.0005895523427901743,0.005876172654856567,0.001440853649385872,Parking
0.0010367279450505644,0.008337051977334814,0.002042429112852277,Parking
0.0005935254204500585,0.007394987284370385,0.0018161230744342565,Parking
0.0007926478363899198,0.009487133710324707,0.0023272635029750253,Parking
0.0005015962770074108,0.004396741040463993,0.0010688910064226918,Parking
0.0007573689760636607,0.006422667671883232,0.0015668816652946026,Parking
0.0010516220123292749,0.013696737925835707,0.003363803416551333,Parking
0.0010225886090411101,0.011164981975784612,0.002737294359327871,Parking
0.0005880718871247512,0.004743528472785108,0.001154491369171254,Parking
0.0008522010261661267,0.01077737310098449,0.0026473953634543533,Parking
0.0005861873853173428,0.004883494386073574,0.001184932192223167,Parking
0.0028695922901232733,0.020809926234456586,0.005104079205386843,Parking
0.0019392659719610233,0.014210033011284921,0.003486178922407114,Parking
0.0016372473986281267,0.012991566722945085,0.003188107441302031,Parking
0.002398452527960133,0.017820237431247426,0.0043709174097868245,Parking
0.0024726860215050343,0.01809956647045967,0.004437592909522592,Parking
0.00041304623655626674,0.003645512352822432,0.0008929545807398517,Parking
0.002963487939006311,0.023124939030034413,0.005668494925431829,Parking
0.0016318334215804449,0.014692272407985773,0.0035986299660542027,Parking
0.00043240363525593015,0.001369818769625928,0.0002819264490562189,Parking
0.0020638424035607137,0.017011006630592834,0.004170129731261414,Parking
0.001703484453136438,0.012363153216400406,0.003031145571065409,Parking
0.00044269881689134824,0.005390691530100315,0.0013241546897353423,Parking
0.0017170135701741268,0.01193452093707107,0.0029186816693377274,Parking
0.0019145385323639415,0.013713750655729632,0.0033614591482751667,Parking
0.00018670595933467974,0.002134275144901444,0.0005237491066594025,Parking
0.0013170295729516405,0.0128472871333944,0.0031539358026537894,Parking
0.00206376867716548,0.01711682690181585,0.004200782788423383,Parking
0.0005789603606537203,0.004205760161927046,0.001025277663004267,Parking
0.00116963279350887,0.015195113109918282,0.003732779808940413,Parking
0.000779151855245759,0.008629415891972353,0.0021126467436832414,Parking
0.00240596613079722,0.017614068345364553,0.004321152443215184,Parking
0.0015907385285409137,0.012669005412292647,0.003108900571240573,Parking
0.000669383573299034,0.008308452466983545,0.0020385025357193263,Parking
0.0013430749409610518,0.009356844285062168,0.002288773944897314,Parking
0.0022692404074308053,0.016829177147827837,0.004127888282295403,Parking
8.187073573703929e-05,0.0004964141249605733,0.00011926714466894692,Parking
0.00197949428456906,0.01746688641755228,0.004287855498805254,Parking
0.0018870714130141896,0.017719240812113318,0.004346115847782352,Parking
0.0004492985514877208,0.004692897339051978,0.0011468211882497532,Parking
0.00221685124429886,0.025679797063545732,0.0063077679010315295,Parking
0.0024637782484662313,0.022226970204481087,0.005454967424260904,Parking
0.00088663077782372,0.004828358737177313,0.001143811493104216,Parking
0.001591271002023392,0.01964851962751643,0.004826661563582539,Parking
0.0018414440571657739,0.018101573908563685,0.004431204865479564,Parking
0.0015311852434406348,0.010471251498889684,0.0025556843589383087,Parking
0.0004954401469695523,0.0028305730082546525,0.0006672751898475688,Parking
0.0013025872212482526,0.008979992378476525,0.0021707828495594623,Parking
0.000849729535647978,0.007956988451667372,0.0019513464684717914,Parking
0.0006656370191739366,0.00422312156726203,0.0010239316223838448,Parking
0.0004904445367776035,0.0016881415483247795,0.00035462193676380575,Parking
0.000364043438435092,0.0017069335251190974,0.00039573478467323667,Parking
0.0002617292465362286,0.00173774870579216,0.0004233919096082626,Parking
0.0008451072127567295,0.007346795427318106,0.0017976303498173829,Parking
0.0007474124628081954,0.007682078379483807,0.0018846399929644806,Parking
0.0010019770012864191,0.011059734055823821,0.0027159635423005097,Parking
0.0010575895559590766,0.0076635423224305985,0.00187357358143176,Parking
0.0010078523447340252,0.008390472832037555,0.0020590988648132484,Parking
0.002493420119505134,0.020032938627486886,0.004911677656302016,Parking
0.0005145991680836771,0.00449805034558597,0.001092223697346614,Parking
0.00030547516685460293,0.0030824882620397276,0.000756958476917498,Parking
0.0006335466334795926,0.007518128742573476,0.001843649506618083,Parking
0.000766728662145118,0.0048174475517318805,0.0011623363797588979,Parking
0.0008712911656420016,0.009856618432954498,0.0024147245589951163,Parking
0.0006334176369044899,0.007369024346798071,0.0018051297591468712,Parking
0.0009206344673399801,0.006445667004640049,0.0015643246693378306,Parking
0.0004926288850982217,0.004933895117172208,0.0012105608725012902,Parking
0.0014620578908796239,0.018868456491813148,0.0046352540045628875,Parking
0.002425719526750665,0.024729204687584713,0.006071981584870627,Parking
0.0006613757275027079,0.003524734423150548,0.0008325925731640969,Parking
0.0021027614607775917,0.02656454104581014,0.006525135894839434,Parking
0.0014429436978251914,0.0179655496831183,0.0044119078595959435,Parking
0.0026415895994752973,0.018896397133247284,0.004630819767383084,Parking
0.0013255470898690732,0.009443584347711849,0.00230510053320141,Parking
0.0013269720583684022,0.011349437277376846,0.002785876708081904,Parking
0.0030630135129102874,0.024443095321148873,0.005995797321775089,Parking
0.0028470916393652343,0.02088481459181101,0.005120845295409919,Parking
0.001667196183385054,0.01286340261360413,0.003155634243707282,Parking
0.0028726315100776013,0.022663477300815655,0.005560249143469774,Parking
0.000839239028956583,0.007457376544644421,0.0018188497230237448,Parking
0.0004084067730212053,0.00326236870234373,0.0007925215915566296,Parking
0.0018192041009653425,0.015961960897913404,0.003917791074343614,Parking
0.0016082635996772503,0.012117042208168042,0.0029622999489042866,Parking
0.0017049677658600984,0.012783682588300432,0.0031296279665618335,Parking
0.0014244756959980712,0.014913228092198118,0.003662217627463455,Parking
0.0009506419749744723,0.008683191168754793,0.0021151511121938957,Parking
0.0009754653257059467,0.006295681055238021,0.0015302433126656006,Parking
0.001185753179873283,0.01504335380574235,0.003695150836846915,Parking
0.0017142805753360118,0.0197113470549823,0.004839420292761394,Parking
0.0007782451655663991,0.005923348556715183,0.0014412515793130875,Parking
0.0011938334394572137,0.010880117538503686,0.0026696582631378536,Parking
0.0007120262863432273,0.006370094670239509,0.001548194613956984,Parking
0.002802726214330674,0.020594590417568285,0.0050445147371421546,Parking
5.807666449374189e-05,0.0006491990809833465,0.0001590327012344755,Parking
0.0016170921627568365,0.014063439389986292,0.00344517435346149,Parking
0.0014954005894921673,0.011852595262595097,0.002901122815803966,Parking
0.001548191959410934,0.013878307713319219,0.0034061864222492346,Parking
0.0005766122313831367,0.006871608699452122,0.0016858295284192355,Parking
0.0014604619936475288,0.010265517160330506,0.002511570398168218,Parking
0.0021041913774580935,0.015279355322119735,0.0037440873428701274,Parking
0.0006339505894718631,0.007947901092239352,0.0019524687115484711,Parking
0.0031658450311558583,0.02335013744141517,0.005726255365849894,Parking
0.0015564452399740997,0.011152078196949619,0.0027333801682216507,Parking
0.0015209227374326597,0.013651623088221154,0.0033513425815035374,Parking
0.00237651990749547,0.02052404297579997,0.005037709750708868,Parking
0.002228434921075959,0.016510817283087557,0.004049093777732358,Parking
0.0008730970968373827,0.008036168193854214,0.0019656713818877003,Parking
0.0026038337510409354,0.02309055175073621,0.005667886492657627,Parking
0.001536296344178294,0.014218618552425117,0.0034744327486268788,Parking
0.0002520157795420476,0.0018760536376466192,0.00045504083093510575,Parking
0.0015326530101903465,0.015699662145020818,0.003846890525723237,Parking
0.0009844574085664756,0.007737266886221736,0.001885327274135782,Parking
0.00043631240405114915,0.003143284992964989,0.0007708106676031445,Parking
0.0012344838897520372,0.008063033871974741,0.001962332781673771,Parking
0.001450924724913176,0.010467777464771911,0.0025568926399765646,Parking
0.0013102545932847812,0.011677910754591445,0.002866693230121537,Parking
0.0018646198803507709,0.014233292591368145,0.003487632869969279,Parking
0.0023933182955362463,0.01705556653111938,0.004178509306339653,Parking
0.0008625177092164521,0.007463592058263482,0.0018316656116229416,Parking
0.0036630426069567913,0.027738121776599112,0.0068032593372148965,Parking
0.000913701002646471,0.00706251873972205,0.0017329970375187533,Parking
0.0005755630593496189,0.0023675951676684634,0.0005375061754555172,Parking
0.0018649175593389688,0.014144354225691075,0.0034675293144323326,Parking
0.0016004880448829974,0.011923717656788171,0.00292513171087056,Parking
0.0015725426129414948,0.014100241799217508,0.0034591230590206553,Parking
0.0019011340250892953,0.013903814997310728,0.0034052618028568094,Parking
0.002301321176627123,0.013065991175831649,0.003133434155416651,Parking
0.004959590802094753,0.01794633930361373,0.0038592147726001216,Parking
0.003134501575597886,0.02192943059011654,0.005353298290487027,Parking
0.0046856046639229204,0.012098318916754789,0.00215215428702427,Parking
0.002317332009281457,0.0044245134018886904,0.0003157633609139266,Parking
0.0022078380410908757,0.018010577788990227,0.004417197508291129,Parking
0.0015077469474046403,0.011206455767228262,0.002748143352697436,Parking
0.0009492480297571815,0.012192886647598242,0.0029939194083609543,Parking
0.0010208763298114366,0.006060321331551949,0.001461646857691205,Parking
0.0024691902472989496,0.020922652615200443,0.005134775966270148,Parking
0.0009931636480251436,0.012386878700824722,0.0030404243840786035,Parking
0.0012669780390997727,0.008950826431484673,0.0021901628358269726,Parking
0.0022141883214783185,0.015836337699496283,0.003881326040434857,Parking
0.0008841959830662261,0.007132414715971057,0.0017370202109551372,Parking
