angular_vel_mag,Environment
0.49301097328924726,Parking Lot
0.08703531305757045,Parking Lot
0.28063256820236643,Parking Lot
0.09643433583498444,Parking Lot
0.04232598034254069,Parking Lot
0.19904833053156853,Parking Lot
0.21071440859130736,Parking Lot
0.16221882276536734,Parking Lot
0.1766435638669007,Parking Lot
0.5306683669356924,Parking Lot
0.13256840470647163,Parking Lot
0.30034386446919187,Parking Lot
0.21970001852959745,Parking Lot
0.22061687274026284,Parking Lot
0.24779044412579485,Parking Lot
0.2755510045119705,Parking Lot
0.23560432994489114,Parking Lot
0.1347562476396788,Parking Lot
0.26799102696059046,Parking Lot
0.18913249551089484,Parking Lot
0.22685735378409555,Parking Lot
0.12327877774330506,Parking Lot
0.20227789456847722,Parking Lot
0.22554619434669435,Parking Lot
0.24628589137483847,Parking Lot
0.24452299135427535,Parking Lot
0.2963285676923329,Parking Lot
0.38607116324043356,Parking Lot
0.1108816023256575,Parking Lot
0.3013608214233554,Parking Lot
0.16768878644879812,Parking Lot
0.08755429087733411,Parking Lot
0.16864833993731546,Parking Lot
0.2114263653963821,Parking Lot
0.047740159741269425,Parking Lot
0.3198893957419386,Parking Lot
0.19737580545751526,Parking Lot
0.1360484340420233,Parking Lot
0.20762513558674542,Parking Lot
0.19298685633029417,Parking Lot
0.06236149382609366,Parking Lot
0.24085105114714805,Parking Lot
0.3279958924943212,Parking Lot
0.15706198939714958,Parking Lot
0.16313827624005528,Parking Lot
0.20835043204887044,Parking Lot
0.09918676613233327,Parking Lot
0.3125074246405158,Parking Lot
0.13341424267940874,Parking Lot
0.12804237045242614,Parking Lot
0.1670073275928373,Parking Lot
0.2373037715538564,Parking Lot
0.13558349999320626,Parking Lot
0.25670692017609326,Parking Lot
0.09821691874763079,Parking Lot
0.12422087720182183,Parking Lot
0.26886200900308516,Parking Lot
0.19644326958660044,Parking Lot
0.07329086910573628,Parking Lot
0.10954699683729704,Parking Lot
0.2856553659900564,Parking Lot
0.07920860864257105,Parking Lot
0.17876475067969133,Parking Lot
0.351953130404292,Parking Lot
0.08078266822940347,Parking Lot
0.3590297509956598,Parking Lot
0.18382589875516353,Parking Lot
0.08756873470318134,Parking Lot
0.13791266377296818,Parking Lot
0.3901787425866985,Parking Lot
1.3845857152703998,Parking Lot
1.2796451244954055,Parking Lot
0.27608074216950373,Parking Lot
0.1267711013955918,Parking Lot
0.14319551671723857,Parking Lot
0.22995663975605796,Parking Lot
0.20191864736972467,Parking Lot
0.12851886792423223,Parking Lot
0.1860181553313408,Parking Lot
0.3526839486789556,Parking Lot
0.13587011122646037,Parking Lot
0.1611765922678446,Parking Lot
0.2740829515367387,Parking Lot
0.1948654507980417,Parking Lot
0.7658133382913376,Parking Lot
1.194879432980374,Parking Lot
0.35715440688733036,Parking Lot
0.19289357535061585,Parking Lot
0.12702344872650664,Parking Lot
0.13727998164475347,Parking Lot
0.1677187374020798,Parking Lot
0.40969458000795184,Parking Lot
0.22852348016206497,Parking Lot
0.26961480933163073,Parking Lot
0.3046781538778305,Parking Lot
0.23360389272781995,Parking Lot
0.27387036867382897,Parking Lot
0.08746906505406,Parking Lot
0.1374746405514192,Parking Lot
0.13480453498823325,Parking Lot
0.25770802637761064,Parking Lot
0.19169469876732712,Parking Lot
0.21571550475290313,Parking Lot
0.4968367422146378,Parking Lot
0.14623331118910485,Parking Lot
0.22678684274204905,Parking Lot
0.2589713082456562,Parking Lot
0.14039501470544044,Parking Lot
0.34784874848363423,Parking Lot
0.1399994697539366,Parking Lot
0.11167767013822151,Parking Lot
0.19064320483528877,Parking Lot
0.35972063227567264,Parking Lot
0.05109545732810179,Parking Lot
0.3076367726303125,Parking Lot
0.12199991809949608,Parking Lot
0.13347213491891674,Parking Lot
0.1724628965677089,Parking Lot
0.22199916141251733,Parking Lot
0.20209425600798625,Parking Lot
0.17463705849244052,Parking Lot
0.19353384926861478,Parking Lot
0.1061362672481163,Parking Lot
0.2179047324372118,Parking Lot
0.16831350023115638,Parking Lot
0.38503770522990594,Parking Lot
1.372674173046977,Parking Lot
1.5303741210417412,Parking Lot
0.44137823448629115,Parking Lot
0.24557948325514073,Parking Lot
0.15851627521212192,Parking Lot
0.16752696635984365,Parking Lot
0.21171366942710648,Parking Lot
1.4560859880737638,Parking Lot
1.7346466037819106,Parking Lot
0.8105013148457851,Parking Lot
0.3568358246097017,Parking Lot
0.2716770379066631,Parking Lot
0.17619232633900173,Parking Lot
0.3458949533059528,Parking Lot
0.25976854699978863,Parking Lot
0.1767452388448734,Parking Lot
0.10954776318686309,Parking Lot
0.2711565356743889,Parking Lot
0.11137441865911883,Parking Lot
0.3660259041363897,Parking Lot
0.24357998485305288,Parking Lot
0.08564460790531801,Parking Lot
0.17088537914818264,Parking Lot
0.30504499832556253,Parking Lot
0.11223540436830026,Parking Lot
0.23875131004437256,Parking Lot
0.31878460266980274,Parking Lot
0.12820328758156202,Parking Lot
0.18980515833442102,Parking Lot
0.10507346261040044,Parking Lot
0.20437468727229108,Parking Lot
0.1699726516654822,Parking Lot
0.14065245768417392,Parking Lot
0.050397420795666406,Parking Lot
0.12736799580958352,Parking Lot
0.2221271107371685,Parking Lot
0.16156436759022566,Parking Lot
0.254779458399927,Parking Lot
0.2426568345292377,Parking Lot
0.15217885753155855,Parking Lot
0.10493266483815679,Parking Lot
0.2578093377218989,Parking Lot
0.17633543180748734,Parking Lot
0.2077676254525112,Parking Lot
0.32629685888521287,Parking Lot
0.04331472690726291,Parking Lot
0.2459627783719065,Parking Lot
0.15603654573843376,Parking Lot
0.06663648406944257,Parking Lot
0.20284158568660746,Parking Lot
0.3252748184109032,Parking Lot
0.14967619421156622,Parking Lot
0.3796955759238618,Parking Lot
0.7990911569915629,Parking Lot
0.2040687907073994,Parking Lot
