elapsed time,Foot 1,Foot 2,Foot 3,Foot 4,FMAG
0.0,385.0,372.0,326.0,386.0,736.1256686191564
6.3578e-05,385.0,372.0,326.0,386.0,736.1256686191564
0.000666418,385.0,372.0,326.0,386.0,736.1256686191564
0.00290424,385.0,372.0,326.0,386.0,736.1256686191564
0.004654065,385.0,372.0,326.0,386.0,736.1256686191564
0.006702419,385.0,372.0,326.0,386.0,736.1256686191564
0.008636646,385.0,372.0,326.0,386.0,736.1256686191564
0.010664834,385.0,372.0,326.0,386.0,736.1256686191564
0.012768249,385.0,372.0,326.0,386.0,736.1256686191564
0.014490309,385.0,372.0,326.0,386.0,736.1256686191564
0.01656485,385.0,372.0,326.0,386.0,736.1256686191564
0.018782537,385.0,372.0,326.0,386.0,736.1256686191564
0.02046805,385.0,372.0,326.0,386.0,736.1256686191564
0.022383192,385.0,372.0,326.0,386.0,736.1256686191564
0.024704218,385.0,372.0,326.0,386.0,736.1256686191564
0.062643648,385.0,372.0,326.0,386.0,736.1256686191564
0.062699159,385.0,372.0,326.0,386.0,736.1256686191564
0.062750529,385.0,372.0,325.0,386.0,735.6833557992188
0.062776069,385.0,372.0,325.0,386.0,735.6833557992188
0.062812077,385.0,372.0,325.0,386.0,735.6833557992188
0.062839882,385.0,372.0,325.0,386.0,735.6833557992188
0.062855721,385.0,372.0,325.0,386.0,735.6833557992188
0.062966418,385.0,372.0,325.0,386.0,735.6833557992188
0.062992338,385.0,372.0,325.0,386.0,735.6833557992188
0.063017975,385.0,372.0,325.0,386.0,735.6833557992188
0.063046043,385.0,372.0,325.0,386.0,735.6833557992188
0.063072975,385.0,372.0,325.0,386.0,735.6833557992188
0.063101448,385.0,372.0,326.0,386.0,736.1256686191564
0.063126553,385.0,372.0,326.0,386.0,736.1256686191564
0.063181034,385.0,372.0,326.0,386.0,736.1256686191564
0.063205739,385.0,372.0,326.0,386.0,736.1256686191564
0.063236352,385.0,372.0,326.0,386.0,736.1256686191564
0.063268551,385.0,372.0,326.0,386.0,736.1256686191564
0.063284164,385.0,372.0,326.0,386.0,736.1256686191564
0.098480415,385.0,372.0,326.0,386.0,736.1256686191564
0.098514622,385.0,372.0,326.0,386.0,736.1256686191564
0.098536367,385.0,372.0,326.0,386.0,736.1256686191564
0.098586411,385.0,372.0,326.0,386.0,736.1256686191564
0.098615689,385.0,372.0,326.0,386.0,736.1256686191564
0.098728871,385.0,372.0,326.0,386.0,736.1256686191564
0.098796002,385.0,372.0,326.0,386.0,736.1256686191564
0.098846314,385.0,372.0,326.0,386.0,736.1256686191564
0.098882228,385.0,372.0,326.0,386.0,736.1256686191564
0.098926576,385.0,372.0,326.0,386.0,736.1256686191564
0.09895905,385.0,372.0,326.0,386.0,736.1256686191564
0.098987416,385.0,372.0,326.0,386.0,736.1256686191564
0.099035785,385.0,372.0,326.0,386.0,736.1256686191564
0.09910192,385.0,372.0,326.0,386.0,736.1256686191564
0.099128925,385.0,372.0,326.0,386.0,736.1256686191564
0.099188976,385.0,372.0,326.0,386.0,736.1256686191564
0.099206092,385.0,372.0,326.0,386.0,736.1256686191564
0.09923331,385.0,372.0,326.0,386.0,736.1256686191564
0.1029231,385.0,372.0,326.0,386.0,736.1256686191564
0.134820327,385.0,372.0,326.0,386.0,736.1256686191564
0.134845446,385.0,372.0,326.0,386.0,736.1256686191564
0.134889692,385.0,372.0,326.0,386.0,736.1256686191564
0.134924586,385.0,372.0,326.0,386.0,736.1256686191564
0.134992893,385.0,372.0,326.0,386.0,736.1256686191564
0.135014143,385.0,372.0,326.0,386.0,736.1256686191564
0.135081194,385.0,372.0,326.0,386.0,736.1256686191564
0.135104378,385.0,372.0,326.0,386.0,736.1256686191564
0.135127923,385.0,372.0,326.0,386.0,736.1256686191564
0.13525812,385.0,372.0,326.0,386.0,736.1256686191564
0.135278206,385.0,372.0,326.0,386.0,736.1256686191564
0.135297475,385.0,372.0,326.0,386.0,736.1256686191564
0.135341078,385.0,372.0,326.0,386.0,736.1256686191564
0.13536462,385.0,372.0,326.0,386.0,736.1256686191564
0.135385906,384.0,372.0,326.0,386.0,735.6031538812215
0.13540589,384.0,372.0,326.0,386.0,735.6031538812215
0.135423908,384.0,372.0,326.0,386.0,735.6031538812215
0.136524896,384.0,372.0,326.0,386.0,735.6031538812215
0.170475192,384.0,372.0,326.0,386.0,735.6031538812215
0.170521556,384.0,372.0,326.0,386.0,735.6031538812215
0.170550338,384.0,372.0,326.0,386.0,735.6031538812215
0.170570275,384.0,372.0,326.0,386.0,735.6031538812215
0.170592554,384.0,372.0,326.0,386.0,735.6031538812215
0.170630106,384.0,372.0,326.0,386.0,735.6031538812215
0.170657647,385.0,372.0,326.0,386.0,736.1256686191564
0.17068519,385.0,372.0,326.0,386.0,736.1256686191564
0.170715955,385.0,372.0,326.0,386.0,736.1256686191564
0.170734012,385.0,372.0,326.0,386.0,736.1256686191564
0.170757065,385.0,372.0,326.0,386.0,736.1256686191564
0.170782172,385.0,372.0,326.0,386.0,736.1256686191564
0.170803871,385.0,372.0,326.0,386.0,736.1256686191564
0.170836456,385.0,372.0,326.0,386.0,736.1256686191564
0.17086263,385.0,372.0,326.0,386.0,736.1256686191564
0.170880397,385.0,372.0,326.0,386.0,736.1256686191564
0.17090085,386.0,373.0,326.0,386.0,737.154664910967
0.174675031,386.0,373.0,326.0,386.0,737.154664910967
0.208470945,386.0,373.0,326.0,386.0,737.154664910967
0.208501612,386.0,373.0,326.0,386.0,737.154664910967
0.20851768,386.0,373.0,326.0,386.0,737.154664910967
0.208533747,386.0,373.0,326.0,386.0,737.154664910967
0.208546491,386.0,373.0,326.0,386.0,737.154664910967
0.208586569,386.0,373.0,326.0,386.0,737.154664910967
0.208615106,386.0,373.0,326.0,386.0,737.154664910967
0.208636652,386.0,373.0,326.0,386.0,737.154664910967
0.20868594,385.0,372.0,326.0,386.0,736.1256686191564
0.208714142,385.0,372.0,326.0,386.0,736.1256686191564
0.208771681,385.0,372.0,326.0,386.0,736.1256686191564
0.208809433,385.0,372.0,326.0,386.0,736.1256686191564
0.208841027,385.0,372.0,326.0,386.0,736.1256686191564
0.208875088,385.0,372.0,326.0,386.0,736.1256686191564
0.208935287,385.0,372.0,326.0,386.0,736.1256686191564
0.208956973,385.0,372.0,326.0,386.0,736.1256686191564
0.208992843,385.0,372.0,326.0,386.0,736.1256686191564
0.209011407,385.0,372.0,326.0,386.0,736.1256686191564
0.248592507,384.0,372.0,325.0,386.0,735.1605266878793
0.248644096,384.0,372.0,325.0,386.0,735.1605266878793
0.248672023,384.0,372.0,325.0,386.0,735.1605266878793
0.248699969,384.0,372.0,325.0,386.0,735.1605266878793
0.248789523,384.0,372.0,325.0,386.0,735.1605266878793
0.248842052,384.0,372.0,325.0,386.0,735.1605266878793
0.248897909,384.0,372.0,325.0,386.0,735.1605266878793
0.248968775,384.0,372.0,325.0,386.0,735.1605266878793
0.24898777,384.0,372.0,325.0,386.0,735.1605266878793
0.249006562,384.0,372.0,325.0,386.0,735.1605266878793
0.249030416,384.0,372.0,326.0,386.0,735.6031538812215
0.249061633,384.0,372.0,326.0,386.0,735.6031538812215
0.249098159,384.0,372.0,326.0,386.0,735.6031538812215
0.249114675,384.0,372.0,326.0,386.0,735.6031538812215
0.249132248,384.0,372.0,326.0,386.0,735.6031538812215
0.249166299,384.0,372.0,326.0,386.0,735.6031538812215
0.249201909,384.0,372.0,326.0,386.0,735.6031538812215
0.249260137,384.0,372.0,326.0,386.0,735.6031538812215
0.249290393,384.0,372.0,326.0,386.0,735.6031538812215
0.249310023,384.0,372.0,326.0,386.0,735.6031538812215
0.250792607,385.0,373.0,326.0,386.0,736.6315225402725
0.286469954,385.0,373.0,326.0,386.0,736.6315225402725
0.28649596,385.0,373.0,326.0,386.0,736.6315225402725
0.286539157,385.0,373.0,326.0,386.0,736.6315225402725
0.286641142,385.0,373.0,326.0,386.0,736.6315225402725
0.286688851,385.0,373.0,326.0,386.0,736.6315225402725
0.286733113,385.0,373.0,326.0,386.0,736.6315225402725
0.28683116,385.0,373.0,326.0,386.0,736.6315225402725
0.286865368,385.0,373.0,326.0,386.0,736.6315225402725
0.286893363,385.0,373.0,326.0,386.0,736.6315225402725
0.286944246,385.0,373.0,326.0,387.0,737.1560214771362
0.286995497,385.0,373.0,326.0,387.0,737.1560214771362
0.287026314,385.0,373.0,326.0,387.0,737.1560214771362
0.2870551,385.0,373.0,326.0,387.0,737.1560214771362
0.287212994,385.0,373.0,326.0,387.0,737.1560214771362
0.287236241,385.0,373.0,326.0,387.0,737.1560214771362
0.287291431,385.0,373.0,326.0,387.0,737.1560214771362
0.287334896,385.0,373.0,326.0,387.0,737.1560214771362
0.287350932,385.0,373.0,326.0,387.0,737.1560214771362
0.32257065,385.0,373.0,326.0,387.0,737.1560214771362
0.322600163,385.0,372.0,326.0,386.0,736.1256686191564
0.322620607,385.0,372.0,326.0,386.0,736.1256686191564
0.322658419,385.0,372.0,326.0,386.0,736.1256686191564
0.322692201,385.0,372.0,326.0,386.0,736.1256686191564
0.32272596,385.0,372.0,326.0,386.0,736.1256686191564
0.322757107,385.0,372.0,326.0,386.0,736.1256686191564
0.322790189,385.0,372.0,326.0,386.0,736.1256686191564
0.322809173,385.0,372.0,326.0,386.0,736.1256686191564
0.32285209,385.0,372.0,326.0,386.0,736.1256686191564
0.32288926,385.0,372.0,326.0,386.0,736.1256686191564
0.322970507,385.0,372.0,326.0,386.0,736.1256686191564
0.323001271,384.0,372.0,326.0,386.0,735.6031538812215
0.323020708,384.0,372.0,326.0,386.0,735.6031538812215
0.323041963,384.0,372.0,326.0,386.0,735.6031538812215
0.323070483,384.0,372.0,326.0,386.0,735.6031538812215
0.323094971,384.0,372.0,326.0,386.0,735.6031538812215
0.323123136,384.0,372.0,326.0,386.0,735.6031538812215
0.32639298,384.0,372.0,326.0,386.0,735.6031538812215
0.367279972,384.0,372.0,326.0,386.0,735.6031538812215
0.367327853,384.0,372.0,326.0,386.0,735.6031538812215
0.367392081,384.0,372.0,326.0,386.0,735.6031538812215
0.367441583,384.0,372.0,326.0,386.0,735.6031538812215
0.367472071,384.0,372.0,326.0,386.0,735.6031538812215
0.367497878,384.0,372.0,326.0,386.0,735.6031538812215
0.367531009,384.0,372.0,326.0,386.0,735.6031538812215
0.367632544,384.0,372.0,326.0,386.0,735.6031538812215
0.367685804,384.0,372.0,326.0,386.0,735.6031538812215
0.367725672,384.0,372.0,326.0,386.0,735.6031538812215
0.36774312,384.0,372.0,326.0,386.0,735.6031538812215
0.36776423,385.0,373.0,326.0,387.0,737.1560214771362
0.367780033,385.0,373.0,326.0,387.0,737.1560214771362
0.367837142,385.0,373.0,326.0,387.0,737.1560214771362
0.367863228,385.0,373.0,326.0,387.0,737.1560214771362
0.367879783,385.0,373.0,326.0,387.0,737.1560214771362
0.367897849,385.0,373.0,326.0,387.0,737.1560214771362
0.367917361,385.0,373.0,326.0,387.0,737.1560214771362
0.367932844,385.0,373.0,326.0,387.0,737.1560214771362
0.400513013,385.0,373.0,326.0,387.0,737.1560214771362
0.400563507,385.0,373.0,326.0,387.0,737.1560214771362
0.400593003,385.0,373.0,326.0,387.0,737.1560214771362
0.400639774,385.0,373.0,326.0,387.0,737.1560214771362
0.400668419,385.0,373.0,326.0,387.0,737.1560214771362
0.400724747,385.0,373.0,326.0,387.0,737.1560214771362
0.400745647,385.0,373.0,326.0,387.0,737.1560214771362
0.400763968,385.0,373.0,326.0,387.0,737.1560214771362
0.400798369,385.0,373.0,326.0,387.0,737.1560214771362
0.400827613,385.0,373.0,326.0,387.0,737.1560214771362
0.400849789,385.0,373.0,326.0,387.0,737.1560214771362
0.400878001,385.0,373.0,326.0,387.0,737.1560214771362
0.400951879,385.0,372.0,326.0,386.0,736.1256686191564
0.40096864,385.0,372.0,326.0,386.0,736.1256686191564
0.401013268,385.0,372.0,326.0,386.0,736.1256686191564
0.401087868,385.0,372.0,326.0,386.0,736.1256686191564
0.40110892,385.0,372.0,326.0,386.0,736.1256686191564
0.4011563,385.0,372.0,326.0,386.0,736.1256686191564
0.441257955,385.0,372.0,326.0,386.0,736.1256686191564
0.441303146,385.0,372.0,326.0,386.0,736.1256686191564
0.441363797,385.0,372.0,326.0,386.0,736.1256686191564
0.44141062,385.0,372.0,326.0,386.0,736.1256686191564
0.441439135,384.0,372.0,326.0,386.0,735.6031538812215
0.441504967,384.0,372.0,326.0,386.0,735.6031538812215
0.441536839,384.0,372.0,326.0,386.0,735.6031538812215
0.441574124,384.0,372.0,326.0,386.0,735.6031538812215
0.441598994,384.0,372.0,326.0,386.0,735.6031538812215
0.441620009,384.0,372.0,326.0,386.0,735.6031538812215
0.441639228,384.0,372.0,326.0,386.0,735.6031538812215
0.441673025,384.0,372.0,326.0,386.0,735.6031538812215
0.441693299,384.0,372.0,326.0,386.0,735.6031538812215
0.441710598,384.0,372.0,326.0,386.0,735.6031538812215
0.44176381,385.0,372.0,326.0,386.0,736.1256686191564
0.441796414,385.0,372.0,326.0,386.0,736.1256686191564
0.441809502,385.0,372.0,326.0,386.0,736.1256686191564
0.44187684,385.0,372.0,326.0,386.0,736.1256686191564
0.441907384,385.0,372.0,326.0,386.0,736.1256686191564
0.441939427,385.0,372.0,326.0,386.0,736.1256686191564
0.442246844,385.0,372.0,326.0,386.0,736.1256686191564
0.481027029,385.0,372.0,326.0,386.0,736.1256686191564
0.481073732,385.0,372.0,326.0,386.0,736.1256686191564
0.481158463,385.0,372.0,326.0,386.0,736.1256686191564
0.481294741,386.0,373.0,326.0,387.0,737.6787918870923
0.481330402,386.0,373.0,326.0,387.0,737.6787918870923
0.481369364,386.0,373.0,326.0,387.0,737.6787918870923
0.481414515,386.0,373.0,326.0,387.0,737.6787918870923
0.481434468,386.0,373.0,326.0,387.0,737.6787918870923
0.481462573,386.0,373.0,326.0,387.0,737.6787918870923
0.481478965,386.0,373.0,326.0,387.0,737.6787918870923
0.481520813,386.0,373.0,326.0,387.0,737.6787918870923
0.481590972,386.0,373.0,326.0,387.0,737.6787918870923
0.481621353,386.0,373.0,326.0,387.0,737.6787918870923
0.481641316,385.0,373.0,326.0,387.0,737.1560214771362
0.481667134,385.0,373.0,326.0,387.0,737.1560214771362
0.481688704,385.0,373.0,326.0,387.0,737.1560214771362
0.481838112,385.0,373.0,326.0,387.0,737.1560214771362
0.481862036,385.0,373.0,326.0,387.0,737.1560214771362
0.481901038,385.0,373.0,326.0,387.0,737.1560214771362
0.482859293,385.0,373.0,326.0,387.0,737.1560214771362
0.527269084,385.0,373.0,326.0,387.0,737.1560214771362
0.5273025640000001,385.0,373.0,326.0,387.0,737.1560214771362
0.527327471,385.0,373.0,326.0,387.0,737.1560214771362
0.5273847690000001,384.0,371.0,325.0,386.0,734.6550210813236
0.527408102,384.0,371.0,325.0,386.0,734.6550210813236
0.5274722510000001,384.0,371.0,325.0,386.0,734.6550210813236
0.527507919,384.0,371.0,325.0,386.0,734.6550210813236
0.527562188,384.0,371.0,325.0,386.0,734.6550210813236
0.5275889690000001,384.0,371.0,325.0,386.0,734.6550210813236
0.527609828,384.0,371.0,325.0,386.0,734.6550210813236
0.527634864,384.0,371.0,325.0,386.0,734.6550210813236
0.5277046390000001,384.0,371.0,325.0,386.0,734.6550210813236
0.527747108,384.0,371.0,325.0,386.0,734.6550210813236
0.527794207,383.0,371.0,325.0,386.0,734.1328217700119
0.527815963,383.0,371.0,325.0,386.0,734.1328217700119
0.5278444720000001,383.0,371.0,325.0,386.0,734.1328217700119
0.5278922730000001,383.0,371.0,325.0,386.0,734.1328217700119
0.527920487,383.0,371.0,325.0,386.0,734.1328217700119
0.5279481060000001,383.0,371.0,325.0,386.0,734.1328217700119
0.527989185,383.0,371.0,325.0,386.0,734.1328217700119
0.52800419,383.0,371.0,325.0,386.0,734.1328217700119
0.562938037,383.0,371.0,325.0,386.0,734.1328217700119
0.56297593,383.0,371.0,325.0,386.0,734.1328217700119
0.5629980600000001,385.0,372.0,326.0,386.0,736.1256686191564
0.563031882,385.0,372.0,326.0,386.0,736.1256686191564
0.56305655,385.0,372.0,326.0,386.0,736.1256686191564
0.563099935,385.0,372.0,326.0,386.0,736.1256686191564
0.563123308,385.0,372.0,326.0,386.0,736.1256686191564
0.5631518040000001,385.0,372.0,326.0,386.0,736.1256686191564
0.563193845,385.0,372.0,326.0,386.0,736.1256686191564
0.563217708,385.0,372.0,326.0,386.0,736.1256686191564
0.5632666980000001,385.0,372.0,326.0,386.0,736.1256686191564
0.563290975,385.0,372.0,326.0,386.0,736.1256686191564
0.563312334,386.0,374.0,326.0,387.0,738.1849361779201
0.563340562,386.0,374.0,326.0,387.0,738.1849361779201
0.563372151,386.0,374.0,326.0,387.0,738.1849361779201
0.56342588,386.0,374.0,326.0,387.0,738.1849361779201
0.5634422800000001,386.0,374.0,326.0,387.0,738.1849361779201
0.56346978,386.0,374.0,326.0,387.0,738.1849361779201
0.563487784,386.0,374.0,326.0,387.0,738.1849361779201
0.5647549510000001,386.0,374.0,326.0,387.0,738.1849361779201
0.600804553,386.0,374.0,326.0,387.0,738.1849361779201
0.60084055,386.0,374.0,326.0,387.0,738.1849361779201
0.600868366,385.0,373.0,326.0,386.0,736.6315225402725
0.6008972840000001,385.0,373.0,326.0,386.0,736.6315225402725
0.600920786,385.0,373.0,326.0,386.0,736.6315225402725
0.600935846,385.0,373.0,326.0,386.0,736.6315225402725
0.6010493450000001,385.0,373.0,326.0,386.0,736.6315225402725
0.601095256,385.0,373.0,326.0,386.0,736.6315225402725
0.601173979,385.0,373.0,326.0,386.0,736.6315225402725
0.601198588,385.0,373.0,326.0,386.0,736.6315225402725
0.601266289,385.0,373.0,326.0,386.0,736.6315225402725
0.601291597,385.0,373.0,326.0,386.0,736.6315225402725
0.6013039,383.0,371.0,326.0,386.0,734.5760682189422
0.601367212,383.0,371.0,326.0,386.0,734.5760682189422
0.6013992380000001,383.0,371.0,326.0,386.0,734.5760682189422
0.6014221280000001,383.0,371.0,326.0,386.0,734.5760682189422
0.601483932,383.0,371.0,326.0,386.0,734.5760682189422
0.6015415430000001,383.0,371.0,326.0,386.0,734.5760682189422
0.6024228660000001,383.0,371.0,326.0,386.0,734.5760682189422
0.640589709,383.0,371.0,326.0,386.0,734.5760682189422
0.640619656,383.0,371.0,326.0,386.0,734.5760682189422
0.6406697600000001,383.0,371.0,326.0,386.0,734.5760682189422
0.640702824,384.0,371.0,325.0,386.0,734.6550210813236
0.640732366,384.0,371.0,325.0,386.0,734.6550210813236
0.640774186,384.0,371.0,325.0,386.0,734.6550210813236
0.640814274,384.0,371.0,325.0,386.0,734.6550210813236
0.6408713570000001,384.0,371.0,325.0,386.0,734.6550210813236
0.640937761,384.0,371.0,325.0,386.0,734.6550210813236
0.6409727460000001,384.0,371.0,325.0,386.0,734.6550210813236
0.6409995430000001,384.0,371.0,325.0,386.0,734.6550210813236
0.641046548,384.0,371.0,325.0,386.0,734.6550210813236
0.6410874590000001,384.0,371.0,325.0,386.0,734.6550210813236
0.6411474770000001,385.0,373.0,326.0,387.0,737.1560214771362
0.641171057,385.0,373.0,326.0,387.0,737.1560214771362
0.641189427,385.0,373.0,326.0,387.0,737.1560214771362
0.641216843,385.0,373.0,326.0,387.0,737.1560214771362
0.641235722,385.0,373.0,326.0,387.0,737.1560214771362
0.641261203,385.0,373.0,326.0,387.0,737.1560214771362
0.644748541,385.0,373.0,326.0,387.0,737.1560214771362
0.6770499090000001,385.0,373.0,326.0,387.0,737.1560214771362
0.677075733,385.0,373.0,326.0,387.0,737.1560214771362
0.677122493,385.0,373.0,326.0,387.0,737.1560214771362
0.677153883,386.0,374.0,326.0,387.0,738.1849361779201
0.677185618,386.0,374.0,326.0,387.0,738.1849361779201
0.677214117,386.0,374.0,326.0,387.0,738.1849361779201
0.677258111,386.0,374.0,326.0,387.0,738.1849361779201
0.677278075,386.0,374.0,326.0,387.0,738.1849361779201
0.6772994440000001,386.0,374.0,326.0,387.0,738.1849361779201
0.6773158610000001,386.0,374.0,326.0,387.0,738.1849361779201
0.6773804330000001,386.0,374.0,326.0,387.0,738.1849361779201
0.6774336000000001,386.0,374.0,326.0,387.0,738.1849361779201
0.677499693,386.0,374.0,326.0,387.0,738.1849361779201
0.677528421,385.0,373.0,326.0,386.0,736.6315225402725
0.677546101,385.0,373.0,326.0,386.0,736.6315225402725
0.677558314,385.0,373.0,326.0,386.0,736.6315225402725
0.677580087,385.0,373.0,326.0,386.0,736.6315225402725
0.678660184,385.0,373.0,326.0,386.0,736.6315225402725
0.71702854,385.0,373.0,326.0,386.0,736.6315225402725
0.717082206,385.0,373.0,326.0,386.0,736.6315225402725
0.717113212,385.0,373.0,326.0,386.0,736.6315225402725
0.717131936,385.0,373.0,326.0,386.0,736.6315225402725
0.7171839910000001,385.0,373.0,326.0,386.0,736.6315225402725
0.717272188,383.0,371.0,326.0,385.0,734.0510881403283
0.717386423,383.0,371.0,326.0,385.0,734.0510881403283
0.7174082620000001,383.0,371.0,326.0,385.0,734.0510881403283
0.717427739,383.0,371.0,326.0,385.0,734.0510881403283
0.7174823920000001,383.0,371.0,326.0,385.0,734.0510881403283
0.717503636,383.0,371.0,326.0,385.0,734.0510881403283
0.717543468,383.0,371.0,326.0,385.0,734.0510881403283
0.7175793450000001,383.0,371.0,326.0,385.0,734.0510881403283
0.717617421,383.0,371.0,326.0,385.0,734.0510881403283
0.7176476190000001,383.0,371.0,326.0,385.0,734.0510881403283
0.7176628770000001,384.0,372.0,326.0,386.0,735.6031538812215
0.717680779,384.0,372.0,326.0,386.0,735.6031538812215
0.7177103370000001,384.0,372.0,326.0,386.0,735.6031538812215
0.717725916,384.0,372.0,326.0,386.0,735.6031538812215
0.750953705,384.0,372.0,326.0,386.0,735.6031538812215
0.7509808490000001,384.0,372.0,326.0,386.0,735.6031538812215
0.7511960560000001,384.0,372.0,326.0,386.0,735.6031538812215
0.751261112,384.0,372.0,326.0,386.0,735.6031538812215
0.7512940090000001,384.0,372.0,326.0,386.0,735.6031538812215
0.751333443,384.0,372.0,326.0,386.0,735.6031538812215
0.7513544520000001,386.0,373.0,326.0,386.0,737.154664910967
0.7513706710000001,386.0,373.0,326.0,386.0,737.154664910967
0.7513849100000001,386.0,373.0,326.0,386.0,737.154664910967
0.751401006,386.0,373.0,326.0,386.0,737.154664910967
0.75141707,386.0,373.0,326.0,386.0,737.154664910967
0.751438092,386.0,373.0,326.0,386.0,737.154664910967
0.751460059,386.0,373.0,326.0,386.0,737.154664910967
0.751484043,386.0,373.0,326.0,386.0,737.154664910967
0.751506387,386.0,373.0,326.0,386.0,737.154664910967
0.751524748,386.0,373.0,326.0,386.0,737.154664910967
0.751544945,386.0,374.0,326.0,387.0,738.1849361779201
0.752754017,386.0,374.0,326.0,387.0,738.1849361779201
0.790790163,386.0,374.0,326.0,387.0,738.1849361779201
0.7908220650000001,386.0,374.0,326.0,387.0,738.1849361779201
0.790839367,386.0,374.0,326.0,387.0,738.1849361779201
0.7908815960000001,386.0,374.0,326.0,387.0,738.1849361779201
0.7909144960000001,386.0,374.0,326.0,387.0,738.1849361779201
0.7909490370000001,386.0,374.0,326.0,387.0,738.1849361779201
0.7909824700000001,386.0,374.0,326.0,387.0,738.1849361779201
0.791002568,386.0,374.0,326.0,387.0,738.1849361779201
0.791033991,384.0,372.0,325.0,386.0,735.1605266878793
0.7910971410000001,384.0,372.0,325.0,386.0,735.1605266878793
0.791120032,384.0,372.0,325.0,386.0,735.1605266878793
0.7911927230000001,384.0,372.0,325.0,386.0,735.1605266878793
0.791219385,384.0,372.0,325.0,386.0,735.1605266878793
0.7912543110000001,384.0,372.0,325.0,386.0,735.1605266878793
0.7913099360000001,384.0,372.0,325.0,386.0,735.1605266878793
0.791347227,384.0,372.0,325.0,386.0,735.1605266878793
0.791371212,384.0,372.0,325.0,386.0,735.1605266878793
0.791409499,384.0,372.0,325.0,386.0,735.1605266878793
0.7914782680000001,384.0,371.0,326.0,386.0,735.097952656651
0.7927396130000001,384.0,371.0,326.0,386.0,735.097952656651
0.8352792710000001,384.0,371.0,326.0,386.0,735.097952656651
0.835312457,384.0,371.0,326.0,386.0,735.097952656651
0.835362786,384.0,371.0,326.0,386.0,735.097952656651
0.8354198490000001,384.0,371.0,326.0,386.0,735.097952656651
0.8354684080000001,384.0,371.0,326.0,386.0,735.097952656651
0.8354931550000001,384.0,371.0,326.0,386.0,735.097952656651
0.8355319830000001,384.0,371.0,326.0,386.0,735.097952656651
0.835555398,384.0,371.0,326.0,386.0,735.097952656651
0.835573234,384.0,372.0,326.0,386.0,735.6031538812215
0.835591775,384.0,372.0,326.0,386.0,735.6031538812215
0.835617594,384.0,372.0,326.0,386.0,735.6031538812215
0.8357165740000001,384.0,372.0,326.0,386.0,735.6031538812215
0.8357434930000001,384.0,372.0,326.0,386.0,735.6031538812215
0.8357625540000001,384.0,372.0,326.0,386.0,735.6031538812215
0.835821366,384.0,372.0,326.0,386.0,735.6031538812215
0.8358416980000001,384.0,372.0,326.0,386.0,735.6031538812215
0.8358596260000001,384.0,372.0,326.0,386.0,735.6031538812215
0.835878364,384.0,372.0,326.0,386.0,735.6031538812215
0.835896359,386.0,373.0,326.0,387.0,737.6787918870923
0.8359185250000001,386.0,373.0,326.0,387.0,737.6787918870923
0.870769482,386.0,373.0,326.0,387.0,737.6787918870923
0.8708022620000001,386.0,373.0,326.0,387.0,737.6787918870923
0.870834459,386.0,373.0,326.0,387.0,737.6787918870923
0.8708728400000001,386.0,373.0,326.0,387.0,737.6787918870923
0.870929924,386.0,373.0,326.0,387.0,737.6787918870923
0.8710062900000001,386.0,373.0,326.0,387.0,737.6787918870923
0.871034827,386.0,373.0,326.0,387.0,737.6787918870923
0.8710860250000001,386.0,373.0,326.0,387.0,737.6787918870923
0.871113498,385.0,373.0,326.0,386.0,736.6315225402725
0.8711794350000001,385.0,373.0,326.0,386.0,736.6315225402725
0.871205086,385.0,373.0,326.0,386.0,736.6315225402725
0.8712227440000001,385.0,373.0,326.0,386.0,736.6315225402725
0.8712489510000001,385.0,373.0,326.0,386.0,736.6315225402725
0.8712622990000001,385.0,373.0,326.0,386.0,736.6315225402725
0.8712830920000001,385.0,373.0,326.0,386.0,736.6315225402725
0.8713032100000001,385.0,373.0,326.0,386.0,736.6315225402725
0.8713816750000001,385.0,373.0,326.0,386.0,736.6315225402725
0.8714090130000001,385.0,373.0,326.0,386.0,736.6315225402725
0.8714396940000001,385.0,372.0,325.0,386.0,735.6833557992188
0.8723859890000001,385.0,372.0,325.0,386.0,735.6833557992188
0.915252979,385.0,372.0,325.0,386.0,735.6833557992188
0.915291801,385.0,372.0,325.0,386.0,735.6833557992188
0.915352296,385.0,372.0,325.0,386.0,735.6833557992188
0.915413788,385.0,372.0,325.0,386.0,735.6833557992188
0.915457342,385.0,372.0,325.0,386.0,735.6833557992188
0.915508647,385.0,372.0,325.0,386.0,735.6833557992188
0.915540701,385.0,372.0,325.0,386.0,735.6833557992188
0.915565966,385.0,372.0,325.0,386.0,735.6833557992188
0.915587614,384.0,372.0,325.0,386.0,735.1605266878793
0.915612612,384.0,372.0,325.0,386.0,735.1605266878793
0.915660641,384.0,372.0,325.0,386.0,735.1605266878793
0.915722719,384.0,372.0,325.0,386.0,735.1605266878793
0.915754547,384.0,372.0,325.0,386.0,735.1605266878793
0.915811152,384.0,372.0,325.0,386.0,735.1605266878793
0.915847005,384.0,372.0,325.0,386.0,735.1605266878793
0.915870084,384.0,372.0,325.0,386.0,735.1605266878793
0.915906858,384.0,372.0,325.0,386.0,735.1605266878793
0.915959616,385.0,373.0,326.0,386.0,736.6315225402725
0.95311363,385.0,373.0,326.0,386.0,736.6315225402725
0.953157327,385.0,373.0,326.0,386.0,736.6315225402725
