angular_vel_mag,Environment
0.05188019161615834,Indoor
0.049215001732002876,Indoor
0.06288047843235867,Indoor
0.048118127374434654,Indoor
0.06811004658892149,Indoor
0.04358099029205309,Indoor
0.025725729667880358,Indoor
0.024091299275606753,Indoor
0.011668668454038586,Indoor
0.016476395005574882,Indoor
0.019265995604052302,Indoor
0.026593315309023462,Indoor
0.04904455374594309,Indoor
0.02630409092277218,Indoor
0.04143638695953451,Indoor
0.0538886532006851,Indoor
0.04549525911763417,Indoor
0.03442963900245825,Indoor
0.03597239031529016,Indoor
0.04421011979062819,Indoor
2.1490459934418618,Indoor
5.784144385635595,Indoor
1.3155187601409526,Indoor
11.985598388479998,Indoor
22.583681098465462,Indoor
22.27505872634454,Indoor
11.257458082901595,Indoor
1.934093626743262,Indoor
5.959804037614378,Indoor
2.1645019978903615,Indoor
0.06473227992116178,Indoor
0.06550824302680514,Indoor
0.07584599080791282,Indoor
0.06290587544468615,Indoor
0.036713862561657304,Indoor
0.05541713101256647,Indoor
0.07320037524511826,Indoor
0.051067585288272176,Indoor
0.028058335953039557,Indoor
0.031066994430713042,Indoor
0.044140864215431654,Indoor
0.06738499417835359,Indoor
0.08107290716689872,Indoor
0.029426176358477767,Indoor
0.08064557969752117,Indoor
0.07398740181779956,Indoor
0.05932854599629241,Indoor
0.08909354496314552,Indoor
0.023837050360359054,Indoor
0.029999605335273686,Indoor
0.029507934523766634,Indoor
0.06590228104158782,Indoor
0.09864200426476208,Indoor
0.08187631172802477,Indoor
0.030553367029253698,Indoor
0.03758909846020927,Indoor
0.04392501777583512,Indoor
0.05533231011110632,Indoor
0.06768014217535608,Indoor
0.08191815310850618,Indoor
0.09951031828740424,Indoor
0.06248863338861535,Indoor
0.06261374877776998,Indoor
0.0697272889586718,Indoor
0.04789908720471156,Indoor
0.0694876139524847,Indoor
0.07532122087047766,Indoor
0.054873124287376375,Indoor
0.057339022543146816,Indoor
0.028697322770825845,Indoor
0.040757072514437546,Indoor
0.040592667478807125,Indoor
0.05097884635250586,Indoor
0.05817912189956123,Indoor
0.030377882263347117,Indoor
0.05698921878473175,Indoor
0.1018157684992747,Indoor
0.08157596218914302,Indoor
0.03988164527133805,Indoor
0.10331496547215968,Indoor
0.03599745327492024,Indoor
0.2963268144222157,Indoor
0.5407505317891028,Indoor
0.580186957354863,Indoor
0.36534822806197415,Indoor
0.07991292770940632,Indoor
0.0416766142802586,Indoor
0.05119144338460699,Indoor
0.07004664722938476,Indoor
0.08745466069277037,Indoor
0.02728276047746708,Indoor
0.08504678094185615,Indoor
0.11935408647941596,Indoor
0.12450169967613295,Indoor
0.14245444560559126,Indoor
0.08597931015047816,Indoor
0.0486319256885422,Indoor
0.06567544577945642,Indoor
0.0913137007609505,Indoor
0.1133340119282945,Indoor
0.050271672666224,Indoor
0.020486985924582823,Indoor
0.03644828622190102,Indoor
0.042491078395241716,Indoor
0.04939378297748449,Indoor
0.05182125100632469,Indoor
0.014039395956146802,Indoor
0.02761722614449019,Indoor
0.017469405961617473,Indoor
0.004734512722962156,Indoor
0.010372353721051955,Indoor
0.006195707249769519,Indoor
0.006323855441577734,Indoor
0.0028703400068174744,Indoor
0.013874139990242567,Indoor
0.031224135923791547,Indoor
0.03455017749825435,Indoor
0.015094645994479525,Indoor
0.009001464487285697,Indoor
0.026892031039252588,Indoor
0.027610536373679075,Indoor
0.034336184955720495,Indoor
0.08458045894044167,Indoor
0.11056246172696034,Indoor
0.1147365925635346,Indoor
0.08378348075857237,Indoor
0.06661920470501143,Indoor
0.06470528183454533,Indoor
0.03914370209177603,Indoor
0.01753723963339283,Indoor
0.038541993579945893,Indoor
0.038515513804420164,Indoor
0.048172505891045825,Indoor
0.02401391185109533,Indoor
0.008108945622783206,Indoor
0.005666311673695702,Indoor
0.0010172819318165893,Indoor
0.0011673419913420208,Indoor
0.0008376407857193916,Indoor
0.0006688481449352873,Indoor
0.000728361601673167,Indoor
0.0006464365484143354,Indoor
0.002304466100059189,Indoor
0.011386313800584644,Indoor
0.013396052114160948,Indoor
0.02920476051823397,Indoor
0.0096563805262783,Indoor
0.04548529274093328,Indoor
0.12395040815609397,Indoor
0.125486368053357,Indoor
0.03904008152813063,Indoor
0.06267759718808212,Indoor
0.13629639408791897,Indoor
0.04491098769739595,Indoor
0.18241938294406188,Indoor
0.27825369336148215,Indoor
0.1809111164402066,Indoor
0.03012468206356354,Indoor
0.15577841446418125,Indoor
0.19553523237360051,Indoor
0.11830956205760924,Indoor
0.11478029006698,Indoor
0.09600846635626732,Indoor
0.056326239799754825,Indoor
0.041987675661780986,Indoor
0.04445525462708962,Indoor
0.07898656585753461,Indoor
0.10637344107266436,Indoor
0.04074371935638371,Indoor
0.029932322918758077,Indoor
0.04926116681740255,Indoor
0.0691032434682896,Indoor
0.07576360508555341,Indoor
0.03035638532270708,Indoor
0.014654654503752985,Indoor
0.04231813210289707,Indoor
0.05075306839070297,Indoor
0.0488406600060321,Indoor
0.024664274414232242,Indoor
0.02290421756108805,Indoor
0.035634329301805906,Indoor
0.026283951157696255,Indoor
0.026991438064754573,Indoor
0.03647933483365834,Indoor
0.06169231351836626,Indoor
0.053075394769028963,Indoor
0.051042142508970406,Indoor
0.055823738454530675,Indoor
0.03806133963027625,Indoor
0.04216798125046029,Indoor
0.03650412606122052,Indoor
0.03462785937589582,Indoor
0.04921541516267314,Indoor
0.019384255994636838,Indoor
0.09149026591118606,Indoor
0.11559432471884468,Indoor
0.5046523169814441,Indoor
0.8366690852327732,Indoor
0.8788375924487323,Indoor
0.5702575348078373,Indoor
0.0864683368670041,Indoor
0.15012163166817494,Indoor
0.23538634303953931,Indoor
1.0187769820214043,Indoor
1.7465018973960311,Indoor
1.8270456697559616,Indoor
1.2232399078564895,Indoor
0.438330908239333,Indoor
0.022222824598632545,Indoor
0.07015651638145498,Indoor
0.049230328920918526,Indoor
0.053760464012512145,Indoor
0.034306265039641834,Indoor
0.050674226575981265,Indoor
0.05797406036120034,Indoor
0.05734167357275546,Indoor
0.006976163175517072,Indoor
0.025647895536600518,Indoor
0.067556198686354,Indoor
0.10838164274516875,Indoor
0.0777014879004252,Indoor
0.05824374140478622,Indoor
0.04172272034918238,Indoor
0.051540807322065875,Indoor
0.0486975399689629,Indoor
0.06486139306212622,Indoor
0.12359996765678988,Indoor
0.08108427158414822,Indoor
0.04871485932248593,Indoor
0.018492259446400608,Indoor
0.009072848212027654,Indoor
0.04718695619607789,Indoor
0.08157690578955215,Indoor
0.049267087795961104,Indoor
0.04294888027876306,Indoor
0.0161278554335575,Indoor
0.046100197250537156,Indoor
0.07999633357897462,Indoor
0.07065479788576395,Indoor
0.03752207585063004,Indoor
0.03081290405144622,Indoor
0.02631493055604622,Indoor
0.03326576378471638,Indoor
0.026421928286309248,Indoor
0.026827265563744374,Indoor
0.07294832131000341,Indoor
0.0697277175970662,Indoor
0.029338347833459517,Indoor
0.05452044656084665,Indoor
0.04901349614393211,Indoor
0.061311632227659486,Indoor
0.07419986340767866,Indoor
0.047234929385258445,Indoor
0.05333508366766971,Indoor
0.016035762221131646,Indoor
0.03146036647733145,Indoor
0.051260060797350744,Indoor
0.03421629380900663,Indoor
0.03012452320739127,Indoor
0.021489393198299,Indoor
0.023935312770997117,Indoor
0.030671260812289165,Indoor
0.034409542612036347,Indoor
0.06053969937148201,Indoor
0.03741926801579724,Indoor
0.021243930323630093,Indoor
0.02772210360034838,Indoor
0.01304430158218684,Indoor
0.04407171173957541,Indoor
0.058257766439618074,Indoor
0.04684941408979845,Indoor
0.04638621487402255,Indoor
0.042619685222362896,Indoor
0.05238348895805007,Indoor
0.042824549567643796,Indoor
0.06723506977915718,Indoor
0.07640568035692721,Indoor
0.19057511567838964,Indoor
1.055156506404926,Indoor
2.147851579655447,Indoor
2.7068206475460292,Indoor
2.3448899460364725,Indoor
1.369884817707745,Indoor
0.42814259705029317,Indoor
0.02113700432562152,Indoor
0.059844561983632534,Indoor
0.06165264739227643,Indoor
0.06459869525281618,Indoor
0.22736771032580447,Indoor
0.5152386889441912,Indoor
0.6321901703959302,Indoor
0.5246168987787393,Indoor
0.15948422329193518,Indoor
0.15377045961646013,Indoor
0.278090840039562,Indoor
1.0317149449852128,Indoor
1.424864978491052,Indoor
1.2629778152913484,Indoor
0.6580079430480218,Indoor
0.06539002312955923,Indoor
0.08932161728728809,Indoor
0.04304454923793223,Indoor
0.021081521971809007,Indoor
0.033477704816051085,Indoor
0.052498640991966466,Indoor
0.031951769930482495,Indoor
0.06203266891325752,Indoor
0.06272714860705632,Indoor
0.04424447743174651,Indoor
0.05811479514553785,Indoor
0.08172673413422901,Indoor
0.05652059711578917,Indoor
0.04978051643234898,Indoor
0.041818439260730485,Indoor
0.041564082964246206,Indoor
0.05715981075428428,Indoor
0.0504355210767186,Indoor
0.07461634358395607,Indoor
0.06602024474849082,Indoor
0.05164595716052264,Indoor
0.01867688901260516,Indoor
0.03210571977383065,Indoor
0.052991285916639305,Indoor
0.06592635940271105,Indoor
0.04464209501017856,Indoor
0.029519452760801514,Indoor
0.01797109607039451,Indoor
0.0670290702703066,Indoor
0.058245881847561534,Indoor
0.020005654985660218,Indoor
0.04636896093967194,Indoor
0.024502596891601277,Indoor
0.026738048895865396,Indoor
0.016014958982233977,Indoor
0.05308286141827325,Indoor
0.06035692732039105,Indoor
0.06287126365400701,Indoor
0.05715746103418813,Indoor
0.013890436826793072,Indoor
0.04299523591446447,Indoor
0.06542710903354143,Indoor
0.06537800294280635,Indoor
0.07920594001251331,Indoor
0.05511146722822307,Indoor
0.0520275949994013,Indoor
0.05649914224152086,Indoor
0.04850445223765869,Indoor
0.05894975753299251,Indoor
0.03772428889869671,Indoor
0.03361871902573364,Indoor
0.06651971820921859,Indoor
0.11950419937669145,Indoor
0.12190131165885201,Indoor
0.10627017253128007,Indoor
0.09022228665142176,Indoor
0.047821569734709884,Indoor
0.03718136443454564,Indoor
0.030040472132482395,Indoor
0.043689654045450825,Indoor
0.04156405542837222,Indoor
0.03481507124319411,Indoor
0.04236165793191589,Indoor
0.058503487387734414,Indoor
0.08181243306304678,Indoor
0.06952659702882294,Indoor
0.045656799012139475,Indoor
0.010330831245467605,Indoor
0.019553548987187194,Indoor
0.0026049062401778764,Indoor
0.005150466459748308,Indoor
0.0035116564985069923,Indoor
0.0014882305701289398,Indoor
0.0032203836867810655,Indoor
0.005159344228898472,Indoor
0.008757167034460497,Indoor
0.01744474321460467,Indoor
0.03946742205580199,Indoor
0.05380907213867441,Indoor
0.06968347682159459,Indoor
0.04843028939929754,Indoor
0.06759322206742864,Indoor
0.08029923328332367,Indoor
0.07655975643738241,Indoor
0.08511827294935571,Indoor
0.055629779443710496,Indoor
0.04124806065103507,Indoor
0.11579406879324444,Indoor
0.14743598546551823,Indoor
0.1228121720854218,Indoor
0.0742714302503169,Indoor
0.05306253999646447,Indoor
0.04058010303063546,Indoor
0.010169486710832976,Indoor
0.01730451972741266,Indoor
0.0166538850323827,Indoor
0.025311841558170865,Indoor
0.01234999843686158,Indoor
0.024822061016906795,Indoor
0.045167746767720965,Indoor
0.10399139275604187,Indoor
0.08413119469129997,Indoor
0.08807787781168636,Indoor
0.08959646158074688,Indoor
0.02400614609882207,Indoor
0.07516569566592768,Indoor
0.14489439670673745,Indoor
0.14857384391218545,Indoor
0.13110386166669666,Indoor
0.07373642629007257,Indoor
0.08662160334553352,Indoor
0.06375702723233152,Indoor
0.03547620338760535,Indoor
0.10676448078665952,Indoor
0.0642444415111063,Indoor
0.06398258948439928,Indoor
0.11818742852156891,Indoor
0.06737704758070578,Indoor
0.08894435339338996,Indoor
0.07491139089812845,Indoor
0.11781554359786718,Indoor
0.1357749738079022,Indoor
0.06884028078730371,Indoor
0.06287302589366138,Indoor
0.05435335939615094,Indoor
0.06878425593769397,Indoor
0.07211060261043233,Indoor
0.0503726168485332,Indoor
0.06682578261771786,Indoor
0.03643419228769735,Indoor
0.03378861372921759,Indoor
0.014904262622702174,Indoor
0.06391267394148133,Indoor
0.08442637533206984,Indoor
0.07008087986620308,Indoor
0.04105998071001418,Indoor
0.006710208971887678,Indoor
0.018667311065608174,Indoor
0.005036663139046918,Indoor
0.004460074484380175,Indoor
0.0015169790674944199,Indoor
0.0013348092231839624,Indoor
0.0012794889192654865,Indoor
0.0026004524249886155,Indoor
0.0006566859319458376,Indoor
0.00119520018248283,Indoor
0.0006111500399585208,Indoor
0.000654192249546995,Indoor
0.00047581038541335,Indoor
0.0004932197136194406,Indoor
0.0006581327107906543,Indoor
0.0009396864772478121,Indoor
0.0006740324799383157,Indoor
0.000457982566287808,Indoor
0.0005678403551768735,Indoor
0.0004720099374679812,Indoor
0.0006195617536200816,Indoor
0.0003029855854769314,Indoor
0.0008692790655427668,Indoor
0.0005073094066477127,Indoor
0.00034332760427041386,Indoor
0.00031538261227325245,Indoor
0.0007345712081579561,Indoor
0.0004779835431294444,Indoor
0.0005586975060029776,Indoor
0.0010285113237740889,Indoor
0.0014757245599772728,Indoor
0.002475874148692997,Indoor
0.0012145808519930348,Indoor
0.0007467822243406842,Indoor
0.0006011117717295408,Indoor
0.0013450678445151307,Indoor
0.0023735286871572046,Indoor
0.0010278109240383167,Indoor
0.0012644792922418767,Indoor
0.0016720317728514964,Indoor
0.0005267274853371752,Indoor
0.0016105058820017819,Indoor
0.001057536988745375,Indoor
0.0012072538705001695,Indoor
0.0014915422298695546,Indoor
0.0011532273776126017,Indoor
0.0018005989538260414,Indoor
0.0012135957810973212,Indoor
0.0013936560875191203,Indoor
0.002209608754313418,Indoor
0.0013938291178189008,Indoor
0.0014271284547688128,Indoor
0.0015666103358023978,Indoor
0.002260392106325357,Indoor
0.0007134405989822682,Indoor
0.0011579180910299691,Indoor
0.0007017454184021734,Indoor
0.001408822091976847,Indoor
0.0012168497730463172,Indoor
0.002573722717413913,Indoor
0.002920806283083874,Indoor
0.0024930139499563858,Indoor
0.0027641579490339557,Indoor
0.0013458021969452413,Indoor
0.0003275951976656147,Indoor
0.000596786947862578,Indoor
0.0007264867205545759,Indoor
0.000699682326459617,Indoor
0.000550006867876731,Indoor
0.0003956968373939185,Indoor
0.0004346298719412338,Indoor
0.0020211312275865796,Indoor
