jmag,Environment
1.4964726466899803,Indoor
1.004146169018296,Indoor
2.7731489819946296,Indoor
2.261891528875152,Indoor
2.1324202085614936,Indoor
2.7650053834101733,Indoor
1.8971781874133358,Indoor
3.209376804182112,Indoor
1.0314006470077628,Indoor
2.9578970534930615,Indoor
5.287776853918686,Indoor
6.938836303594859,Indoor
2.2327094747619234,Indoor
2.6234101581430664,Indoor
4.463132334955369,Indoor
3.0750337978066113,Indoor
1.4832627337722293,Indoor
2.082024766546895,Indoor
0.0980739373908345,Indoor
2.026655004241726,Indoor
0.9860184967704959,Indoor
1.2633744491138488,Indoor
1.3806188520938503,Indoor
1.3852681437622787,Indoor
1.6202176736255514,Indoor
0.3918994514704503,Indoor
1.8855507302807042,Indoor
3.104723238468531,Indoor
3.0458974629612316,Indoor
1.098347037976479,Indoor
2.0427800867224737,Indoor
1.4880302795761102,Indoor
1.672543901454411,Indoor
1.3456138662875001,Indoor
2.170662282727896,Indoor
2.5487379572348754,Indoor
2.621568212034882,Indoor
1.5367841032261973,Indoor
1.6782944001964784,Indoor
0.8061091068371842,Indoor
1.1405997206250569,Indoor
1.9563151456281267,Indoor
1.2878607838992375,Indoor
1.015901387941262,Indoor
1.6231507205604627,Indoor
2.598460801948656,Indoor
2.278056442752978,Indoor
1.93514868415763,Indoor
1.2806806044869443,Indoor
2.055496774894029,Indoor
0.1822889858253531,Indoor
1.3223595455884782,Indoor
1.3374700448191035,Indoor
0.6446324772800962,Indoor
2.2876658933733833,Indoor
1.9869269015357665,Indoor
0.925192935755789,Indoor
0.9425421414447444,Indoor
0.8221162162127441,Indoor
1.5016369645712744,Indoor
3.279210495085458,Indoor
2.5305514107404115,Indoor
4.22351910097794,Indoor
6.31195078083218,Indoor
4.940353767059917,Indoor
4.268991611721917,Indoor
4.5685060898407475,Indoor
3.6609665280793022,Indoor
4.033220970226878,Indoor
1.6706612086330086,Indoor
1.9206987506581796,Indoor
1.2415063010021865,Indoor
1.596734946796436,Indoor
0.9900408592931524,Indoor
1.4382424784234273,Indoor
1.3312770416376156,Indoor
0.7424842103400195,Indoor
3.975132856298569,Indoor
5.102503631755445,Indoor
1.5815422248329585,Indoor
0.8598687709572539,Indoor
1.2340305643328944,Indoor
1.7817383711075305,Indoor
1.3557453049511425,Indoor
2.5086791397973314,Indoor
2.4849935838789965,Indoor
2.4410135821033103,Indoor
3.1080675136098623,Indoor
3.3494723858976094,Indoor
3.4912289667861307,Indoor
2.7864245228083466,Indoor
0.9421951197101526,Indoor
2.777271364095151,Indoor
1.356667320017846,Indoor
1.8821935313754714,Indoor
2.514527789027592,Indoor
4.3921030523931455,Indoor
8.867752546317806,Indoor
3.5089389508133966,Indoor
1.057253958865209,Indoor
4.4590439462683005,Indoor
4.7392500040777685,Indoor
4.591370351673992,Indoor
3.877589984908701,Indoor
2.864997861351419,Indoor
0.8564464072305968,Indoor
0.7204907732123199,Indoor
1.9234766713198923,Indoor
2.283254922891542,Indoor
1.6677330992210695,Indoor
1.451885854090249,Indoor
0.9412167904889007,Indoor
1.355710978682205,Indoor
1.8254861617064888,Indoor
2.0402385388662014,Indoor
1.3235802184686773,Indoor
1.4678575904642848,Indoor
0.9097584234808481,Indoor
1.3023550960918586,Indoor
0.6637129600081042,Indoor
0.30549771120249664,Indoor
0.16137642938747435,Indoor
1.0852721364897293,Indoor
2.400395475732201,Indoor
4.922490010722044,Indoor
5.989728404177909,Indoor
6.006992642858997,Indoor
1.8921080542012871,Indoor
3.6945790948399897,Indoor
8.095180957462876,Indoor
9.817483915958354,Indoor
7.975355584099153,Indoor
3.1176866209561216,Indoor
1.3718537579686303,Indoor
2.3826712377500274,Indoor
1.560784429214827,Indoor
1.4506740601188668,Indoor
3.5828533110671064,Indoor
2.333826338929836,Indoor
1.0512945060543724,Indoor
1.201278781986858,Indoor
1.327444569216231,Indoor
2.302434473229122,Indoor
1.7326086178253386,Indoor
1.8426430015640813,Indoor
1.199947934050404,Indoor
1.1901611966505863,Indoor
0.9575782454227357,Indoor
0.3819574946910135,Indoor
0.2838722132653806,Indoor
0.034734516049100314,Indoor
0.2076754212371008,Indoor
0.204851022933911,Indoor
0.46669592866154275,Indoor
0.09249328247660321,Indoor
0.1549282152830708,Indoor
0.5439655817484945,Indoor
0.5866043853318182,Indoor
0.6532044886858759,Indoor
1.2583000093875085,Indoor
1.6243578639546188,Indoor
0.42642099553100726,Indoor
1.9839494361138166,Indoor
1.9852380430029,Indoor
1.3661511000017776,Indoor
1.0173695674238323,Indoor
0.8136624301030992,Indoor
0.6790810002898723,Indoor
0.6270159373370693,Indoor
1.234597705697052,Indoor
1.0237374543171205,Indoor
1.1998503424139704,Indoor
0.18658763817888666,Indoor
0.12321458439047794,Indoor
0.287757506882506,Indoor
0.15952809367917495,Indoor
0.10944298550621998,Indoor
0.28761628025007224,Indoor
0.1531778582412187,Indoor
0.0555651587656088,Indoor
0.29674961669267175,Indoor
0.671117439783786,Indoor
0.8916634848956995,Indoor
1.3512355627431987,Indoor
1.287528593585482,Indoor
2.5390824412775004,Indoor
2.661331948776071,Indoor
2.39346019348702,Indoor
1.4934261614061162,Indoor
1.0362780409305636,Indoor
1.9942907061796393,Indoor
2.2233797440114538,Indoor
1.6108681100020525,Indoor
1.3018513202304902,Indoor
0.851126031199746,Indoor
1.7766843438997266,Indoor
4.890057147383273,Indoor
2.486208907441622,Indoor
1.4586952640991209,Indoor
1.733043448228912,Indoor
0.7952369138604739,Indoor
1.1268655782724777,Indoor
4.121977509022564,Indoor
4.030139157982664,Indoor
3.9834416530960763,Indoor
1.4837464650146677,Indoor
2.712240384267427,Indoor
3.376553908808807,Indoor
5.411978540477,Indoor
4.526926912850543,Indoor
1.356511652364006,Indoor
2.0117077240288554,Indoor
2.933095543486416,Indoor
4.553473992647408,Indoor
1.414805682377587,Indoor
1.8172113257296745,Indoor
0.3098687970746277,Indoor
1.564367340959524,Indoor
1.4994299341881618,Indoor
2.0328445297595477,Indoor
2.39675690233291,Indoor
2.3851337233597065,Indoor
2.8209410200184935,Indoor
2.0633473447001007,Indoor
1.4755416928834566,Indoor
0.3992736207274527,Indoor
2.6867420755349603,Indoor
1.5137331539279368,Indoor
2.0528876387865584,Indoor
1.2602539573448568,Indoor
1.6694066696823946,Indoor
0.6243820377394962,Indoor
1.6583687193543954,Indoor
1.1038050719472228,Indoor
0.9399279990344547,Indoor
1.294542135998823,Indoor
1.5428075634770213,Indoor
1.9612034211571303,Indoor
3.404205012150964,Indoor
3.653081698019408,Indoor
2.4870700552226013,Indoor
2.263072523377623,Indoor
5.057210344206592,Indoor
4.903730870294948,Indoor
2.4022153794868957,Indoor
3.2053774243556927,Indoor
1.9864251984401526,Indoor
1.1937732199492308,Indoor
1.0854183059252784,Indoor
2.971804812760731,Indoor
5.45111404168861,Indoor
4.006439685321334,Indoor
3.2904033429599235,Indoor
1.9326263049025045,Indoor
4.625364601913412,Indoor
5.4277779603117216,Indoor
4.857593947187045,Indoor
4.81904887003723,Indoor
2.4299170955569465,Indoor
0.8178882911119475,Indoor
1.0435070463615415,Indoor
4.129819947810478,Indoor
5.144405204035823,Indoor
4.342697676801997,Indoor
4.618202792098451,Indoor
1.9544790865097812,Indoor
0.4157012431309311,Indoor
3.2951296004684774,Indoor
2.9108130776970693,Indoor
2.212726559648203,Indoor
1.7550172045219277,Indoor
0.3400414938592667,Indoor
0.6693115030651151,Indoor
1.994908010697189,Indoor
2.396346854519695,Indoor
3.340449480026493,Indoor
2.7576017324527733,Indoor
2.12881102803357,Indoor
1.947327730074734,Indoor
1.5459122642329417,Indoor
2.19962398895244,Indoor
1.3305846228956741,Indoor
0.4803562991355363,Indoor
2.423524679402003,Indoor
1.981008482109073,Indoor
3.0202674081674448,Indoor
3.7835636247498052,Indoor
2.069445166783493,Indoor
1.5223828698762483,Indoor
1.260559925860507,Indoor
0.8257259150635797,Indoor
1.6831175552668254,Indoor
2.149833948131057,Indoor
3.8511730816458796,Indoor
2.711695727695928,Indoor
1.3539965540616552,Indoor
0.8823401056957514,Indoor
0.4429706416927816,Indoor
2.2194223998495035,Indoor
1.8344521294200715,Indoor
4.181376259101978,Indoor
4.31011770920804,Indoor
2.5241908161207744,Indoor
1.4768061432426194,Indoor
2.2630920734311037,Indoor
2.3161805108630404,Indoor
1.81008564922502,Indoor
3.557858842046349,Indoor
3.0821207650985736,Indoor
2.5513190213523584,Indoor
1.1874873082512867,Indoor
2.352032297389214,Indoor
2.0723800722052603,Indoor
1.9342807399978195,Indoor
2.472967869053488,Indoor
2.223784664966904,Indoor
0.2547646939987089,Indoor
4.799282757313264,Indoor
6.1902135075459,Indoor
3.577113783367038,Indoor
0.10135839798126639,Indoor
2.855817061425542,Indoor
3.914874469126453,Indoor
2.4785429671366326,Indoor
1.1227529467347337,Indoor
0.8472670599345205,Indoor
1.026947530110476,Indoor
2.9734412639440206,Indoor
2.0051638874280098,Indoor
0.8875103341868978,Indoor
1.8051158817513597,Indoor
1.63169135253195,Indoor
0.9409158918954255,Indoor
2.072623336106578,Indoor
2.528120790506344,Indoor
1.396960432689978,Indoor
1.4202843182377474,Indoor
1.1218967812600358,Indoor
0.5976892546012048,Indoor
1.1522257335461357,Indoor
2.8011612686643286,Indoor
4.614629403936055,Indoor
2.040076684674608,Indoor
1.8004302814881268,Indoor
2.4540069514948053,Indoor
3.791350507425171,Indoor
4.37840600258114,Indoor
4.2388750749263355,Indoor
3.3550292880494323,Indoor
3.0176589679272015,Indoor
0.6316715783386471,Indoor
2.85781773098659,Indoor
3.4411210615771344,Indoor
3.382387309791725,Indoor
3.6944602009029186,Indoor
2.4078131864690504,Indoor
1.2353073833092716,Indoor
1.0163147347071226,Indoor
3.022691555050442,Indoor
3.1396906988130815,Indoor
2.4929300517694473,Indoor
2.0448338500207264,Indoor
1.2996708865744493,Indoor
1.6597155800904222,Indoor
3.298187722634872,Indoor
4.64044225631442,Indoor
2.541772361560835,Indoor
3.0609775271415653,Indoor
0.5848405260177034,Indoor
2.4564143618915235,Indoor
2.4892429922298227,Indoor
2.306719835189947,Indoor
2.8811797083535566,Indoor
0.7226112994711665,Indoor
2.906324030121804,Indoor
0.6667735954040768,Indoor
3.591986192606051,Indoor
2.7490503074693553,Indoor
2.1581397757346914,Indoor
1.7454843433035219,Indoor
1.8354123989421323,Indoor
1.585319905355424,Indoor
1.4576407553521928,Indoor
0.5506562068044766,Indoor
1.0532965723125112,Indoor
2.022503806587163,Indoor
2.958546326123305,Indoor
2.6565693426565082,Indoor
2.695707073109292,Indoor
2.6354368948365687,Indoor
2.9506228883423247,Indoor
2.1043778010256755,Indoor
0.6456448844863065,Indoor
2.189608034244396,Indoor
1.9331945326097624,Indoor
1.3342767603339523,Indoor
0.2517249715326339,Indoor
0.5229407123790043,Indoor
1.3469883032324201,Indoor
1.3046632919465242,Indoor
2.3401683028551865,Indoor
2.216790496817951,Indoor
0.25934946591932684,Indoor
1.2557080506212395,Indoor
0.8393496747971333,Indoor
0.8135221351510372,Indoor
0.8275008182933256,Indoor
0.7436374166593391,Indoor
0.2088865089735109,Indoor
0.3166992438302896,Indoor
1.0390928535249027,Indoor
1.4638048536978892,Indoor
2.841186869887954,Indoor
1.7527216009759397,Indoor
