angular_mag,Environment
2.7409173604473347,Indoor
2.7258458208965974,Indoor
2.7130076158549743,Indoor
2.709302823725236,Indoor
2.712289486585147,Indoor
2.7079727985383744,Indoor
2.703302377342605,Indoor
2.712915842945146,Indoor
2.7174204768107706,Indoor
2.7120927464684925,Indoor
2.711991015120202,Indoor
2.710839382269466,Indoor
2.711394425560717,Indoor
2.7129217171246407,Indoor
2.710644749281421,Indoor
2.717283716244518,Indoor
2.7136786529807706,Indoor
2.709710823860915,Indoor
2.717528334654066,Indoor
2.7187671357413614,Indoor
2.7124608060200464,Indoor
2.7241751160061405,Indoor
2.7297033579933734,Indoor
2.72309854779944,Indoor
2.7210506619318098,Indoor
2.726997866536844,Indoor
2.7176188764358145,Indoor
2.7087378989490323,Indoor
2.7195730437083334,Indoor
2.7159625697215066,Indoor
2.7158356018449017,Indoor
2.7223254235146346,Indoor
2.72151997783177,Indoor
2.7214474189182294,Indoor
2.729826982091345,Indoor
2.7307118012464735,Indoor
2.7305261786953006,Indoor
2.7427331188155857,Indoor
2.7460754641643157,Indoor
2.7360528700815494,Indoor
2.7444375557021403,Indoor
2.747589483824325,Indoor
2.7417271049779153,Indoor
2.742597620824617,Indoor
2.747226018910137,Indoor
2.7388388722439174,Indoor
2.745950182128335,Indoor
2.750640597000255,Indoor
2.7489650714545046,Indoor
2.74142689020748,Indoor
2.7276793671416417,Indoor
2.725285270318962,Indoor
2.7292796301988895,Indoor
2.727756540411581,Indoor
2.7283512765629427,Indoor
2.694744574181325,Indoor
2.601154133566225,Indoor
2.573987083902009,Indoor
2.550952401966867,Indoor
2.5525087823105252,Indoor
2.5545775938568043,Indoor
2.546672664921054,Indoor
2.545436427395815,Indoor
2.555962680542298,Indoor
2.550348676778524,Indoor
2.55292984118925,Indoor
2.5624526520669098,Indoor
2.5639051165260995,Indoor
2.5544580028673636,Indoor
2.5581082571868183,Indoor
2.5620308651151142,Indoor
2.551371738496131,Indoor
2.5537415314546617,Indoor
2.5566689507908356,Indoor
2.548245707239935,Indoor
2.55390595241523,Indoor
2.5561957799809436,Indoor
2.5514260530654176,Indoor
2.551001107018607,Indoor
2.551744189190267,Indoor
2.5488164200492727,Indoor
2.5491520824482437,Indoor
2.546271800512062,Indoor
2.548337851418122,Indoor
2.5489719055236035,Indoor
2.5486484674521765,Indoor
2.547766134851975,Indoor
2.548428100561396,Indoor
2.548389217209037,Indoor
2.5425181195664655,Indoor
2.5375507056579165,Indoor
2.5418432206363466,Indoor
2.542226203366798,Indoor
2.543815039581759,Indoor
2.5433333920547674,Indoor
2.5427944474168593,Indoor
2.5303356968419046,Indoor
2.5108353999673096,Indoor
2.5143698561163785,Indoor
2.5071887912065343,Indoor
2.502359245525656,Indoor
2.5141113077262194,Indoor
2.506972828549813,Indoor
2.5025399667053434,Indoor
2.506091311995809,Indoor
2.5026440608995326,Indoor
2.501458740291627,Indoor
2.5017535430227835,Indoor
2.501323582543306,Indoor
2.502016463635162,Indoor
2.501605379379194,Indoor
2.5014824948418912,Indoor
2.501694305040802,Indoor
2.5017659009979516,Indoor
2.5015337702411395,Indoor
2.5016725314341546,Indoor
2.50170444516319,Indoor
2.501784674093374,Indoor
2.501703283264288,Indoor
2.5017909984726403,Indoor
2.5012299353982796,Indoor
2.4950461961008483,Indoor
2.50436239283243,Indoor
2.4942111573421664,Indoor
2.4914995709936325,Indoor
2.4996424472798253,Indoor
2.4930002714571073,Indoor
2.4883939874406886,Indoor
2.4950762349984354,Indoor
2.4867754238014235,Indoor
2.4851328450077714,Indoor
2.4959855294284896,Indoor
2.487310884306329,Indoor
2.478350977503608,Indoor
2.483406357522409,Indoor
2.478976850936301,Indoor
2.468867327341528,Indoor
2.470627010925315,Indoor
2.4700707934635173,Indoor
2.4659866767844574,Indoor
2.4652939403363527,Indoor
2.470800849419354,Indoor
2.463244639499329,Indoor
2.465003739944457,Indoor
2.4736730555808832,Indoor
2.4667909829868053,Indoor
2.4638382210182845,Indoor
2.4728676735502897,Indoor
2.471236339078031,Indoor
2.4689702923491326,Indoor
2.475430847686556,Indoor
2.472242287628913,Indoor
2.466720732308668,Indoor
2.472746026435105,Indoor
2.4673058582484764,Indoor
2.4597021337482086,Indoor
2.4668567646725865,Indoor
2.4666911998767467,Indoor
2.459189642022045,Indoor
2.4634393908746066,Indoor
2.4667573619076304,Indoor
2.460535263406453,Indoor
2.45619593922134,Indoor
2.4608949861673537,Indoor
2.4558858525065603,Indoor
2.4508420184966653,Indoor
2.4576690906479093,Indoor
2.4552711209289395,Indoor
2.4485194177874767,Indoor
2.4425973180627047,Indoor
2.378549075722748,Indoor
2.2535321299989617,Indoor
2.1953633787794424,Indoor
2.1693950380668086,Indoor
2.1683936780198194,Indoor
2.166014286918434,Indoor
2.1307575772988656,Indoor
1.9863590447400215,Indoor
1.7819791052183587,Indoor
1.6003311335648631,Indoor
1.5559334787460355,Indoor
1.5434382986142743,Indoor
1.5369017809455783,Indoor
1.532377967877028,Indoor
1.5402536368610527,Indoor
1.5315503684228644,Indoor
1.5273885759112513,Indoor
1.5373271327753568,Indoor
1.5365607782470987,Indoor
1.532148456310132,Indoor
1.5416517885777743,Indoor
1.5385507147316335,Indoor
1.5325912518607236,Indoor
1.5424188773015748,Indoor
1.5471257711843374,Indoor
1.5356437874853575,Indoor
1.5358300669300171,Indoor
1.541267121959461,Indoor
1.5350037785179587,Indoor
1.5367349477811227,Indoor
1.538740102614794,Indoor
1.5342605854264653,Indoor
1.536236118064684,Indoor
1.5444040890439303,Indoor
1.5366953909587189,Indoor
1.5326396137972846,Indoor
1.5428592055528403,Indoor
1.535931147376892,Indoor
1.529548797581823,Indoor
1.5409734865200557,Indoor
1.5391049303062683,Indoor
1.532991504154273,Indoor
1.539756431384072,Indoor
1.5395617588972421,Indoor
1.5330227658078825,Indoor
1.5393617013155205,Indoor
1.544505505339421,Indoor
1.5418927506206124,Indoor
1.537842956730955,Indoor
1.5439371419226713,Indoor
1.5379440569351437,Indoor
1.535830544430313,Indoor
1.536273582219696,Indoor
1.5293518297847688,Indoor
1.5317842438682185,Indoor
1.5298885025313773,Indoor
1.5242444346620656,Indoor
1.5338937755044348,Indoor
1.535935638480223,Indoor
1.5277409146491072,Indoor
1.5357704378252435,Indoor
1.5352548803358501,Indoor
1.5297604885252305,Indoor
1.532942248243317,Indoor
1.5376264421030108,Indoor
1.53079746883967,Indoor
1.5268827379428584,Indoor
1.5344383275941884,Indoor
1.5291070623255782,Indoor
1.5258717043795293,Indoor
1.5327112574601192,Indoor
1.5292122593705069,Indoor
1.526477216137424,Indoor
1.535714196092971,Indoor
1.534837233596077,Indoor
1.5269439162854999,Indoor
1.5309566136358796,Indoor
1.5280955794093638,Indoor
1.522059916476736,Indoor
1.5286897456597195,Indoor
1.5255976678281324,Indoor
1.4805596204888205,Indoor
1.329779420319265,Indoor
1.078971395729585,Indoor
0.7722201456087506,Indoor
0.605925944010527,Indoor
0.5398125285648598,Indoor
0.5196698982464931,Indoor
0.5126566290571595,Indoor
0.5215501579062172,Indoor
0.5143858377444466,Indoor
0.5085301556888931,Indoor
0.4977639162325047,Indoor
0.4201369714146329,Indoor
0.3379258215138494,Indoor
0.33200677085484265,Indoor
0.3215641858549999,Indoor
0.3164400635499557,Indoor
0.28883511854428295,Indoor
0.15450724488107348,Indoor
0.06022975515963849,Indoor
0.11196813602668394,Indoor
0.12314799205983831,Indoor
0.13755328535124126,Indoor
0.1423177126512719,Indoor
0.13093715953830676,Indoor
0.1391732144297889,Indoor
0.1447969709926627,Indoor
0.13329841013324203,Indoor
0.132195469555352,Indoor
0.13727037793438904,Indoor
0.12484514582145353,Indoor
0.13354585993271523,Indoor
0.13651087154263575,Indoor
0.1345039035077421,Indoor
0.13443645308285992,Indoor
0.14107335209792954,Indoor
0.13601298236580986,Indoor
0.13310133960697015,Indoor
0.1355601510249985,Indoor
0.13958663251418452,Indoor
0.13053017431335523,Indoor
0.12928403671362523,Indoor
0.1302512036977778,Indoor
0.12328982936775443,Indoor
0.13024171300931203,Indoor
0.13275347408018404,Indoor
0.12581144195193694,Indoor
0.13291380260796695,Indoor
0.1348893833537395,Indoor
0.1304453998686807,Indoor
0.13210837922890917,Indoor
0.13763263060339287,Indoor
0.13462229642425508,Indoor
0.13130969844159304,Indoor
0.13836673491388746,Indoor
0.1370860689431643,Indoor
0.1267564037295931,Indoor
0.130828200760119,Indoor
0.13273169352235548,Indoor
0.12592440195518104,Indoor
0.1364587151125204,Indoor
0.1375218343621841,Indoor
0.13185665646739264,Indoor
0.13895977856703717,Indoor
0.14807664506430446,Indoor
0.1414787904511839,Indoor
0.1440870721982024,Indoor
0.15067199328528177,Indoor
0.14254884967126183,Indoor
0.14045311393671556,Indoor
0.14819103764458905,Indoor
0.14165241573418363,Indoor
0.13773855412527025,Indoor
0.151155459880912,Indoor
0.14764544087526035,Indoor
0.14033362778317818,Indoor
0.14699029789808035,Indoor
0.15056558772824685,Indoor
0.1429513548233804,Indoor
0.14736587677926122,Indoor
0.14856214658070507,Indoor
0.13892517278611136,Indoor
0.14492195702498087,Indoor
0.1465768676217581,Indoor
0.14011759944310923,Indoor
0.14369590027200357,Indoor
0.14500044866993517,Indoor
0.14473006693447563,Indoor
0.1456452254679933,Indoor
0.14407543250345112,Indoor
0.1441584654226575,Indoor
0.14443551471513438,Indoor
0.14466099027400925,Indoor
0.1439374805104356,Indoor
0.1441823193574805,Indoor
0.14447802312402705,Indoor
0.1446809485019396,Indoor
0.1442138841839585,Indoor
0.14435774806981505,Indoor
0.14554373684043234,Indoor
0.14733224236735284,Indoor
0.14504682303787836,Indoor
0.1548600873229345,Indoor
0.15458713903750984,Indoor
0.141463514846806,Indoor
0.14886732602942426,Indoor
0.1525853963950682,Indoor
0.13879917456818106,Indoor
0.14132389131212034,Indoor
0.14932859447176552,Indoor
0.14288832394395456,Indoor
0.15322678097424747,Indoor
0.16444803125406793,Indoor
0.1631887006549473,Indoor
0.16329966539160454,Indoor
0.17112169784784748,Indoor
0.1681908613520069,Indoor
0.16923653898390265,Indoor
0.168622072779159,Indoor
0.16794093131395932,Indoor
0.16833894262023866,Indoor
0.1709573526297936,Indoor
0.16845147741652491,Indoor
0.17427573588323333,Indoor
0.17659140158175424,Indoor
0.1593714227506202,Indoor
0.16842273570682195,Indoor
0.16690936776277718,Indoor
0.15940769774678387,Indoor
0.16912568310652878,Indoor
0.16881034854549054,Indoor
0.17193283216666325,Indoor
0.16778927282794331,Indoor
0.17007600968758055,Indoor
0.16951259679388136,Indoor
0.1623849876083944,Indoor
0.17055182919833492,Indoor
0.16907227434591396,Indoor
0.1638493091506034,Indoor
0.17245503918204302,Indoor
0.16951656388418213,Indoor
0.15883863883227534,Indoor
0.16548990387044765,Indoor
0.16966150901265142,Indoor
0.16920651231631129,Indoor
0.16947467017737491,Indoor
0.17066598238187625,Indoor
0.17189546990532037,Indoor
0.16952139151665224,Indoor
0.17730360338427983,Indoor
0.1662702174819469,Indoor
0.16583798198859634,Indoor
0.17007734624744003,Indoor
0.16737630815694912,Indoor
0.1629838238578651,Indoor
0.17062999386443317,Indoor
0.17192581341156307,Indoor
0.16974781988388923,Indoor
0.16941701295852934,Indoor
0.16939640266389663,Indoor
0.16951392079467986,Indoor
0.16963179957716007,Indoor
0.16919033043942555,Indoor
0.16921773132406812,Indoor
0.1695364387992779,Indoor
0.1694919332447928,Indoor
0.16926202335529963,Indoor
0.1693378999665379,Indoor
0.1694320662381608,Indoor
0.16935958674005114,Indoor
0.1691688640555185,Indoor
0.16920106376085287,Indoor
0.1695261224406944,Indoor
0.16933616656741995,Indoor
0.16930898054446253,Indoor
0.16936200383066385,Indoor
0.16938679116947045,Indoor
0.16921683757717404,Indoor
0.16916237160485187,Indoor
0.16929577384088298,Indoor
0.16928422183996858,Indoor
0.1691634065784678,Indoor
0.169251202097251,Indoor
0.16931790989334383,Indoor
0.16922550160773198,Indoor
0.16921968387382125,Indoor
0.16929303090436415,Indoor
0.16927064864578883,Indoor
0.16901961054632952,Indoor
0.16895769102352282,Indoor
0.16885533127445548,Indoor
0.16886952793318868,Indoor
0.16900860433754047,Indoor
0.16867362649041875,Indoor
0.16870063211474728,Indoor
0.16869396780916263,Indoor
0.168688209165926,Indoor
0.16905784955066713,Indoor
0.1687131537654323,Indoor
0.16873087272977788,Indoor
0.1688185223118817,Indoor
0.16872575565577683,Indoor
0.16889133885177948,Indoor
0.16867198609815592,Indoor
0.16866079233823994,Indoor
0.16865790916420137,Indoor
0.16887955756525447,Indoor
0.1689395534860993,Indoor
0.16884634789370276,Indoor
0.1690596956915669,Indoor
0.16960765470136366,Indoor
0.1691731971529583,Indoor
0.16955898413830273,Indoor
0.16951356014890048,Indoor
0.16919525730627438,Indoor
0.16988828855674307,Indoor
0.16977746589054657,Indoor
0.16998050096283984,Indoor
0.17037764271565004,Indoor
0.170693452637112,Indoor
0.17082875312512116,Indoor
0.1707975730173336,Indoor
0.170953155075587,Indoor
0.17087861544155872,Indoor
0.17071544924737803,Indoor
0.1708447008653312,Indoor
0.17077900521879438,Indoor
0.1708281719619741,Indoor
0.17083917823054084,Indoor
